word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
travaux;7;985;27;14;26595;6895;;
sauf;4;982;17;6;16694;3928;;
loin;4;981;11;8;10791;3924;;
nature;6;981;27;10;26487;5886;;
egypte;6;977;20;6;19540;5862;;
epouse;6;977;29;12;28333;5862;;
premieres;9;973;17;10;16541;8757;;
moyenne;7;972;25;8;24300;6804;;
combat;6;970;18;10;17460;5820;;
sort;4;962;19;8;18278;3848;;
paix;4;960;14;8;13440;3840;;
fer;3;960;15;6;14400;2880;;
sang;4;958;16;8;15328;3832;;
aider;5;957;21;8;20097;4785;;
cinema;6;957;23;8;22011;5742;;
album;5;957;29;8;27753;4785;;
maintenant;10;956;18;6;17208;9560;;
furent;6;955;18;6;17190;5730;;
militaires;10;955;25;10;23875;9550;;
poissons;8;954;18;8;17172;7632;;
connue;6;952;23;10;21896;5712;;
liberte;7;952;19;8;18088;6664;;
dix;3;951;13;6;12363;2853;;
yeux;4;951;18;6;17118;3804;;
francois;8;950;13;6;12350;7600;;
considere;9;947;20;10;18940;8523;;
quoi;4;946;12;4;11352;3784;;
probleme;8;946;22;10;20812;7568;;
style;5;946;19;8;17974;4730;;
sorte;5;946;22;10;20812;4730;;
etudes;6;945;25;12;23625;5670;;
deputes;7;945;26;14;24570;6615;;
victoire;8;944;28;10;26432;7552;;
groupes;7;943;28;10;26404;6601;;
ecrire;6;941;26;12;24466;5646;;
cite;4;941;17;8;15997;3764;;
organisation;12;940;26;8;24440;11280;;
proteger;8;940;18;10;16920;7520;;
cour;4;937;15;8;14055;3748;;
uvres;5;936;20;10;18720;4680;;
lequel;6;935;18;8;16830;5610;;
liste;5;934;12;6;11208;4670;;
aura;4;933;24;8;22392;3732;;
scene;5;931;17;6;15827;4655;;
harry;5;930;21;6;19530;4650;;
prise;5;930;14;8;13020;4650;;
personnages;11;930;20;10;18600;10230;;
tandis;6;926;18;6;16668;5556;;
plan;4;925;17;8;15725;3700;;
pourtant;8;925;13;6;12025;7400;;
f;1;923;6;2;5538;923;;
direction;9;922;17;8;15674;8298;;
propre;6;921;22;12;20262;5526;;
longue;6;919;14;8;12866;5514;;
independance;12;919;42;24;38598;11028;;
allemande;9;918;25;12;22950;8262;;
represente;10;916;49;20;44884;9160;;
principal;9;916;18;10;16488;8244;;
chacun;6;916;15;6;13740;5496;;
joue;4;914;21;8;19194;3656;;
joueur;6;913;24;10;21912;5478;;
passe;5;912;14;8;12768;4560;;
temperature;11;911;17;8;15487;10021;;
quelque;7;911;22;12;20042;6377;;
sujet;5;910;24;8;21840;4550;;
parties;7;910;22;14;20020;6370;;
centrale;8;910;24;10;21840;7280;;
ufs;3;908;20;6;18160;2724;;
prince;6;905;19;10;17195;5430;;
port;4;904;20;8;18080;3616;;
utilisateur;11;903;28;16;25284;9933;;
populaire;9;898;21;8;18858;8082;;
voix;4;898;21;8;18858;3592;;
autant;6;897;21;8;18837;5382;;
etoile;6;897;23;12;20631;5382;;
elections;9;895;28;18;25060;8055;;
britannique;11;894;27;10;24138;9834;;
presence;8;894;30;16;26820;7152;;
journee;7;892;25;10;22300;6244;;
anciens;7;892;19;8;16948;6244;;
foret;5;892;25;10;22300;4460;;
automne;7;892;26;12;23192;6244;;
sept;4;891;19;8;16929;3564;;
lune;4;891;17;8;15147;3564;;
faisant;7;890;24;10;21360;6230;;
route;5;890;26;8;23140;4450;;
libre;5;888;16;8;14208;4440;;
cree;4;888;15;6;13320;3552;;
rend;4;887;18;8;15966;3548;;
of;2;886;16;4;14176;1772;;
siecles;7;885;33;14;29205;6195;;
football;8;884;20;8;17680;7072;;
morts;5;884;25;10;22100;4420;;
couleurs;8;883;20;10;17660;7064;;
jesus;5;882;28;10;24696;4410;;
cuisine;7;882;20;8;17640;6174;;
wikipedia;9;881;28;8;24668;7929;;
travers;7;880;23;10;20240;6160;;
meilleur;8;879;18;8;15822;7032;;
londres;7;878;13;8;11414;6146;;
antiquite;9;878;26;12;22828;7902;;
second;6;877;18;8;15786;5262;;
credit;6;875;20;10;17500;5250;;
avis;4;875;24;8;21000;3500;;
