word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
partie;6;7136;29;18;206944;42816
liste;5;934;25;15;23350;4670
attente;7;103;35;21;3605;721
villes;6;1953;32;18;62496;11718
assure;6;136;33;18;4488;816
facilement;10;760;45;30;34200;7600
complique;9;227;45;27;10215;2043
cherchent;9;146;39;27;5694;1314
choisissent;11;127;55;33;6985;1397
reputee;7;103;41;21;4223;721
celebre;7;1382;29;21;40078;9674
pres;4;3147;22;12;69234;12588
eux;3;2837;19;9;53903;8511
limite;6;159;30;18;4770;954
accueillir;10;357;45;30;16065;3570
refuser;7;64;40;21;2560;448
chance;6;430;22;18;9460;2580
liberera;8;4;40;24;160;32
reves;5;109;32;15;3488;545
pourras;7;128;38;21;4864;896
etudier;7;281;36;21;10116;1967
