word,Nb_char (C_w),Freq (F_w),Nb_scan_block (S_w_b),Nb_scan_key (S_w_k),Nb_scan (S_w),Nb_act_block,Nb_act_key,Nb_act,S_w_b x F_w,S_w_k x F_w,S_w x F_w,C_w x F_w,,,
officiel ,9,442,0,74,74,0,9,9,0,32708,32708,3978,,,
prusse ,7,442,0,105,105,0,7,7,0,46410,46410,3094,,,
exposition ,11,441,0,157,157,0,11,11,0,69237,69237,4851,,,
proximite ,10,441,0,139,139,0,10,10,0,61299,61299,4410,,,
remplace ,9,441,0,82,82,0,9,9,0,36162,36162,3969,,,
jardin ,7,441,0,63,63,0,7,7,0,27783,27783,3087,,,
anti ,5,440,0,49,49,0,5,5,0,21560,21560,2200,,,
vingt ,6,440,0,78,78,0,6,6,0,34320,34320,2640,,,
noel ,5,440,0,51,51,0,5,5,0,22440,22440,2200,,,
reprend ,8,440,0,88,88,0,8,8,0,38720,38720,3520,,,
atmosphere ,11,439,0,131,131,0,11,11,0,57509,57509,4829,,,
utilisees ,10,439,0,129,129,0,10,10,0,56631,56631,4390,,,
metal ,6,439,0,57,57,0,6,6,0,25023,25023,2634,,,
vaste ,6,439,0,73,73,0,6,6,0,32047,32047,2634,,,
david ,6,438,0,46,46,0,6,6,0,20148,20148,2628,,,
representant ,13,438,0,168,168,0,13,13,0,73584,73584,5694,,,
acheter ,8,438,0,68,68,0,8,8,0,29784,29784,3504,,,
presents ,9,438,0,125,125,0,9,9,0,54750,54750,3942,,,
urs ,4,438,0,62,62,0,4,4,0,27156,27156,1752,,,
partage ,8,438,0,76,76,0,8,8,0,33288,33288,3504,,,
appartient ,11,438,0,131,131,0,11,11,0,57378,57378,4818,,,
domaines ,9,438,0,89,89,0,9,9,0,38982,38982,3942,,,
section ,8,438,0,93,93,0,8,8,0,40734,40734,3504,,,
existent ,9,437,0,125,125,0,9,9,0,54625,54625,3933,,,
personnel ,10,437,0,128,128,0,10,10,0,55936,55936,4370,,,
envoie ,7,437,0,77,77,0,7,7,0,33649,33649,3059,,,
vacances ,9,437,0,77,77,0,9,9,0,33649,33649,3933,,,
dents ,6,437,0,68,68,0,6,6,0,29716,29716,2622,,,
consideree ,11,437,0,108,108,0,11,11,0,47196,47196,4807,,,
femelles ,9,437,0,86,86,0,9,9,0,37582,37582,3933,,,
reporters ,10,436,0,144,144,0,10,10,0,62784,62784,4360,,,
arreter ,8,436,0,93,93,0,8,8,0,40548,40548,3488,,,
religieuses ,12,436,0,141,141,0,12,12,0,61476,61476,5232,,,
and ,4,436,0,23,23,0,4,4,0,10028,10028,1744,,,
bateaux ,8,435,0,82,82,0,8,8,0,35670,35670,3480,,,
signe ,6,434,0,60,60,0,6,6,0,26040,26040,2604,,,
reussi ,7,434,0,98,98,0,7,7,0,42532,42532,3038,,,
ennemis ,8,434,0,87,87,0,8,8,0,37758,37758,3472,,,
gare ,5,434,0,36,36,0,5,5,0,15624,15624,2170,,,
championnat ,12,434,0,126,126,0,12,12,0,54684,54684,5208,,,
dernieres ,10,433,0,107,107,0,10,10,0,46331,46331,4330,,,
auteurs ,8,433,0,113,113,0,8,8,0,48929,48929,3464,,,
islam ,6,433,0,60,60,0,6,6,0,25980,25980,2598,,,
pose ,5,433,0,60,60,0,5,5,0,25980,25980,2165,,,
reponse ,8,433,0,100,100,0,8,8,0,43300,43300,3464,,,
apprend ,8,432,0,82,82,0,8,8,0,35424,35424,3456,,,
seraient ,9,432,0,100,100,0,9,9,0,43200,43200,3888,,,
coulisses ,10,432,0,132,132,0,10,10,0,57024,57024,4320,,,
suit ,5,431,0,74,74,0,5,5,0,31894,31894,2155,,,
romans ,7,431,0,87,87,0,7,7,0,37497,37497,3017,,,
pierres ,8,431,0,98,98,0,8,8,0,42238,42238,3448,,,
fabrication ,12,431,0,110,110,0,12,12,0,47410,47410,5172,,,
repondre ,9,431,0,104,104,0,9,9,0,44824,44824,3879,,,
humaine ,8,431,0,79,79,0,8,8,0,34049,34049,3448,,,
chance ,7,430,0,41,41,0,7,7,0,17630,17630,3010,,,
chansons ,9,430,0,102,102,0,9,9,0,43860,43860,3870,,,
nintendo ,9,430,0,104,104,0,9,9,0,44720,44720,3870,,,
ouvert ,7,430,0,108,108,0,7,7,0,46440,46440,3010,,,
cher ,5,430,0,39,39,0,5,5,0,16770,16770,2150,,,
centaines ,10,429,0,100,100,0,10,10,0,42900,42900,4290,,,
lettre ,7,429,0,87,87,0,7,7,0,37323,37323,3003,,,
developpe ,10,429,0,110,110,0,10,10,0,47190,47190,4290,,,
tue ,4,429,0,50,50,0,4,4,0,21450,21450,1716,,,
liens ,6,429,0,65,65,0,6,6,0,27885,27885,2574,,,
organise ,9,429,0,97,97,0,9,9,0,41613,41613,3861,,,
appelees ,9,428,0,88,88,0,9,9,0,37664,37664,3852,,,
murs ,5,428,0,76,76,0,5,5,0,32528,32528,2140,,,
pouvant ,8,428,0,117,117,0,8,8,0,50076,50076,3424,,,
portugais ,10,428,0,136,136,0,10,10,0,58208,58208,4280,,,
mauvais ,8,427,0,94,94,0,8,8,0,40138,40138,3416,,,
ameliorer ,10,427,0,106,106,0,10,10,0,45262,45262,4270,,,
classes ,8,426,0,86,86,0,8,8,0,36636,36636,3408,,,
halloween ,10,426,0,105,105,0,10,10,0,44730,44730,4260,,,
outre ,6,426,0,85,85,0,6,6,0,36210,36210,2556,,,
victime ,8,426,0,89,89,0,8,8,0,37914,37914,3408,,,
mda ,4,426,0,22,22,0,4,4,0,9372,9372,1704,,,
nobles ,7,425,0,74,74,0,7,7,0,31450,31450,2975,,,
zeus ,5,425,0,76,76,0,5,5,0,32300,32300,2125,,,
dinosaures ,11,425,0,136,136,0,11,11,0,57800,57800,4675,,,
ere ,4,424,0,32,32,0,4,4,0,13568,13568,1696,,,
presidentielle ,15,424,0,168,168,0,15,15,0,71232,71232,6360,,,
naturelle ,10,424,0,118,118,0,10,10,0,50032,50032,4240,,,
chevaux ,8,424,0,92,92,0,8,8,0,39008,39008,3392,,,
dehors ,7,423,0,76,76,0,7,7,0,32148,32148,2961,,,
gagne ,6,423,0,40,40,0,6,6,0,16920,16920,2538,,,
grave ,6,423,0,59,59,0,6,6,0,24957,24957,2538,,,
succede ,8,422,0,68,68,0,8,8,0,28696,28696,3376,,,
fabriquer ,10,422,0,107,107,0,10,10,0,45154,45154,4220,,,
propres ,8,421,0,115,115,0,8,8,0,48415,48415,3368,,,
resultats ,10,421,0,145,145,0,10,10,0,61045,61045,4210,,,
videos ,7,421,0,81,81,0,7,7,0,34101,34101,2947,,,
enfance ,8,421,0,56,56,0,8,8,0,23576,23576,3368,,,
payer ,6,421,0,71,71,0,6,6,0,29891,29891,2526,,,
conquete ,9,421,0,109,109,0,9,9,0,45889,45889,3789,,,
responsable ,12,420,0,138,138,0,12,12,0,57960,57960,5040,,,
huile ,6,420,0,61,61,0,6,6,0,25620,25620,2520,,,
cerveau ,8,420,0,83,83,0,8,8,0,34860,34860,3360,,,
finit ,6,420,0,64,64,0,6,6,0,26880,26880,2520,,,
frontieres ,11,419,0,140,140,0,11,11,0,58660,58660,4609,,,
volonte ,8,419,0,111,111,0,8,8,0,46509,46509,3352,,,
socialiste ,11,419,0,123,123,0,11,11,0,51537,51537,4609,,,
record ,7,418,0,70,70,0,7,7,0,29260,29260,2926,,,
plat ,5,418,0,54,54,0,5,5,0,22572,22572,2090,,,
etrangers ,10,417,0,117,117,0,10,10,0,48789,48789,4170,,,
lesquels ,9,417,0,119,119,0,9,9,0,49623,49623,3753,,,
extremement ,12,417,0,154,154,0,12,12,0,64218,64218,5004,,,
ouvriers ,9,417,0,136,136,0,9,9,0,56712,56712,3753,,,
envoyer ,8,417,0,112,112,0,8,8,0,46704,46704,3336,,,
concernant ,11,416,0,118,118,0,11,11,0,49088,49088,4576,,,
normandie ,10,416,0,103,103,0,10,10,0,42848,42848,4160,,,
aspect ,7,416,0,71,71,0,7,7,0,29536,29536,2912,,,
soutien ,8,416,0,111,111,0,8,8,0,46176,46176,3328,,,
designer ,9,416,0,90,90,0,9,9,0,37440,37440,3744,,,
anne ,5,416,0,39,39,0,5,5,0,16224,16224,2080,,,
methode ,8,416,0,78,78,0,8,8,0,32448,32448,3328,,,
navire ,7,416,0,76,76,0,7,7,0,31616,31616,2912,,,
iranienne ,10,416,0,99,99,0,10,10,0,41184,41184,4160,,,
consommation ,13,415,0,164,164,0,13,13,0,68060,68060,5395,,,
forcement ,10,415,0,109,109,0,10,10,0,45235,45235,4150,,,
turquie ,8,415,0,119,119,0,8,8,0,49385,49385,3320,,,
peinture ,9,415,0,117,117,0,9,9,0,48555,48555,3735,,,
publie ,7,415,0,72,72,0,7,7,0,29880,29880,2905,,,
chevaliers ,11,415,0,113,113,0,11,11,0,46895,46895,4565,,,
individus ,10,415,0,121,121,0,10,10,0,50215,50215,4150,,,
meilleurs ,10,414,0,124,124,0,10,10,0,51336,51336,4140,,,
episode ,8,414,0,81,81,0,8,8,0,33534,33534,3312,,,
revanche ,9,414,0,85,85,0,9,9,0,35190,35190,3726,,,
charge ,7,414,0,49,49,0,7,7,0,20286,20286,2898,,,
marin ,6,414,0,61,61,0,6,6,0,25254,25254,2484,,,
iraniennes ,11,414,0,119,119,0,11,11,0,49266,49266,4554,,,
obligatoire ,12,413,0,125,125,0,12,12,0,51625,51625,4956,,,
star ,5,413,0,63,63,0,5,5,0,26019,26019,2065,,,
mettent ,8,413,0,105,105,0,8,8,0,43365,43365,3304,,,
vis ,4,413,0,54,54,0,4,4,0,22302,22302,1652,,,
faites ,7,412,0,67,67,0,7,7,0,27604,27604,2884,,,
race ,5,412,0,32,32,0,5,5,0,13184,13184,2060,,,
ajouter ,8,412,0,98,98,0,8,8,0,40376,40376,3296,,,
mari ,5,412,0,46,46,0,5,5,0,18952,18952,2060,,,
immense ,8,411,0,86,86,0,8,8,0,35346,35346,3288,,,
couronne ,9,411,0,114,114,0,9,9,0,46854,46854,3699,,,
application ,12,411,0,128,128,0,12,12,0,52608,52608,4932,,,
vapeur ,7,411,0,90,90,0,7,7,0,36990,36990,2877,,,
sociale ,8,411,0,72,72,0,8,8,0,29592,29592,3288,,,
choisir ,8,410,0,89,89,0,8,8,0,36490,36490,3280,,,
obtenu ,7,410,0,84,84,0,7,7,0,34440,34440,2870,,,
proies ,7,409,0,89,89,0,7,7,0,36401,36401,2863,,,
enorme ,7,409,0,77,77,0,7,7,0,31493,31493,2863,,,
planetes ,9,409,0,101,101,0,9,9,0,41309,41309,3681,,,
versailles ,11,409,0,133,133,0,11,11,0,54397,54397,4499,,,
proces ,7,409,0,83,83,0,7,7,0,33947,33947,2863,,,
reconnu ,8,408,0,98,98,0,8,8,0,39984,39984,3264,,,
augmenter ,10,408,0,114,114,0,10,10,0,46512,46512,4080,,,
chercher ,9,408,0,77,77,0,9,9,0,31416,31416,3672,,,
jerusalem ,10,408,0,114,114,0,10,10,0,46512,46512,4080,,,
ennemi ,7,408,0,67,67,0,7,7,0,27336,27336,2856,,,
vendredi ,9,407,0,90,90,0,9,9,0,36630,36630,3663,,,
nucleaire ,10,407,0,98,98,0,10,10,0,39886,39886,4070,,,
photos ,7,406,0,100,100,0,7,7,0,40600,40600,2842,,,
covid ,6,406,0,59,59,0,6,6,0,23954,23954,2436,,,
bassin ,7,406,0,71,71,0,7,7,0,28826,28826,2842,,,
deplacer ,9,406,0,73,73,0,9,9,0,29638,29638,3654,,,
jusque ,7,406,0,100,100,0,7,7,0,40600,40600,2842,,,
europeennes ,12,406,0,149,149,0,12,12,0,60494,60494,4872,,,
remplacer ,10,405,0,101,101,0,10,10,0,40905,40905,4050,,,
alba ,5,405,0,21,21,0,5,5,0,8505,8505,2025,,,
declare ,8,404,0,56,56,0,8,8,0,22624,22624,3232,,,
empecher ,9,404,0,82,82,0,9,9,0,33128,33128,3636,,,
superieur ,10,404,0,142,142,0,10,10,0,57368,57368,4040,,,
aliments ,9,404,0,102,102,0,9,9,0,41208,41208,3636,,,
mille ,6,404,0,57,57,0,6,6,0,23028,23028,2424,,,
italienne ,10,404,0,99,99,0,10,10,0,39996,39996,4040,,,
suffit ,7,403,0,88,88,0,7,7,0,35464,35464,2821,,,
alimentation ,13,403,0,146,146,0,13,13,0,58838,58838,5239,,,
george ,7,403,0,64,64,0,7,7,0,25792,25792,2821,,,
portes ,7,403,0,100,100,0,7,7,0,40300,40300,2821,,,
dame ,5,403,0,28,28,0,5,5,0,11284,11284,2015,,,
peche ,6,403,0,43,43,0,6,6,0,17329,17329,2418,,,
puissant ,9,402,0,128,128,0,9,9,0,51456,51456,3618,,,
reaction ,9,401,0,94,94,0,9,9,0,37694,37694,3609,,,
devrait ,8,401,0,87,87,0,8,8,0,34887,34887,3208,,,
hongrie ,8,401,0,84,84,0,8,8,0,33684,33684,3208,,,
cent ,5,401,0,47,47,0,5,5,0,18847,18847,2005,,,
cherche ,8,401,0,58,58,0,8,8,0,23258,23258,3208,,,
conseils ,9,401,0,105,105,0,9,9,0,42105,42105,3609,,,
flotte ,7,401,0,85,85,0,7,7,0,34085,34085,2807,,,
affaire ,8,399,0,54,54,0,8,8,0,21546,21546,3192,,,
titres ,7,399,0,98,98,0,7,7,0,39102,39102,2793,,,
martin ,7,399,0,82,82,0,7,7,0,32718,32718,2793,,,
echange ,8,399,0,51,51,0,8,8,0,20349,20349,3192,,,
carbone ,8,399,0,66,66,0,8,8,0,26334,26334,3192,,,
envers ,7,398,0,90,90,0,7,7,0,35820,35820,2786,,,
domination ,11,398,0,125,125,0,11,11,0,49750,49750,4378,,,
tome ,5,397,0,58,58,0,5,5,0,23026,23026,1985,,,
relief ,7,397,0,62,62,0,7,7,0,24614,24614,2779,,,
instrument ,11,397,0,164,164,0,11,11,0,65108,65108,4367,,,
augmente ,9,397,0,95,95,0,9,9,0,37715,37715,3573,,,
sinon ,6,397,0,77,77,0,6,6,0,30569,30569,2382,,,
candidats ,10,397,0,85,85,0,10,10,0,33745,33745,3970,,,
concerne ,9,397,0,86,86,0,9,9,0,34142,34142,3573,,,
caractere ,10,396,0,84,84,0,10,10,0,33264,33264,3960,,,
endroits ,9,396,0,113,113,0,9,9,0,44748,44748,3564,,,
attendre ,9,395,0,96,96,0,9,9,0,37920,37920,3555,,,
spectacle ,10,395,0,94,94,0,10,10,0,37130,37130,3950,,,
vecu ,5,395,0,56,56,0,5,5,0,22120,22120,1975,,,
princesse ,10,395,0,118,118,0,10,10,0,46610,46610,3950,,,
souris ,7,395,0,108,108,0,7,7,0,42660,42660,2765,,,
portent ,8,394,0,116,116,0,8,8,0,45704,45704,3152,,,
augmentation ,13,394,0,153,153,0,13,13,0,60282,60282,5122,,,
berlin ,7,394,0,67,67,0,7,7,0,26398,26398,2758,,,
maritime ,9,394,0,97,97,0,9,9,0,38218,38218,3546,,,
definitivement ,15,394,0,170,170,0,15,15,0,66980,66980,5910,,,
impossible ,11,393,0,130,130,0,11,11,0,51090,51090,4323,,,
sociaux ,8,393,0,100,100,0,8,8,0,39300,39300,3144,,,
completement ,13,393,0,154,154,0,13,13,0,60522,60522,5109,,,
opera ,6,393,0,61,61,0,6,6,0,23973,23973,2358,,,
vetements ,10,393,0,133,133,0,10,10,0,52269,52269,3930,,,
seigneurs ,10,393,0,127,127,0,10,10,0,49911,49911,3930,,,
medecin ,8,393,0,61,61,0,8,8,0,23973,23973,3144,,,
materiel ,9,393,0,92,92,0,9,9,0,36156,36156,3537,,,
caracteristiques ,17,393,0,205,205,0,17,17,0,80565,80565,6681,,,
roches ,7,393,0,75,75,0,7,7,0,29475,29475,2751,,,
christ ,7,392,0,84,84,0,7,7,0,32928,32928,2744,,,
avais ,6,392,0,58,58,0,6,6,0,22736,22736,2352,,,
evenement ,10,392,0,113,113,0,10,10,0,44296,44296,3920,,,
attaques ,9,392,0,113,113,0,9,9,0,44296,44296,3528,,,
comte ,6,392,0,62,62,0,6,6,0,24304,24304,2352,,,
courte ,7,392,0,89,89,0,7,7,0,34888,34888,2744,,,
turcs ,6,391,0,87,87,0,6,6,0,34017,34017,2346,,,
bible ,6,391,0,36,36,0,6,6,0,14076,14076,2346,,,
predateurs ,11,391,0,138,138,0,11,11,0,53958,53958,4301,,,
gout ,5,391,0,68,68,0,5,5,0,26588,26588,1955,,,
voulait ,8,391,0,108,108,0,8,8,0,42228,42228,3128,,,
element ,8,391,0,82,82,0,8,8,0,32062,32062,3128,,,
changement ,11,390,0,101,101,0,11,11,0,39390,39390,4290,,,
reseaux ,8,390,0,101,101,0,8,8,0,39390,39390,3120,,,
categories ,11,390,0,113,113,0,11,11,0,44070,44070,4290,,,
fera ,5,390,0,35,35,0,5,5,0,13650,13650,1950,,,
midi ,5,389,0,40,40,0,5,5,0,15560,15560,1945,,,
willy ,6,389,0,87,87,0,6,6,0,33843,33843,2334,,,
cercle ,7,389,0,53,53,0,7,7,0,20617,20617,2723,,,
rose ,5,389,0,62,62,0,5,5,0,24118,24118,1945,,,
nommee ,7,388,0,72,72,0,7,7,0,27936,27936,2716,,,
ours ,5,388,0,78,78,0,5,5,0,30264,30264,1940,,,
peninsule ,10,388,0,125,125,0,10,10,0,48500,48500,3880,,,
christianisme ,14,388,0,161,161,0,14,14,0,62468,62468,5432,,,
prisonniers ,12,388,0,168,168,0,12,12,0,65184,65184,4656,,,
garder ,7,387,0,60,60,0,7,7,0,23220,23220,2709,,,
adresse ,8,387,0,79,79,0,8,8,0,30573,30573,3096,,,
suivi ,6,387,0,86,86,0,6,6,0,33282,33282,2322,,,
solution ,9,387,0,134,134,0,9,9,0,51858,51858,3483,,,
morte ,6,386,0,77,77,0,6,6,0,29722,29722,2316,,,
note ,5,386,0,59,59,0,5,5,0,22774,22774,1930,,,
rock ,5,385,0,52,52,0,5,5,0,20020,20020,1925,,,
garcons ,8,385,0,85,85,0,8,8,0,32725,32725,3080,,,
rive ,5,385,0,59,59,0,5,5,0,22715,22715,1925,,,
morceaux ,9,385,0,109,109,0,9,9,0,41965,41965,3465,,,
cinquieme ,10,384,0,106,106,0,10,10,0,40704,40704,3840,,,
organise ,9,384,0,97,97,0,9,9,0,37248,37248,3456,,,
inspire ,8,384,0,98,98,0,8,8,0,37632,37632,3072,,,
chant ,6,384,0,52,52,0,6,6,0,19968,19968,2304,,,
matieres ,9,383,0,99,99,0,9,9,0,37917,37917,3447,,,
nations ,8,383,0,100,100,0,8,8,0,38300,38300,3064,,,
telle ,6,383,0,60,60,0,6,6,0,22980,22980,2298,,,
absence ,8,382,0,57,57,0,8,8,0,21774,21774,3056,,,
hauts ,6,382,0,75,75,0,6,6,0,28650,28650,2292,,,
certaine ,9,382,0,84,84,0,9,9,0,32088,32088,3438,,,
disparition ,12,382,0,146,146,0,12,12,0,55772,55772,4584,,,
graines ,8,382,0,81,81,0,8,8,0,30942,30942,3056,,,
acteur ,7,381,0,75,75,0,7,7,0,28575,28575,2667,,,
gagne ,6,381,0,40,40,0,6,6,0,15240,15240,2286,,,
monuments ,10,381,0,144,144,0,10,10,0,54864,54864,3810,,,
diametre ,9,381,0,84,84,0,9,9,0,32004,32004,3429,,,
orleans ,8,381,0,92,92,0,8,8,0,35052,35052,3048,,,
connues ,8,381,0,99,99,0,8,8,0,37719,37719,3048,,,
limite ,7,381,0,75,75,0,7,7,0,28575,28575,2667,,,
reference ,10,380,0,89,89,0,10,10,0,33820,33820,3800,,,
alphabet ,9,380,0,74,74,0,9,9,0,28120,28120,3420,,,
reprendre ,10,380,0,113,113,0,10,10,0,42940,42940,3800,,,
offre ,6,380,0,56,56,0,6,6,0,21280,21280,2280,,,
commencent ,11,380,0,116,116,0,11,11,0,44080,44080,4180,,,
elevage ,8,380,0,65,65,0,8,8,0,24700,24700,3040,,,
memoire ,8,380,0,86,86,0,8,8,0,32680,32680,3040,,,
web ,4,380,0,34,34,0,4,4,0,12920,12920,1520,,,
archipel ,9,380,0,81,81,0,9,9,0,30780,30780,3420,,,
capables ,9,379,0,68,68,0,9,9,0,25772,25772,3411,,,
chretienne ,11,379,0,112,112,0,11,11,0,42448,42448,4169,,,
representent ,13,379,0,172,172,0,13,13,0,65188,65188,4927,,,
bacteries ,10,379,0,92,92,0,10,10,0,34868,34868,3790,,,
israel ,7,379,0,71,71,0,7,7,0,26909,26909,2653,,,
republicains ,13,379,0,142,142,0,13,13,0,53818,53818,4927,,,
cycle ,6,378,0,54,54,0,6,6,0,20412,20412,2268,,,
savant ,7,378,0,84,84,0,7,7,0,31752,31752,2646,,,
revenir ,8,378,0,99,99,0,8,8,0,37422,37422,3024,,,
visible ,8,378,0,86,86,0,8,8,0,32508,32508,3024,,,
redaction ,10,378,0,99,99,0,10,10,0,37422,37422,3780,,,
occupation ,11,378,0,128,128,0,11,11,0,48384,48384,4158,,,
propriete ,10,377,0,132,132,0,10,10,0,49764,49764,3770,,,
visite ,7,377,0,91,91,0,7,7,0,34307,34307,2639,,,
vii ,4,377,0,44,44,0,4,4,0,16588,16588,1508,,,
issue ,6,377,0,79,79,0,6,6,0,29783,29783,2262,,,
vaut ,5,377,0,69,69,0,5,5,0,26013,26013,1885,,,
pousse ,7,377,0,102,102,0,7,7,0,38454,38454,2639,,,
transports ,11,377,0,171,171,0,11,11,0,64467,64467,4147,,,
evenements ,11,376,0,133,133,0,11,11,0,50008,50008,4136,,,
messages ,9,376,0,97,97,0,9,9,0,36472,36472,3384,,,
devaient ,9,376,0,89,89,0,9,9,0,33464,33464,3384,,,
accepte ,8,376,0,61,61,0,8,8,0,22936,22936,3008,,,
ressources ,11,376,0,153,153,0,11,11,0,57528,57528,4136,,,
echelle ,8,376,0,58,58,0,8,8,0,21808,21808,3008,,,
capacite ,9,376,0,67,67,0,9,9,0,25192,25192,3384,,,
camps ,6,376,0,58,58,0,6,6,0,21808,21808,2256,,,
revenus ,8,375,0,112,112,0,8,8,0,42000,42000,3000,,,
chacune ,8,375,0,63,63,0,8,8,0,23625,23625,3000,,,
invente ,8,375,0,97,97,0,8,8,0,36375,36375,3000,,,
colonie ,8,375,0,81,81,0,8,8,0,30375,30375,3000,,,
utile ,6,375,0,73,73,0,6,6,0,27375,27375,2250,,,
tourne ,7,375,0,100,100,0,7,7,0,37500,37500,2625,,,
chimique ,9,375,0,94,94,0,9,9,0,35250,35250,3375,,,
malade ,7,374,0,43,43,0,7,7,0,16082,16082,2618,,,
auparavant ,11,374,0,126,126,0,11,11,0,47124,47124,4114,,,
douze ,6,374,0,77,77,0,6,6,0,28798,28798,2244,,,
windows ,8,373,0,115,115,0,8,8,0,42895,42895,2984,,,
frederic ,9,373,0,77,77,0,9,9,0,28721,28721,3357,,,
quitter ,8,372,0,118,118,0,8,8,0,43896,43896,2976,,,
flandre ,8,372,0,68,68,0,8,8,0,25296,25296,2976,,,
arabes ,7,372,0,53,53,0,7,7,0,19716,19716,2604,,,
echec ,6,372,0,30,30,0,6,6,0,11160,11160,2232,,,
croissance ,11,372,0,117,117,0,11,11,0,43524,43524,4092,,,
bronze ,7,372,0,87,87,0,7,7,0,32364,32364,2604,,,
vide ,5,371,0,45,45,0,5,5,0,16695,16695,1855,,,
patrimoine ,11,371,0,131,131,0,11,11,0,48601,48601,4081,,,
invasion ,9,371,0,112,112,0,9,9,0,41552,41552,3339,,,
observer ,9,371,0,113,113,0,9,9,0,41923,41923,3339,,,
buts ,5,371,0,67,67,0,5,5,0,24857,24857,1855,,,
nez ,4,371,0,49,49,0,4,4,0,18179,18179,1484,,,
drapeau ,8,371,0,74,74,0,8,8,0,27454,27454,2968,,,
participe ,10,370,0,107,107,0,10,10,0,39590,39590,3700,,,
wikipedia ,10,370,0,97,97,0,10,10,0,35890,35890,3700,,,
duche ,6,370,0,47,47,0,6,6,0,17390,17390,2220,,,
violence ,9,369,0,94,94,0,9,9,0,34686,34686,3321,,,
voitures ,9,369,0,138,138,0,9,9,0,50922,50922,3321,,,
parle ,6,369,0,58,58,0,6,6,0,21402,21402,2214,,,
fruit ,6,369,0,80,80,0,6,6,0,29520,29520,2214,,,
auraient ,9,369,0,98,98,0,9,9,0,36162,36162,3321,,,
regle ,6,369,0,53,53,0,6,6,0,19557,19557,2214,,,
lycee ,6,369,0,56,56,0,6,6,0,20664,20664,2214,,,
periodes ,9,369,0,100,100,0,9,9,0,36900,36900,3321,,,
disponible ,11,368,0,116,116,0,11,11,0,42688,42688,4048,,,
roche ,6,368,0,55,55,0,6,6,0,20240,20240,2208,,,
attaquer ,9,368,0,112,112,0,9,9,0,41216,41216,3312,,,
traverse ,9,368,0,117,117,0,9,9,0,43056,43056,3312,,,
presenter ,10,368,0,130,130,0,10,10,0,47840,47840,3680,,,
projets ,8,368,0,111,111,0,8,8,0,40848,40848,2944,,,
depend ,7,367,0,55,55,0,7,7,0,20185,20185,2569,,,
tenir ,6,367,0,72,72,0,6,6,0,26424,26424,2202,,,
envoye ,7,367,0,93,93,0,7,7,0,34131,34131,2569,,,
directeur ,10,367,0,113,113,0,10,10,0,41471,41471,3670,,,
lion ,5,367,0,55,55,0,5,5,0,20185,20185,1835,,,
capitaine ,10,367,0,88,88,0,10,10,0,32296,32296,3670,,,
complexe ,9,367,0,102,102,0,9,9,0,37434,37434,3303,,,
expliquer ,10,366,0,137,137,0,10,10,0,50142,50142,3660,,,
differente ,11,366,0,103,103,0,11,11,0,37698,37698,4026,,,
mourir ,7,366,0,101,101,0,7,7,0,36966,36966,2562,,,
revolte ,8,366,0,105,105,0,8,8,0,38430,38430,2928,,,
generaux ,9,366,0,104,104,0,9,9,0,38064,38064,3294,,,
marseille ,10,366,0,104,104,0,10,10,0,38064,38064,3660,,,
discours ,9,365,0,117,117,0,9,9,0,42705,42705,3285,,,
reduire ,8,365,0,88,88,0,8,8,0,32120,32120,2920,,,
arriver ,8,365,0,99,99,0,8,8,0,36135,36135,2920,,,
tellement ,10,365,0,116,116,0,10,10,0,42340,42340,3650,,,
economiques ,12,365,0,148,148,0,12,12,0,54020,54020,4380,,,
echapper ,9,365,0,81,81,0,9,9,0,29565,29565,3285,,,
populaires ,11,365,0,143,143,0,11,11,0,52195,52195,4015,,,
artiste ,8,365,0,100,100,0,8,8,0,36500,36500,2920,,,
petrole ,8,365,0,99,99,0,8,8,0,36135,36135,2920,,,
representants ,14,365,0,188,188,0,14,14,0,68620,68620,5110,,,
contributions ,14,365,0,193,193,0,14,14,0,70445,70445,5110,,,
hautes ,7,364,0,81,81,0,7,7,0,29484,29484,2548,,,
www ,4,364,0,73,73,0,4,4,0,26572,26572,1456,,,
james ,6,364,0,54,54,0,6,6,0,19656,19656,2184,,,
million ,8,363,0,92,92,0,8,8,0,33396,33396,2904,,,
utilisant ,10,363,0,135,135,0,10,10,0,49005,49005,3630,,,
normalement ,12,363,0,142,142,0,12,12,0,51546,51546,4356,,,
dizaines ,9,363,0,96,96,0,9,9,0,34848,34848,3267,,,
quartiers ,10,363,0,138,138,0,10,10,0,50094,50094,3630,,,
georges ,8,362,0,84,84,0,8,8,0,30408,30408,2896,,,
organiser ,10,362,0,116,116,0,10,10,0,41992,41992,3620,,,
euro ,5,362,0,64,64,0,5,5,0,23168,23168,1810,,,
primaire ,9,362,0,98,98,0,9,9,0,35476,35476,3258,,,
peintre ,8,362,0,95,95,0,8,8,0,34390,34390,2896,,,
cap ,4,362,0,24,24,0,4,4,0,8688,8688,1448,,,
bonnes ,7,362,0,76,76,0,7,7,0,27512,27512,2534,,,
sauver ,7,361,0,93,93,0,7,7,0,33573,33573,2527,,,
anniversaire ,13,361,0,148,148,0,13,13,0,53428,53428,4693,,,
difficiles ,11,361,0,93,93,0,11,11,0,33573,33573,3971,,,
arrivent ,9,361,0,116,116,0,9,9,0,41876,41876,3249,,,
bouche ,7,361,0,61,61,0,7,7,0,22021,22021,2527,,,
pate ,5,361,0,47,47,0,5,5,0,16967,16967,1805,,,
