word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
otherwise;9;7890;40;18;315600;71010
houses;6;7884;29;12;228636;47304
families;8;7876;40;16;315040;63008
sunday;6;7875;33;12;259875;47250
along;5;7871;25;10;196775;39355
version;7;7865;34;14;267410;55055
involved;8;7855;44;16;345620;62840
principle;9;7829;48;18;375792;70461
trees;5;7809;19;10;148371;39045
sex;3;7796;16;6;124736;23388
exchange;8;7784;40;16;311360;62272
library;7;7780;40;14;311200;54460
completely;10;7778;51;20;396678;77780
states;6;7763;23;12;178549;46578
officers;8;7759;40;16;310360;62072
places;6;7753;31;12;240343;46518
league;6;7742;30;12;232260;46452
french;6;7737;29;12;224373;46422
talk;4;7710;21;8;161910;30840
argument;8;7708;39;16;300612;61664
positive;8;7706;40;16;308240;61648
latter;6;7705;24;12;184920;46230
nine;4;7705;16;8;123280;30820
none;4;7705;15;8;115575;30820
slowly;6;7694;35;12;269290;46164
players;7;7691;37;14;284567;53837
individuals;11;7689;61;22;469029;84579
media;5;7687;24;10;184488;38435
duty;4;7686;23;8;176778;30744
university;10;7674;52;20;399048;76740
cash;4;7665;20;8;153300;30660
station;7;7664;28;14;214592;53648
courses;7;7663;35;14;268205;53641
rule;4;7654;21;8;160734;30616
stay;4;7652;19;8;145388;30608
collection;10;7649;47;20;359503;76490
marriage;8;7637;39;16;297843;61096
relatively;10;7630;50;20;381500;76300
august;6;7627;33;12;251691;45762
attempt;7;7626;29;14;221154;53382
chairman;8;7614;39;16;296946;60912
relevant;8;7610;36;16;273960;60880
sun;3;7610;16;6;121760;22830
oxford;6;7598;33;12;250734;45588
differences;11;7592;52;22;394784;83512
concern;7;7590;32;14;242880;53130
failure;7;7584;36;14;273024;53088
nuclear;7;7583;35;14;265405;53081
features;8;7573;36;16;272628;60584
smith;5;7565;24;10;181560;37825
career;6;7563;26;12;196638;45378
environmental;13;7558;59;26;445922;98254
africa;6;7554;30;12;226620;45324
top;3;7554;14;6;105756;22662
truth;5;7547;23;10;173581;37735
balance;7;7543;35;14;264005;52801
heard;5;7532;23;10;173236;37660
speech;6;7508;29;12;217732;45048
cells;5;7499;26;10;194974;37495
protection;10;7499;44;20;329956;74990
robert;6;7491;28;12;209748;44946
brother;7;7478;33;14;246774;52346
subjects;8;7476;46;16;343896;59808
studio;6;7471;30;12;224130;44826
shares;6;7470;27;12;201690;44820
kitchen;7;7467;34;14;253878;52269
practical;9;7465;46;18;343390;67185
start;5;7459;20;10;149180;37295
round;5;7449;26;10;193674;37245
text;4;7449;17;8;126633;29796
annual;6;7444;29;12;215876;44664
huge;4;7438;22;8;163636;29752
survey;6;7436;35;12;260260;44616
appears;7;7431;35;14;260085;52017
effort;6;7425;27;12;200475;44550
buy;3;7423;22;6;163306;22269
merely;6;7409;30;12;222270;44454
allowed;7;7399;36;14;266364;51793
larger;6;7390;30;12;221700;44340
student;7;7384;31;14;228904;51688
award;5;7374;26;10;191724;36870
maybe;5;7351;28;10;205828;36755
extra;5;7343;23;10;168889;36715
becomes;7;7339;35;14;256865;51373
live;4;7326;22;8;161172;29304
discussion;10;7319;52;20;380588;73190
opposition;10;7318;48;20;351264;73180
provided;8;7304;44;16;321376;58432
trouble;7;7290;36;14;262440;51030
box;3;7289;20;6;145780;21867
commercial;10;7279;51;20;371229;72790
letters;7;7273;28;14;203644;50911
run;3;7262;16;6;116192;21786
firms;5;7260;27;10;196020;36300
board;5;7252;27;10;195804;36260
