word,Nb_char (C_w),Freq (F_w),Nb_scan_block (S_w_b),Nb_scan_key (S_w_k),Nb_scan (S_w),Nb_act_block,Nb_act_key,Nb_act,S_w_b x F_w,S_w_k x F_w,S_w x F_w,C_w x F_w,,,
portugais ,10,428,0,23,23,0,10,10,0,9844,9844,4280,,,
mauvais ,8,427,0,29,29,0,8,8,0,12383,12383,3416,,,
ameliorer ,10,427,0,51,51,0,10,10,0,21777,21777,4270,,,
classes ,8,426,0,29,29,0,8,8,0,12354,12354,3408,,,
halloween ,10,426,0,74,74,0,10,10,0,31524,31524,4260,,,
outre ,6,426,0,25,25,0,6,6,0,10650,10650,2556,,,
victime ,8,426,0,34,34,0,8,8,0,14484,14484,3408,,,
mda ,4,426,0,41,41,0,4,4,0,17466,17466,1704,,,
nobles ,7,425,0,43,43,0,7,7,0,18275,18275,2975,,,
zeus ,5,425,0,39,39,0,5,5,0,16575,16575,2125,,,
dinosaures ,11,425,0,38,38,0,11,11,0,16150,16150,4675,,,
ere ,4,424,0,33,33,0,4,4,0,13992,13992,1696,,,
presidentielle ,15,424,0,27,27,0,15,15,0,11448,11448,6360,,,
naturelle ,10,424,0,35,35,0,10,10,0,14840,14840,4240,,,
chevaux ,8,424,0,28,28,0,8,8,0,11872,11872,3392,,,
dehors ,7,423,0,21,21,0,7,7,0,8883,8883,2961,,,
gagne ,6,423,0,28,28,0,6,6,0,11844,11844,2538,,,
grave ,6,423,0,28,28,0,6,6,0,11844,11844,2538,,,
succede ,8,422,0,47,47,0,8,8,0,19834,19834,3376,,,
fabriquer ,10,422,0,29,29,0,10,10,0,12238,12238,4220,,,
propres ,8,421,0,18,18,0,8,8,0,7578,7578,3368,,,
resultats ,10,421,0,43,43,0,10,10,0,18103,18103,4210,,,
videos ,7,421,0,47,47,0,7,7,0,19787,19787,2947,,,
enfance ,8,421,0,27,27,0,8,8,0,11367,11367,3368,,,
payer ,6,421,0,11,11,0,6,6,0,4631,4631,2526,,,
conquete ,9,421,0,41,41,0,9,9,0,17261,17261,3789,,,
responsable ,12,420,0,35,35,0,12,12,0,14700,14700,5040,,,
huile ,6,420,0,35,35,0,6,6,0,14700,14700,2520,,,
cerveau ,8,420,0,29,29,0,8,8,0,12180,12180,3360,,,
finit ,6,420,0,17,17,0,6,6,0,7140,7140,2520,,,
frontieres ,11,419,0,39,39,0,11,11,0,16341,16341,4609,,,
volonte ,8,419,0,36,36,0,8,8,0,15084,15084,3352,,,
socialiste ,11,419,0,23,23,0,11,11,0,9637,9637,4609,,,
record ,7,418,0,34,34,0,7,7,0,14212,14212,2926,,,
plat ,5,418,0,17,17,0,5,5,0,7106,7106,2090,,,
etrangers ,10,417,0,27,27,0,10,10,0,11259,11259,4170,,,
lesquels ,9,417,0,16,16,0,9,9,0,6672,6672,3753,,,
extremement ,12,417,0,33,33,0,12,12,0,13761,13761,5004,,,
ouvriers ,9,417,0,26,26,0,9,9,0,10842,10842,3753,,,
envoyer ,8,417,0,26,26,0,8,8,0,10842,10842,3336,,,
concernant ,11,416,0,24,24,0,11,11,0,9984,9984,4576,,,
normandie ,10,416,0,51,51,0,10,10,0,21216,21216,4160,,,
aspect ,7,416,0,32,32,0,7,7,0,13312,13312,2912,,,
soutien ,8,416,0,20,20,0,8,8,0,8320,8320,3328,,,
designer ,9,416,0,18,18,0,9,9,0,7488,7488,3744,,,
anne ,5,416,0,18,18,0,5,5,0,7488,7488,2080,,,
methode ,8,416,0,28,28,0,8,8,0,11648,11648,3328,,,
navire ,7,416,0,42,42,0,7,7,0,17472,17472,2912,,,
iranienne ,10,416,0,31,31,0,10,10,0,12896,12896,4160,,,
consommation ,13,415,0,25,25,0,13,13,0,10375,10375,5395,,,
forcement ,10,415,0,25,25,0,10,10,0,10375,10375,4150,,,
turquie ,8,415,0,29,29,0,8,8,0,12035,12035,3320,,,
peinture ,9,415,0,26,26,0,9,9,0,10790,10790,3735,,,
publie ,7,415,0,18,18,0,7,7,0,7470,7470,2905,,,
chevaliers ,11,415,0,38,38,0,11,11,0,15770,15770,4565,,,
individus ,10,415,0,33,33,0,10,10,0,13695,13695,4150,,,
meilleurs ,10,414,0,30,30,0,10,10,0,12420,12420,4140,,,
episode ,8,414,0,36,36,0,8,8,0,14904,14904,3312,,,
revanche ,9,414,0,41,41,0,9,9,0,16974,16974,3726,,,
charge ,7,414,0,19,19,0,7,7,0,7866,7866,2898,,,
marin ,6,414,0,22,22,0,6,6,0,9108,9108,2484,,,
iraniennes ,11,414,0,33,33,0,11,11,0,13662,13662,4554,,,
obligatoire ,12,413,0,36,36,0,12,12,0,14868,14868,4956,,,
star ,5,413,0,19,19,0,5,5,0,7847,7847,2065,,,
mettent ,8,413,0,26,26,0,8,8,0,10738,10738,3304,,,
vis ,4,413,0,28,28,0,4,4,0,11564,11564,1652,,,
faites ,7,412,0,18,18,0,7,7,0,7416,7416,2884,,,
race ,5,412,0,38,38,0,5,5,0,15656,15656,2060,,,
ajouter ,8,412,0,39,39,0,8,8,0,16068,16068,3296,,,
mari ,5,412,0,24,24,0,5,5,0,9888,9888,2060,,,
immense ,8,411,0,41,41,0,8,8,0,16851,16851,3288,,,
couronne ,9,411,0,31,31,0,9,9,0,12741,12741,3699,,,
application ,12,411,0,38,38,0,12,12,0,15618,15618,4932,,,
vapeur ,7,411,0,41,41,0,7,7,0,16851,16851,2877,,,
sociale ,8,411,0,21,21,0,8,8,0,8631,8631,3288,,,
choisir ,8,410,0,23,23,0,8,8,0,9430,9430,3280,,,
obtenu ,7,410,0,33,33,0,7,7,0,13530,13530,2870,,,
proies ,7,409,0,31,31,0,7,7,0,12679,12679,2863,,,
enorme ,7,409,0,39,39,0,7,7,0,15951,15951,2863,,,
planetes ,9,409,0,29,29,0,9,9,0,11861,11861,3681,,,
versailles ,11,409,0,37,37,0,11,11,0,15133,15133,4499,,,
proces ,7,409,0,12,12,0,7,7,0,4908,4908,2863,,,
reconnu ,8,408,0,34,34,0,8,8,0,13872,13872,3264,,,
augmenter ,10,408,0,42,42,0,10,10,0,17136,17136,4080,,,
chercher ,9,408,0,21,21,0,9,9,0,8568,8568,3672,,,
jerusalem ,10,408,0,37,37,0,10,10,0,15096,15096,4080,,,
ennemi ,7,408,0,25,25,0,7,7,0,10200,10200,2856,,,
vendredi ,9,407,0,33,33,0,9,9,0,13431,13431,3663,,,
nucleaire ,10,407,0,57,57,0,10,10,0,23199,23199,4070,,,
photos ,7,406,0,19,19,0,7,7,0,7714,7714,2842,,,
covid ,6,406,0,37,37,0,6,6,0,15022,15022,2436,,,
bassin ,7,406,0,34,34,0,7,7,0,13804,13804,2842,,,
deplacer ,9,406,0,29,29,0,9,9,0,11774,11774,3654,,,
jusque ,7,406,0,26,26,0,7,7,0,10556,10556,2842,,,
europeennes ,12,406,0,59,59,0,12,12,0,23954,23954,4872,,,
remplacer ,10,405,0,38,38,0,10,10,0,15390,15390,4050,,,
alba ,5,405,0,41,41,0,5,5,0,16605,16605,2025,,,
declare ,8,404,0,31,31,0,8,8,0,12524,12524,3232,,,
empecher ,9,404,0,39,39,0,9,9,0,15756,15756,3636,,,
superieur ,10,404,0,50,50,0,10,10,0,20200,20200,4040,,,
aliments ,9,404,0,30,30,0,9,9,0,12120,12120,3636,,,
mille ,6,404,0,21,21,0,6,6,0,8484,8484,2424,,,
italienne ,10,404,0,32,32,0,10,10,0,12928,12928,4040,,,
suffit ,7,403,0,28,28,0,7,7,0,11284,11284,2821,,,
alimentation ,13,403,0,35,35,0,13,13,0,14105,14105,5239,,,
george ,7,403,0,30,30,0,7,7,0,12090,12090,2821,,,
portes ,7,403,0,16,16,0,7,7,0,6448,6448,2821,,,
dame ,5,403,0,14,14,0,5,5,0,5642,5642,2015,,,
peche ,6,403,0,24,24,0,6,6,0,9672,9672,2418,,,
puissant ,9,402,0,18,18,0,9,9,0,7236,7236,3618,,,
reaction ,9,401,0,55,55,0,9,9,0,22055,22055,3609,,,
devrait ,8,401,0,15,15,0,8,8,0,6015,6015,3208,,,
hongrie ,8,401,0,35,35,0,8,8,0,14035,14035,3208,,,
cent ,5,401,0,18,18,0,5,5,0,7218,7218,2005,,,
cherche ,8,401,0,18,18,0,8,8,0,7218,7218,3208,,,
conseils ,9,401,0,20,20,0,9,9,0,8020,8020,3609,,,
flotte ,7,401,0,26,26,0,7,7,0,10426,10426,2807,,,
affaire ,8,399,0,32,32,0,8,8,0,12768,12768,3192,,,
titres ,7,399,0,26,26,0,7,7,0,10374,10374,2793,,,
martin ,7,399,0,30,30,0,7,7,0,11970,11970,2793,,,
echange ,8,399,0,31,31,0,8,8,0,12369,12369,3192,,,
carbone ,8,399,0,28,28,0,8,8,0,11172,11172,3192,,,
envers ,7,398,0,26,26,0,7,7,0,10348,10348,2786,,,
domination ,11,398,0,21,21,0,11,11,0,8358,8358,4378,,,
tome ,5,397,0,31,31,0,5,5,0,12307,12307,1985,,,
relief ,7,397,0,39,39,0,7,7,0,15483,15483,2779,,,
instrument ,11,397,0,34,34,0,11,11,0,13498,13498,4367,,,
augmente ,9,397,0,38,38,0,9,9,0,15086,15086,3573,,,
sinon ,6,397,0,26,26,0,6,6,0,10322,10322,2382,,,
candidats ,10,397,0,26,26,0,10,10,0,10322,10322,3970,,,
concerne ,9,397,0,22,22,0,9,9,0,8734,8734,3573,,,
caractere ,10,396,0,54,54,0,10,10,0,21384,21384,3960,,,
endroits ,9,396,0,24,24,0,9,9,0,9504,9504,3564,,,
attendre ,9,395,0,26,26,0,9,9,0,10270,10270,3555,,,
spectacle ,10,395,0,24,24,0,10,10,0,9480,9480,3950,,,
vecu ,5,395,0,44,44,0,5,5,0,17380,17380,1975,,,
princesse ,10,395,0,23,23,0,10,10,0,9085,9085,3950,,,
souris ,7,395,0,28,28,0,7,7,0,11060,11060,2765,,,
portent ,8,394,0,20,20,0,8,8,0,7880,7880,3152,,,
augmentation ,13,394,0,41,41,0,13,13,0,16154,16154,5122,,,
berlin ,7,394,0,33,33,0,7,7,0,13002,13002,2758,,,
maritime ,9,394,0,29,29,0,9,9,0,11426,11426,3546,,,
definitivement ,15,394,0,43,43,0,15,15,0,16942,16942,5910,,,
impossible ,11,393,0,38,38,0,11,11,0,14934,14934,4323,,,
sociaux ,8,393,0,22,22,0,8,8,0,8646,8646,3144,,,
completement ,13,393,0,43,43,0,13,13,0,16899,16899,5109,,,
opera ,6,393,0,28,28,0,6,6,0,11004,11004,2358,,,
vetements ,10,393,0,56,56,0,10,10,0,22008,22008,3930,,,
seigneurs ,10,393,0,30,30,0,10,10,0,11790,11790,3930,,,
medecin ,8,393,0,32,32,0,8,8,0,12576,12576,3144,,,
materiel ,9,393,0,36,36,0,9,9,0,14148,14148,3537,,,
caracteristiques ,17,393,0,51,51,0,17,17,0,20043,20043,6681,,,
roches ,7,393,0,35,35,0,7,7,0,13755,13755,2751,,,
christ ,7,392,0,24,24,0,7,7,0,9408,9408,2744,,,
avais ,6,392,0,26,26,0,6,6,0,10192,10192,2352,,,
evenement ,10,392,0,50,50,0,10,10,0,19600,19600,3920,,,
attaques ,9,392,0,27,27,0,9,9,0,10584,10584,3528,,,
comte ,6,392,0,20,20,0,6,6,0,7840,7840,2352,,,
courte ,7,392,0,19,19,0,7,7,0,7448,7448,2744,,,
turcs ,6,391,0,29,29,0,6,6,0,11339,11339,2346,,,
bible ,6,391,0,39,39,0,6,6,0,15249,15249,2346,,,
predateurs ,11,391,0,26,26,0,11,11,0,10166,10166,4301,,,
gout ,5,391,0,31,31,0,5,5,0,12121,12121,1955,,,
voulait ,8,391,0,34,34,0,8,8,0,13294,13294,3128,,,
element ,8,391,0,36,36,0,8,8,0,14076,14076,3128,,,
changement ,11,390,0,23,23,0,11,11,0,8970,8970,4290,,,
reseaux ,8,390,0,37,37,0,8,8,0,14430,14430,3120,,,
categories ,11,390,0,54,54,0,11,11,0,21060,21060,4290,,,
fera ,5,390,0,22,22,0,5,5,0,8580,8580,1950,,,
midi ,5,389,0,26,26,0,5,5,0,10114,10114,1945,,,
willy ,6,389,0,36,36,0,6,6,0,14004,14004,2334,,,
cercle ,7,389,0,21,21,0,7,7,0,8169,8169,2723,,,
rose ,5,389,0,35,35,0,5,5,0,13615,13615,1945,,,
nommee ,7,388,0,50,50,0,7,7,0,19400,19400,2716,,,
ours ,5,388,0,18,18,0,5,5,0,6984,6984,1940,,,
peninsule ,10,388,0,31,31,0,10,10,0,12028,12028,3880,,,
christianisme ,14,388,0,40,40,0,14,14,0,15520,15520,5432,,,
prisonniers ,12,388,0,24,24,0,12,12,0,9312,9312,4656,,,
garder ,7,387,0,26,26,0,7,7,0,10062,10062,2709,,,
adresse ,8,387,0,34,34,0,8,8,0,13158,13158,3096,,,
suivi ,6,387,0,21,21,0,6,6,0,8127,8127,2322,,,
solution ,9,387,0,24,24,0,9,9,0,9288,9288,3483,,,
morte ,6,386,0,23,23,0,6,6,0,8878,8878,2316,,,
note ,5,386,0,32,32,0,5,5,0,12352,12352,1930,,,
rock ,5,385,0,39,39,0,5,5,0,15015,15015,1925,,,
garcons ,8,385,0,44,44,0,8,8,0,16940,16940,3080,,,
rive ,5,385,0,32,32,0,5,5,0,12320,12320,1925,,,
morceaux ,9,385,0,31,31,0,9,9,0,11935,11935,3465,,,
cinquieme ,10,384,0,42,42,0,10,10,0,16128,16128,3840,,,
organise ,9,384,0,31,31,0,9,9,0,11904,11904,3456,,,
inspire ,8,384,0,30,30,0,8,8,0,11520,11520,3072,,,
chant ,6,384,0,18,18,0,6,6,0,6912,6912,2304,,,
matieres ,9,383,0,44,44,0,9,9,0,16852,16852,3447,,,
nations ,8,383,0,31,31,0,8,8,0,11873,11873,3064,,,
telle ,6,383,0,25,25,0,6,6,0,9575,9575,2298,,,
absence ,8,382,0,35,35,0,8,8,0,13370,13370,3056,,,
hauts ,6,382,0,33,33,0,6,6,0,12606,12606,2292,,,
certaine ,9,382,0,20,20,0,9,9,0,7640,7640,3438,,,
disparition ,12,382,0,21,21,0,12,12,0,8022,8022,4584,,,
graines ,8,382,0,36,36,0,8,8,0,13752,13752,3056,,,
acteur ,7,381,0,27,27,0,7,7,0,10287,10287,2667,,,
gagne ,6,381,0,28,28,0,6,6,0,10668,10668,2286,,,
monuments ,10,381,0,34,34,0,10,10,0,12954,12954,3810,,,
diametre ,9,381,0,46,46,0,9,9,0,17526,17526,3429,,,
orleans ,8,381,0,43,43,0,8,8,0,16383,16383,3048,,,
connues ,8,381,0,24,24,0,8,8,0,9144,9144,3048,,,
limite ,7,381,0,21,21,0,7,7,0,8001,8001,2667,,,
reference ,10,380,0,62,62,0,10,10,0,23560,23560,3800,,,
alphabet ,9,380,0,39,39,0,9,9,0,14820,14820,3420,,,
reprendre ,10,380,0,36,36,0,10,10,0,13680,13680,3800,,,
offre ,6,380,0,33,33,0,6,6,0,12540,12540,2280,,,
commencent ,11,380,0,25,25,0,11,11,0,9500,9500,4180,,,
elevage ,8,380,0,33,33,0,8,8,0,12540,12540,3040,,,
memoire ,8,380,0,38,38,0,8,8,0,14440,14440,3040,,,
web ,4,380,0,32,32,0,4,4,0,12160,12160,1520,,,
archipel ,9,380,0,31,31,0,9,9,0,11780,11780,3420,,,
capables ,9,379,0,30,30,0,9,9,0,11370,11370,3411,,,
chretienne ,11,379,0,43,43,0,11,11,0,16297,16297,4169,,,
representent ,13,379,0,63,63,0,13,13,0,23877,23877,4927,,,
bacteries ,10,379,0,48,48,0,10,10,0,18192,18192,3790,,,
israel ,7,379,0,32,32,0,7,7,0,12128,12128,2653,,,
republicains ,13,379,0,45,45,0,13,13,0,17055,17055,4927,,,
cycle ,6,378,0,28,28,0,6,6,0,10584,10584,2268,,,
savant ,7,378,0,29,29,0,7,7,0,10962,10962,2646,,,
revenir ,8,378,0,38,38,0,8,8,0,14364,14364,3024,,,
visible ,8,378,0,32,32,0,8,8,0,12096,12096,3024,,,
redaction ,10,378,0,58,58,0,10,10,0,21924,21924,3780,,,
occupation ,11,378,0,32,32,0,11,11,0,12096,12096,4158,,,
propriete ,10,377,0,30,30,0,10,10,0,11310,11310,3770,,,
visite ,7,377,0,30,30,0,7,7,0,11310,11310,2639,,,
vii ,4,377,0,40,40,0,4,4,0,15080,15080,1508,,,
issue ,6,377,0,25,25,0,6,6,0,9425,9425,2262,,,
vaut ,5,377,0,33,33,0,5,5,0,12441,12441,1885,,,
pousse ,7,377,0,13,13,0,7,7,0,4901,4901,2639,,,
transports ,11,377,0,30,30,0,11,11,0,11310,11310,4147,,,
evenements ,11,376,0,52,52,0,11,11,0,19552,19552,4136,,,
messages ,9,376,0,25,25,0,9,9,0,9400,9400,3384,,,
devaient ,9,376,0,17,17,0,9,9,0,6392,6392,3384,,,
accepte ,8,376,0,32,32,0,8,8,0,12032,12032,3008,,,
ressources ,11,376,0,35,35,0,11,11,0,13160,13160,4136,,,
echelle ,8,376,0,33,33,0,8,8,0,12408,12408,3008,,,
capacite ,9,376,0,28,28,0,9,9,0,10528,10528,3384,,,
camps ,6,376,0,25,25,0,6,6,0,9400,9400,2256,,,
revenus ,8,375,0,38,38,0,8,8,0,14250,14250,3000,,,
chacune ,8,375,0,26,26,0,8,8,0,9750,9750,3000,,,
invente ,8,375,0,38,38,0,8,8,0,14250,14250,3000,,,
colonie ,8,375,0,23,23,0,8,8,0,8625,8625,3000,,,
utile ,6,375,0,19,19,0,6,6,0,7125,7125,2250,,,
tourne ,7,375,0,28,28,0,7,7,0,10500,10500,2625,,,
chimique ,9,375,0,26,26,0,9,9,0,9750,9750,3375,,,
malade ,7,374,0,26,26,0,7,7,0,9724,9724,2618,,,
auparavant ,11,374,0,44,44,0,11,11,0,16456,16456,4114,,,
douze ,6,374,0,15,15,0,6,6,0,5610,5610,2244,,,
windows ,8,373,0,39,39,0,8,8,0,14547,14547,2984,,,
frederic ,9,373,0,31,31,0,9,9,0,11563,11563,3357,,,
quitter ,8,372,0,17,17,0,8,8,0,6324,6324,2976,,,
flandre ,8,372,0,36,36,0,8,8,0,13392,13392,2976,,,
arabes ,7,372,0,28,28,0,7,7,0,10416,10416,2604,,,
echec ,6,372,0,25,25,0,6,6,0,9300,9300,2232,,,
croissance ,11,372,0,28,28,0,11,11,0,10416,10416,4092,,,
bronze ,7,372,0,31,31,0,7,7,0,11532,11532,2604,,,
vide ,5,371,0,34,34,0,5,5,0,12614,12614,1855,,,
patrimoine ,11,371,0,20,20,0,11,11,0,7420,7420,4081,,,
invasion ,9,371,0,38,38,0,9,9,0,14098,14098,3339,,,
observer ,9,371,0,38,38,0,9,9,0,14098,14098,3339,,,
buts ,5,371,0,31,31,0,5,5,0,11501,11501,1855,,,
nez ,4,371,0,30,30,0,4,4,0,11130,11130,1484,,,
drapeau ,8,371,0,19,19,0,8,8,0,7049,7049,2968,,,
participe ,10,370,0,14,14,0,10,10,0,5180,5180,3700,,,
wikipedia ,10,370,0,48,48,0,10,10,0,17760,17760,3700,,,
duche ,6,370,0,18,18,0,6,6,0,6660,6660,2220,,,
violence ,9,369,0,38,38,0,9,9,0,14022,14022,3321,,,
voitures ,9,369,0,35,35,0,9,9,0,12915,12915,3321,,,
parle ,6,369,0,14,14,0,6,6,0,5166,5166,2214,,,
fruit ,6,369,0,21,21,0,6,6,0,7749,7749,2214,,,
auraient ,9,369,0,29,29,0,9,9,0,10701,10701,3321,,,
regle ,6,369,0,51,51,0,6,6,0,18819,18819,2214,,,
lycee ,6,369,0,37,37,0,6,6,0,13653,13653,2214,,,
periodes ,9,369,0,37,37,0,9,9,0,13653,13653,3321,,,
disponible ,11,368,0,16,16,0,11,11,0,5888,5888,4048,,,
roche ,6,368,0,33,33,0,6,6,0,12144,12144,2208,,,
attaquer ,9,368,0,28,28,0,9,9,0,10304,10304,3312,,,
traverse ,9,368,0,31,31,0,9,9,0,11408,11408,3312,,,
presenter ,10,368,0,41,41,0,10,10,0,15088,15088,3680,,,
projets ,8,368,0,14,14,0,8,8,0,5152,5152,2944,,,
depend ,7,367,0,20,20,0,7,7,0,7340,7340,2569,,,
tenir ,6,367,0,26,26,0,6,6,0,9542,9542,2202,,,
envoye ,7,367,0,30,30,0,7,7,0,11010,11010,2569,,,
directeur ,10,367,0,15,15,0,10,10,0,5505,5505,3670,,,
lion ,5,367,0,15,15,0,5,5,0,5505,5505,1835,,,
capitaine ,10,367,0,32,32,0,10,10,0,11744,11744,3670,,,
complexe ,9,367,0,23,23,0,9,9,0,8441,8441,3303,,,
expliquer ,10,366,0,28,28,0,10,10,0,10248,10248,3660,,,
differente ,11,366,0,46,46,0,11,11,0,16836,16836,4026,,,
mourir ,7,366,0,27,27,0,7,7,0,9882,9882,2562,,,
revolte ,8,366,0,44,44,0,8,8,0,16104,16104,2928,,,
generaux ,9,366,0,45,45,0,9,9,0,16470,16470,3294,,,
marseille ,10,366,0,27,27,0,10,10,0,9882,9882,3660,,,
discours ,9,365,0,13,13,0,9,9,0,4745,4745,3285,,,
reduire ,8,365,0,60,60,0,8,8,0,21900,21900,2920,,,
arriver ,8,365,0,27,27,0,8,8,0,9855,9855,2920,,,
tellement ,10,365,0,31,31,0,10,10,0,11315,11315,3650,,,
economiques ,12,365,0,35,35,0,12,12,0,12775,12775,4380,,,
echapper ,9,365,0,44,44,0,9,9,0,16060,16060,3285,,,
populaires ,11,365,0,23,23,0,11,11,0,8395,8395,4015,,,
artiste ,8,365,0,27,27,0,8,8,0,9855,9855,2920,,,
petrole ,8,365,0,24,24,0,8,8,0,8760,8760,2920,,,
representants ,14,365,0,68,68,0,14,14,0,24820,24820,5110,,,
contributions ,14,365,0,26,26,0,14,14,0,9490,9490,5110,,,
hautes ,7,364,0,34,34,0,7,7,0,12376,12376,2548,,,
www ,4,364,0,35,35,0,4,4,0,12740,12740,1456,,,
james ,6,364,0,27,27,0,6,6,0,9828,9828,2184,,,
million ,8,363,0,23,23,0,8,8,0,8349,8349,2904,,,
utilisant ,10,363,0,23,23,0,10,10,0,8349,8349,3630,,,
normalement ,12,363,0,44,44,0,12,12,0,15972,15972,4356,,,
dizaines ,9,363,0,29,29,0,9,9,0,10527,10527,3267,,,
quartiers ,10,363,0,21,21,0,10,10,0,7623,7623,3630,,,
georges ,8,362,0,32,32,0,8,8,0,11584,11584,2896,,,
organiser ,10,362,0,31,31,0,10,10,0,11222,11222,3620,,,
euro ,5,362,0,20,20,0,5,5,0,7240,7240,1810,,,
primaire ,9,362,0,16,16,0,9,9,0,5792,5792,3258,,,
peintre ,8,362,0,31,31,0,8,8,0,11222,11222,2896,,,
cap ,4,362,0,25,25,0,4,4,0,9050,9050,1448,,,
bonnes ,7,362,0,30,30,0,7,7,0,10860,10860,2534,,,
sauver ,7,361,0,30,30,0,7,7,0,10830,10830,2527,,,
anniversaire ,13,361,0,32,32,0,13,13,0,11552,11552,4693,,,
difficiles ,11,361,0,21,21,0,11,11,0,7581,7581,3971,,,
arrivent ,9,361,0,28,28,0,9,9,0,10108,10108,3249,,,
bouche ,7,361,0,30,30,0,7,7,0,10830,10830,2527,,,
pate ,5,361,0,17,17,0,5,5,0,6137,6137,1805,,,
modernes ,9,361,0,32,32,0,9,9,0,11552,11552,3249,,,
vin ,4,361,0,33,33,0,4,4,0,11913,11913,1444,,,
antoine ,8,361,0,23,23,0,8,8,0,8303,8303,2888,,,
sicile ,7,361,0,35,35,0,7,7,0,12635,12635,2527,,,
coreen ,7,361,0,24,24,0,7,7,0,8664,8664,2527,,,
crees ,6,360,0,33,33,0,6,6,0,11880,11880,2160,,,
social ,7,360,0,21,21,0,7,7,0,7560,7560,2520,,,
sel ,4,360,0,19,19,0,4,4,0,6840,6840,1440,,,
decrit ,7,360,0,33,33,0,7,7,0,11880,11880,2520,,,
sommes ,7,360,0,25,25,0,7,7,0,9000,9000,2520,,,
modifications ,14,360,0,32,32,0,14,14,0,11520,11520,5040,,,
journaliste ,12,359,0,29,29,0,12,12,0,10411,10411,4308,,,
accueil ,8,359,0,30,30,0,8,8,0,10770,10770,2872,,,
champ ,6,359,0,20,20,0,6,6,0,7180,7180,2154,,,
civilisation ,13,359,0,34,34,0,13,13,0,12206,12206,4667,,,
ceremonie ,10,358,0,45,45,0,10,10,0,16110,16110,3580,,,
necessaires ,12,358,0,46,46,0,12,12,0,16468,16468,4296,,,
residence ,10,358,0,41,41,0,10,10,0,14678,14678,3580,,,
byzantin ,9,358,0,65,65,0,9,9,0,23270,23270,3222,,,
accueillir ,11,357,0,38,38,0,11,11,0,13566,13566,3927,,,
erreur ,7,357,0,22,22,0,7,7,0,7854,7854,2499,,,
compter ,8,357,0,19,19,0,8,8,0,6783,6783,2856,,,
sultan ,7,357,0,27,27,0,7,7,0,9639,9639,2499,,,
viii ,5,357,0,40,40,0,5,5,0,14280,14280,1785,,,
architecte ,11,357,0,34,34,0,11,11,0,12138,12138,3927,,,
menace ,7,357,0,18,18,0,7,7,0,6426,6426,2499,,,
