word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
george;6;132;29;12;3828;792
direction;9;134;41;18;5494;1206
finally;7;191;38;14;7258;1337
game;4;133;20;8;2660;532
influence;9;132;44;18;5808;1188
physical;8;139;45;16;6255;1112
ran;3;134;13;6;1742;402
soviet;6;131;28;12;3668;786
anyone;6;140;26;12;3640;840
literature;10;133;44;20;5852;1330
opened;6;131;27;12;3537;786
provided;8;131;44;16;5764;1048
suddenly;8;153;44;16;6732;1224
wrong;5;131;27;10;3537;655
actually;8;166;43;16;7138;1328
cause;5;131;25;10;3275;655
instead;7;173;30;14;5190;1211
list;4;133;19;8;2527;532
nation;6;151;24;12;3624;906
shot;4;132;17;8;2244;528
term;4;130;17;8;2210;520
average;7;132;34;14;4488;924
chance;6;131;28;12;3668;786
defense;7;170;30;14;5100;1190
former;6;131;29;12;3799;786
met;3;132;12;6;1584;396
stopped;7;129;35;14;4515;903
theory;6;130;27;12;3510;780
evening;7;133;34;14;4522;931
labor;5;158;26;10;4108;790
lead;4;129;19;8;2451;516
meaning;7;131;33;14;4323;917
myself;6;129;33;12;4257;774
services;8;139;40;16;5560;1112
try;3;140;15;6;2100;420
ways;4;130;23;8;2990;520
worked;6;128;33;12;4224;768
effective;9;128;43;18;5504;1152
forms;5;127;26;10;3302;635
groups;6;127;35;12;4445;762
sales;5;135;23;10;3105;675
j;1;126;8;2;1008;126
blood;5;133;27;10;3591;665
changes;7;131;34;14;4454;917
easy;4;129;19;8;2451;516
efforts;7;128;32;14;4096;896
friend;6;134;29;12;3886;804
placed;6;126;32;12;4032;756
truth;5;128;23;10;2944;640
d;1;125;6;2;750;125
direct;6;131;28;12;3668;786
fear;4;130;18;8;2340;520
herself;7;125;33;14;4125;875
hot;3;137;12;6;1644;411
systems;7;129;34;14;4386;903
university;10;124;52;20;6448;1240
based;5;127;25;10;3175;635
carried;7;125;34;14;4250;875
charge;6;126;30;12;3780;756
manner;6;124;26;12;3224;744
movement;8;128;37;16;4736;1024
plant;5;127;24;10;3048;635
respect;7;126;32;14;4032;882
beautiful;9;127;48;18;6096;1143
earth;5;159;20;10;3180;795
indeed;6;162;27;12;4374;972
length;6;124;28;12;3472;744
performance;11;123;53;22;6519;1353
somewhat;8;127;37;16;4699;1016
approach;8;123;42;16;5166;984
couple;6;122;33;12;4026;732
freedom;7;131;33;14;4323;917
larger;6;123;30;12;3690;738
reaction;8;125;34;16;4250;1000
remember;8;138;38;16;5244;1104
series;6;130;26;12;3380;780
straight;8;123;37;16;4551;984
throughout;10;140;50;20;7000;1400
treatment;9;127;34;18;4318;1143
works;5;130;29;10;3770;650
hit;3;124;13;6;1612;372
horse;5;127;22;10;2794;635
numbers;7;125;37;14;4625;875
british;7;120;35;14;4200;840
born;4;123;20;8;2460;492
certainly;9;143;43;18;6149;1287
court;5;231;25;10;5775;1155
decision;8;120;38;16;4560;960
described;9;120;46;18;5520;1080
determined;10;120;44;20;5280;1200
feed;4;124;18;8;2232;496
image;5;121;25;10;3025;605
lived;5;122;28;10;3416;610
medical;7;164;36;14;5904;1148
opportunity;11;121;56;22;6776;1331
running;7;124;36;14;4464;868
window;6;120;33;12;3960;720
ask;3;128;17;6;2176;384
clearly;7;128;37;14;4736;896
generally;9;132;45;18;5940;1188
reported;8;119;36;16;4284;952
served;6;119;30;12;3570;714
trial;5;135;23;10;3105;675
understanding;13;121;63;26;7623;1573
europe;6;118;29;12;3422;708
character;9;119;41;18;4879;1071
nations;7;175;29;14;5075;1225
operation;9;125;39;18;4875;1125
square;6;149;32;12;4768;894
arms;4;123;20;8;2460;492
heavy;5;121;27;10;3267;605
immediately;11;123;54;22;6642;1353
quality;7;119;40;14;4760;833
responsibility;14;119;71;28;8449;1666
volume;6;137;34;12;4658;822
account;7;116;34;14;3944;812
farm;4;126;21;8;2646;504
federal;7;116;33;14;3828;812
fiscal;6;120;32;12;3840;720
forward;7;116;37;14;4292;812
international;13;154;54;26;8316;2002
learned;7;117;31;14;3627;819
