word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
b;1;2477;3;2;7431;2477
font;4;2476;23;8;56948;9904
jeu;3;2464;27;6;66528;7392
juillet;7;2463;72;14;177336;17241
avril;5;2456;43;10;105608;12280
deja;4;2443;24;8;58632;9772
ca;2;2400;6;4;14400;4800
suis;4;2398;36;8;86328;9592
capitale;8;2393;51;16;122043;19144
centre;6;2340;35;12;81900;14040
petits;6;2331;47;12;109557;13986
veut;4;2329;36;8;83844;9316
tard;4;2312;23;8;53176;9248
anglais;7;2305;46;14;106030;16135
site;4;2292;33;8;75636;9168
tour;4;2290;30;8;68700;9160
ii;2;2284;20;4;45680;4568
droit;5;2280;35;10;79800;11400
etant;5;2271;29;10;65859;11355
dernier;7;2256;44;14;99264;15792
ensemble;8;2216;59;16;130744;17728
especes;7;2215;43;14;95245;15505
decembre;8;2210;51;16;112710;17680
novembre;8;2205;54;16;119070;17640
seul;4;2202;37;8;81474;8808
fevrier;7;2200;54;14;118800;15400
point;5;2188;31;10;67828;10940
langue;6;2188;42;12;91896;13128
aout;4;2187;25;8;54675;8748
italie;6;2185;50;12;109250;13110
jean;4;2183;22;8;48026;8732
notre;5;2171;29;10;62959;10855
travail;7;2169;54;14;117126;15183
grandes;7;2166;39;14;84474;15162
merci;5;2152;41;10;88232;10760
assez;5;2145;39;10;83655;10725
or;2;2133;11;4;23463;4266
ecole;5;2132;33;10;70356;10660
systeme;7;2124;65;14;138060;14868
serie;5;2116;37;10;78292;10580
long;4;2098;28;8;58744;8392
moyen;5;2080;41;10;85280;10400
parti;5;2070;33;10;68310;10350
mere;4;2070;33;8;68310;8280
ier;3;2068;23;6;47564;6204
periode;7;2062;43;14;88666;14434
durant;6;2057;36;12;74052;12342
agit;4;2050;29;8;59450;8200
differentes;11;2044;74;22;151256;22484
ayant;5;2034;30;10;61020;10170
jeux;4;2020;40;8;80800;8080
bonjour;7;2017;42;14;84714;14119
afrique;7;2003;48;14;96144;14021
chef;4;1984;26;8;51584;7936
autour;6;1982;42;12;83244;11892
differents;10;1973;68;20;134164;19730
generalement;12;1972;83;24;163676;23664
x;1;1968;13;2;25584;1968
page;4;1967;21;8;41307;7868
