word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
voit;4;1067;23;8;24541;4268;;
ancienne;8;1063;34;16;36142;8504;;
genre;5;1063;32;10;34016;5315;;
economique;10;1061;56;20;59416;10610;;
romaine;7;1061;37;14;39257;7427;;
aucun;5;1060;24;10;25440;5300;;
forment;7;1060;44;14;46640;7420;;
permettent;10;1057;62;20;65534;10570;;
troupes;7;1056;43;14;45408;7392;;
juste;5;1056;29;10;30624;5280;;
zone;4;1055;22;8;23210;4220;;
mise;4;1055;23;8;24265;4220;;
printemps;9;1051;53;18;55703;9459;;
vitesse;7;1050;40;14;42000;7350;;
majorite;8;1047;44;16;46068;8376;;
vue;3;1047;21;6;21987;3141;;
desormais;9;1043;48;18;50064;9387;;
six;3;1042;16;6;16672;3126;;
elu;3;1041;20;6;20820;3123;;
national;8;1040;34;16;35360;8320;;
vraiment;8;1038;46;16;47748;8304;;
pense;5;1036;27;10;27972;5180;;
actuellement;12;1035;69;24;71415;12420;;
difficile;9;1033;48;18;49584;9297;;
climat;6;1033;31;12;32023;6198;;
classe;6;1033;29;12;29957;6198;;
feu;3;1032;20;6;20640;3096;;
objet;5;1030;25;10;25750;5150;;
idees;5;1030;26;10;26780;5150;;
haute;5;1029;24;10;24696;5145;;
lyon;4;1029;24;8;24696;4116;;
pourrait;8;1027;46;16;47242;8216;;
retrouve;8;1026;54;16;55404;8208;;
coup;4;1025;22;8;22550;4100;;
recherche;9;1023;48;18;49104;9207;;
langues;7;1020;39;14;39780;7140;;
toi;3;1020;15;6;15300;3060;;
v;1;1020;8;2;8160;1020;;
assemblee;9;1019;48;18;48912;9171;;
mots;4;1018;24;8;24432;4072;;
accord;6;1015;28;12;28420;6090;;
eviter;6;1015;38;12;38570;6090;;
aime;4;1013;20;8;20260;4052;;
oiseaux;7;1011;36;14;36396;7077;;
image;5;1010;28;10;28280;5050;;
peux;4;1010;26;8;26260;4040;;
finalement;10;1007;54;20;54378;10070;;
devenu;6;1005;36;12;36180;6030;;
planete;7;1004;37;14;37148;7028;;
version;7;1004;40;14;40160;7028;;
maladie;7;1001;34;14;34034;7007;;
developpement;13;999;79;26;78921;12987;;
carriere;8;999;46;16;45954;7992;;
ocean;5;998;21;10;20958;4990;;
courant;7;997;36;14;35892;6979;;
lois;4;996;21;8;20916;3984;;
terres;6;996;39;12;38844;5976;;
tel;3;995;19;6;18905;2985;;
livres;6;993;38;12;37734;5958;;
gaz;3;992;17;6;16864;2976;;
pratique;8;991;46;16;45586;7928;;
