word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;;
beau;4;534;25;12;13350;2136;;;
celebres;8;533;61;24;32513;4264;;;
simon;5;533;44;15;23452;2665;;;
sommet;6;532;61;18;32452;3192;;;
alexandre;9;532;66;27;35112;4788;;;
langage;7;531;49;21;26019;3717;;;
realise;7;531;59;21;31329;3717;;;
senat;5;531;33;15;17523;2655;;;
bonaparte;9;531;50;27;26550;4779;;;
expression;10;531;80;30;42480;5310;;;
moteur;6;530;56;18;29680;3180;;;
pouvaient;9;530;69;27;36570;4770;;;
diverses;8;529;69;24;36501;4232;;;
difficultes;11;529;100;33;52900;5819;;;
canal;5;529;29;15;15341;2645;;;
equipes;7;529;58;21;30682;3703;;;
avions;6;528;44;18;23232;3168;;;
usage;5;528;39;15;20592;2640;;;
restent;7;528;55;21;29040;3696;;;
perd;4;528;27;12;14256;2112;;;
construite;10;528;80;30;42240;5280;;;
stade;5;528;35;15;18480;2640;;;
revient;7;527;59;21;31093;3689;;;
information;11;527;84;33;44268;5797;;;
k;1;527;13;3;6851;527;;;
disparu;7;526;54;21;28404;3682;;;
objectif;8;525;62;24;32550;4200;;;
mammiferes;10;525;98;30;51450;5250;;;
combats;7;525;51;21;26775;3675;;;
quatrieme;9;524;79;27;41396;4716;;;
basse;5;524;32;15;16768;2620;;;
ouverture;9;524;79;27;41396;4716;;;
servent;7;524;57;21;29868;3668;;;
quelle;6;523;60;18;31380;3138;;;
lance;5;523;33;15;17259;2615;;;
veux;4;523;44;12;23012;2092;;;
litterature;11;523;99;33;51777;5753;;;
lille;5;523;60;15;31380;2615;;;
competition;11;522;89;33;46458;5742;;;
total;5;522;42;15;21924;2610;;;
suivre;6;521;58;18;30218;3126;;;
loup;4;521;36;12;18756;2084;;;
malheureusement;15;520;138;45;71760;7800;;;
rejoint;7;520;57;21;29640;3640;;;
lait;4;520;38;12;19760;2080;;;
outils;6;520;60;18;31200;3120;;;
marche;6;520;48;18;24960;3120;;;
donnent;7;517;40;21;20680;3619;;;
batiment;8;516;64;24;33024;4128;;;
lien;4;516;36;12;18576;2064;;;
voiture;7;515;64;21;32960;3605;;;
envie;5;515;41;15;21115;2575;;;
maire;5;515;44;15;22660;2575;;;
ecrivain;8;514;61;24;31354;4112;;;
olympiques;10;514;100;30;51400;5140;;;
refuse;6;513;50;18;25650;3078;;;
civile;6;512;60;18;30720;3072;;;
vert;4;512;37;12;18944;2048;;;
venir;5;511;42;15;21462;2555;;;
double;6;511;47;18;24017;3066;;;
faite;5;510;39;15;19890;2550;;;
in;2;510;15;6;7650;1020;;;
edition;7;509;54;21;27486;3563;;;
ts;2;509;19;6;9671;1018;;;
electricite;11;509;95;33;48355;5599;;;
john;4;509;31;12;15779;2036;;;
avion;5;508;35;15;17780;2540;;;
ailes;5;508;44;15;22352;2540;;;
possedent;9;508;63;27;32004;4572;;;
utc;3;508;26;9;13208;1524;;;
jeunesse;8;507;66;24;33462;4056;;;
cirque;6;507;49;18;24843;3042;;;
exterieur;9;507;83;27;42081;4563;;;
prennent;8;507;50;24;25350;4056;;;
oubliee;7;507;59;21;29913;3549;;;
change;6;506;38;18;19228;3036;;;
mythologie;10;506;101;30;51106;5060;;;
adulte;6;506;51;18;25806;3036;;;
actions;7;505;47;21;23735;3535;;;
sources;7;505;54;21;27270;3535;;;
solaire;7;505;57;21;28785;3535;;;
sein;4;505;31;12;15655;2020;;;
unite;5;504;43;15;21672;2520;;;
dessin;6;504;46;18;23184;3024;;;
francs;6;504;37;18;18648;3024;;;
champion;8;504;59;24;29736;4032;;;
communistes;11;504;101;33;50904;5544;;;
soir;4;503;33;12;16599;2012;;;
essentiellement;15;502;135;45;67770;7530;;;
athenes;7;502;50;21;25100;3514;;;
chaud;5;501;35;15;17535;2505;;;
officiellement;14;501;126;42;63126;7014;;;
cesar;5;501;32;15;16032;2505;;;
annonce;7;500;32;21;16000;3500;;;
gagner;6;499;40;18;19960;2994;;;
conflit;7;499;57;21;28443;3493;;;
protestants;11;499;81;33;40419;5489;;;
arc;3;499;16;9;7984;1497;;;
tiers;5;499;45;15;22455;2495;;;
europeen;8;498;55;24;27390;3984;;;
oiseau;6;498;46;18;22908;2988;;;
germanique;10;498;82;30;40836;4980;;;
central;7;498;51;21;25398;3486;;;
deroule;7;497;58;21;28826;3479;;;
court;5;497;39;15;19383;2485;;;
defendre;8;497;53;24;26341;3976;;;
matin;5;496;43;15;21328;2480;;;
veritable;9;496;76;27;37696;4464;;;
cadre;5;496;29;15;14384;2480;;;
monarchie;9;496;68;27;33728;4464;;;
pensent;7;495;47;21;23265;3465;;;
marche;6;495;48;18;23760;2970;;;
danse;5;495;29;15;14355;2475;;;
originaire;10;495;77;30;38115;4950;;;
biens;5;495;35;15;17325;2475;;;
voter;5;495;42;15;20790;2475;;;
sucre;5;495;40;15;19800;2475;;;
pourra;6;494;41;18;20254;2964;;;
opposition;10;494;72;30;35568;4940;;;
neuf;4;494;30;12;14820;1976;;;
operation;9;494;59;27;29146;4446;;;
dangereux;9;493;69;27;34017;4437;;;
division;8;492;69;24;33948;3936;;;
belges;6;492;50;18;24600;2952;;;
futur;5;492;48;15;23616;2460;;;
machine;7;492;55;21;27060;3444;;;
porter;6;491;44;18;21604;2946;;;
meilleure;9;491;94;27;46154;4419;;;
publie;6;490;53;18;25970;2940;;;
choisi;6;490;51;18;24990;2940;;;
autorites;9;490;74;27;36260;4410;;;
decisions;9;489;67;27;32763;4401;;;
rares;5;488;35;15;17080;2440;;;
architecture;12;488;95;36;46360;5856;;;
contact;7;487;42;21;20454;3409;;;
front;5;486;35;15;17010;2430;;;
ordinateur;10;485;73;30;35405;4850;;;
encyclopedie;12;485;92;36;44620;5820;;;
probablement;12;484;87;36;42108;5808;;;
television;10;484;90;30;43560;4840;;;
ceci;4;484;28;12;13552;1936;;;
liquide;7;484;67;21;32428;3388;;;
convention;10;484;67;30;32428;4840;;;
continent;9;484;60;27;29040;4356;;;
sortir;6;483;51;18;24633;2898;;;
departements;12;483;92;36;44436;5796;;;
wiki;4;483;48;12;23184;1932;;;
entierement;11;481;90;33;43290;5291;;;
os;2;481;14;6;6734;962;;;
esprit;6;480;51;18;24480;2880;;;
melange;7;480;59;21;28320;3360;;;
eut;3;480;28;9;13440;1440;;;
tradition;9;479;68;27;32572;4311;;;
occidentale;11;479;77;33;36883;5269;;;
males;5;479;48;15;22992;2395;;;
mexique;7;479;72;21;34488;3353;;;
bateau;6;478;38;18;18164;2868;;;
guillaume;9;478;95;27;45410;4302;;;
travaille;9;478;82;27;39196;4302;;;
sable;5;478;37;15;17686;2390;;;
phenomene;9;477;65;27;31005;4293;;;
faits;5;477;41;15;19557;2385;;;
perdu;5;477;38;15;18126;2385;;;
puisse;6;477;53;18;25281;2862;;;
trouve;6;476;53;18;25228;2856;;;
pacifique;9;476;69;27;32844;4284;;;
gris;4;476;37;12;17612;1904;;;
partisans;9;476;63;27;29988;4284;;;
eleve;5;475;47;15;22325;2375;;;
euros;5;475;40;15;19000;2375;;;
longues;7;475;59;21;28025;3325;;;
loire;5;475;45;15;21375;2375;;;
colonies;8;475;60;24;28500;3800;;;
champs;6;474;48;18;22752;2844;;;
modifier;8;473;71;24;33583;3784;;;
pain;4;473;24;12;11352;1892;;;
vieux;5;473;55;15;26015;2365;;;
indique;7;472;57;21;26904;3304;;;
souhaite;8;472;66;24;31152;3776;;;
massif;6;472;55;18;25960;2832;;;
renaissance;11;472;70;33;33040;5192;;;
xviie;5;472;55;15;25960;2360;;;
clerge;6;472;50;18;23600;2832;;;
populations;11;472;84;33;39648;5192;;;
pouvez;6;472;57;18;26904;2832;;;
ecologie;8;471;63;24;29673;3768;;;
rare;4;471;26;12;12246;1884;;;
mi;2;471;26;6;12246;942;;;
elus;4;471;41;12;19311;1884;;;
eglises;7;471;66;21;31086;3297;;;
fonctionnement;14;471;99;42;46629;6594;;;
vi;2;470;23;6;10810;940;;;
remporte;8;469;66;24;30954;3752;;;
monnaie;7;468;49;21;22932;3276;;;
rejoindre;9;468;68;27;31824;4212;;;
oppose;6;468;38;18;17784;2808;;;
quant;5;468;35;15;16380;2340;;;
joue;4;466;35;12;16310;1864;;;
installer;9;466;80;27;37280;4194;;;
temoigne;8;466;68;24;31688;3728;;;
pauvres;7;466;56;21;26096;3262;;;
candidat;8;466;48;24;22368;3728;;;
entrer;6;465;44;18;20460;2790;;;
constantinople;14;465;97;42;45105;6510;;;
assurer;7;465;55;21;25575;3255;;;
deesse;6;465;45;18;20925;2790;;;
nourrir;7;464;55;21;25520;3248;;;
interet;7;464;57;21;26448;3248;;;
nicolas;7;463;51;21;23613;3241;;;
aventures;9;462;71;27;32802;4158;;;
apparaissent;12;462;79;36;36498;5544;;;
uf;2;462;19;6;8778;924;;;
noblesse;8;462;59;24;27258;3696;;;
terrestre;9;462;74;27;34188;4158;;;
papier;6;461;41;18;18901;2766;;;
auguste;7;461;60;21;27660;3227;;;
algerie;7;461;59;21;27199;3227;;;
eteint;6;461;49;18;22589;2766;;;
religieuse;10;460;94;30;43240;4600;;;
constitue;9;460;72;27;33120;4140;;;
remporte;8;460;66;24;30360;3680;;;
calendrier;10;459;73;30;33507;4590;;;
realiser;8;459;67;24;30753;3672;;;
sites;5;459;46;15;21114;2295;;;
tableau;7;459;52;21;23868;3213;;;
blancs;6;459;39;18;17901;2754;;;
tient;5;458;42;15;19236;2290;;;
espagnols;9;458;66;27;30228;4122;;;
termine;7;458;62;21;28396;3206;;;
developper;10;457;78;30;35646;4570;;;
lutter;6;457;60;18;27420;2742;;;
etend;5;457;34;15;15538;2285;;;
dos;3;455;20;9;9100;1365;;;
installe;8;455;72;24;32760;3640;;;
mange;5;455;38;15;17290;2275;;;
couple;6;455;48;18;21840;2730;;;
somme;5;453;51;15;23103;2265;;;
ministres;9;453;84;27;38052;4077;;;
alliance;8;453;61;24;27633;3624;;;
reportage;9;452;63;27;28476;4068;;;
fr;2;452;16;6;7232;904;;;
jules;5;452;53;15;23956;2260;;;
continuer;9;451;65;27;29315;4059;;;
montrer;7;450;57;21;25650;3150;;;
thomas;6;450;52;18;23400;2700;;;
robert;6;450;42;18;18900;2700;;;
evolution;9;450;79;27;35550;4050;;;
administrateur;14;450;116;42;52200;6300;;;
tonnes;6;449;39;18;17511;2694;;;
maximum;7;448;84;21;37632;3136;;;
fonde;5;448;30;15;13440;2240;;;
croix;5;448;43;15;19264;2240;;;
publique;8;447;71;24;31737;3576;;;
vienne;6;447;45;18;20115;2682;;;
via;3;446;26;9;11596;1338;;;
different;9;446;69;27;30774;4014;;;
pieds;5;445;39;15;17355;2225;;;
recherches;10;445;76;30;33820;4450;;;
neige;5;444;38;15;16872;2220;;;
developpe;9;444;70;27;31080;3996;;;
arts;4;444;30;12;13320;1776;;;
detruit;7;442;63;21;27846;3094;;;
officiel;8;442;69;24;30498;3536;;;
prusse;6;442;50;18;22100;2652;;;
exposition;10;441;82;30;36162;4410;;;
proximite;9;441;87;27;38367;3969;;;
remplace;8;441;65;24;28665;3528;;;
jardin;6;441;44;18;19404;2646;;;
anti;4;440;28;12;12320;1760;;;
vingt;5;440;46;15;20240;2200;;;
noel;4;440;30;12;13200;1760;;;
reprend;7;440;46;21;20240;3080;;;
atmosphere;10;439;80;30;35120;4390;;;
utilisees;9;439;89;27;39071;3951;;;
metal;5;439;49;15;21511;2195;;;
vaste;5;439;41;15;17999;2195;;;
david;5;438;38;15;16644;2190;;;
representant;12;438;83;36;36354;5256;;;
acheter;7;438;50;21;21900;3066;;;
presents;8;438;60;24;26280;3504;;;
urs;3;438;28;9;12264;1314;;;
partage;7;438;46;21;20148;3066;;;
appartient;10;438;68;30;29784;4380;;;
domaines;8;438;60;24;26280;3504;;;
section;7;438;51;21;22338;3066;;;
existent;8;437;72;24;31464;3496;;;
personnel;9;437;64;27;27968;3933;;;
envoie;6;437;46;18;20102;2622;;;
vacances;8;437;48;24;20976;3496;;;
dents;5;437;36;15;15732;2185;;;
consideree;10;437;69;30;30153;4370;;;
femelles;8;437;81;24;35397;3496;;;
reporters;9;436;68;27;29648;3924;;;
arreter;7;436;51;21;22236;3052;;;
religieuses;11;436;103;33;44908;4796;;;
and;3;436;13;9;5668;1308;;;
bateaux;7;435;52;21;22620;3045;;;
signe;5;434;40;15;17360;2170;;;
reussi;6;434;55;18;23870;2604;;;
ennemis;7;434;57;21;24738;3038;;;
gare;4;434;27;12;11718;1736;;;
championnat;11;434;76;33;32984;4774;;;
dernieres;9;433;67;27;29011;3897;;;
auteurs;7;433;59;21;25547;3031;;;
islam;5;433;52;15;22516;2165;;;
pose;4;433;27;12;11691;1732;;;
reponse;7;433;46;21;19918;3031;;;
apprend;7;432;40;21;17280;3024;;;
seraient;8;432;59;24;25488;3456;;;
coulisses;9;432;80;27;34560;3888;;;
suit;4;431;41;12;17671;1724;;;
romans;6;431;44;18;18964;2586;;;
pierres;7;431;56;21;24136;3017;;;
fabrication;11;431;72;33;31032;4741;;;
repondre;8;431;51;24;21981;3448;;;
humaine;7;431;61;21;26291;3017;;;
chance;6;430;34;18;14620;2580;;;
chansons;8;430;49;24;21070;3440;;;
nintendo;8;430;51;24;21930;3440;;;
ouvert;6;430;53;18;22790;2580;;;
cher;4;430;30;12;12900;1720;;;
centaines;9;429;60;27;25740;3861;;;
lettre;6;429;56;18;24024;2574;;;
developpe;9;429;70;27;30030;3861;;;
tue;3;429;28;9;12012;1287;;;
liens;5;429;45;15;19305;2145;;;
organise;8;429;56;24;24024;3432;;;
appelees;8;428;59;24;25252;3424;;;
murs;4;428;43;12;18404;1712;;;
pouvant;7;428;51;21;21828;2996;;;
portugais;9;428;72;27;30816;3852;;;
mauvais;7;427;64;21;27328;2989;;;
ameliorer;9;427;78;27;33306;3843;;;
classes;7;426;56;21;23856;2982;;;
halloween;9;426;77;27;32802;3834;;;
outre;5;426;41;15;17466;2130;;;
victime;7;426;71;21;30246;2982;;;
mda;3;426;24;9;10224;1278;;;
nobles;6;425;43;18;18275;2550;;;
zeus;4;425;43;12;18275;1700;;;
dinosaures;10;425;73;30;31025;4250;;;
ere;3;424;22;9;9328;1272;;;
presidentielle;14;424;121;42;51304;5936;;;
naturelle;9;424;78;27;33072;3816;;;
chevaux;7;424;62;21;26288;2968;;;
dehors;6;423;45;18;19035;2538;;;
gagne;5;423;32;15;13536;2115;;;
grave;5;423;39;15;16497;2115;;;
succede;7;422;50;21;21100;2954;;;
fabriquer;9;422;67;27;28274;3798;;;
propres;7;421;49;21;20629;2947;;;
resultats;9;421;81;27;34101;3789;;;
videos;6;421;50;18;21050;2526;;;
enfance;7;421;38;21;15998;2947;;;
payer;5;421;39;15;16419;2105;;;
conquete;8;421;56;24;23576;3368;;;
responsable;11;420;76;33;31920;4620;;;
huile;5;420;53;15;22260;2100;;;
cerveau;7;420;53;21;22260;2940;;;
finit;5;420;44;15;18480;2100;;;
frontieres;10;419;77;30;32263;4190;;;
volonte;7;419;57;21;23883;2933;;;
socialiste;10;419;84;30;35196;4190;;;
record;6;418;39;18;16302;2508;;;
plat;4;418;33;12;13794;1672;;;
etrangers;9;417;65;27;27105;3753;;;
lesquels;8;417;78;24;32526;3336;;;
extremement;11;417;104;33;43368;4587;;;
ouvriers;8;417;71;24;29607;3336;;;
envoyer;7;417;58;21;24186;2919;;;
concernant;10;416;55;30;22880;4160;;;
normandie;9;416;63;27;26208;3744;;;
aspect;6;416;40;18;16640;2496;;;
soutien;7;416;57;21;23712;2912;;;
designer;8;416;61;24;25376;3328;;;
anne;4;416;18;12;7488;1664;;;
methode;7;416;60;21;24960;2912;;;
navire;6;416;45;18;18720;2496;;;
iranienne;9;416;59;27;24544;3744;;;
consommation;12;415;91;36;37765;4980;;;
forcement;9;415;69;27;28635;3735;;;
turquie;7;415;65;21;26975;2905;;;
peinture;8;415;64;24;26560;3320;;;
publie;6;415;53;18;21995;2490;;;
chevaliers;10;415;86;30;35690;4150;;;
individus;9;415;81;27;33615;3735;;;
meilleurs;9;414;96;27;39744;3726;;;
episode;7;414;51;21;21114;2898;;;
revanche;8;414;56;24;23184;3312;;;
charge;6;414;42;18;17388;2484;;;
marin;5;414;41;15;16974;2070;;;
iraniennes;10;414;68;30;28152;4140;;;
obligatoire;11;413;87;33;35931;4543;;;
star;4;413;30;12;12390;1652;;;
mettent;7;413;63;21;26019;2891;;;
vis;3;413;32;9;13216;1239;;;
faites;6;412;48;18;19776;2472;;;
race;4;412;23;12;9476;1648;;;
ajouter;7;412;56;21;23072;2884;;;
mari;4;412;37;12;15244;1648;;;
immense;7;411;68;21;27948;2877;;;
couronne;8;411;49;24;20139;3288;;;
application;11;411;78;33;32058;4521;;;
vapeur;6;411;47;18;19317;2466;;;
sociale;7;411;54;21;22194;2877;;;
choisir;7;410;59;21;24190;2870;;;
obtenu;6;410;41;18;16810;2460;;;
proies;6;409;46;18;18814;2454;;;
enorme;6;409;46;18;18814;2454;;;
planetes;8;409;60;24;24540;3272;;;
versailles;10;409;94;30;38446;4090;;;
proces;6;409;40;18;16360;2454;;;
reconnu;7;408;44;21;17952;2856;;;
augmenter;9;408;74;27;30192;3672;;;
chercher;8;408;60;24;24480;3264;;;
jerusalem;9;408;86;27;35088;3672;;;
ennemi;6;408;48;18;19584;2448;;;
vendredi;8;407;61;24;24827;3256;;;
nucleaire;9;407;70;27;28490;3663;;;
photos;6;406;45;18;18270;2436;;;
covid;5;406;39;15;15834;2030;;;
bassin;6;406;40;18;16240;2436;;;
deplacer;8;406;56;24;22736;3248;;;
jusque;6;406;57;18;23142;2436;;;
europeennes;11;406;75;33;30450;4466;;;
remplacer;9;405;73;27;29565;3645;;;
alba;4;405;24;12;9720;1620;;;
declare;7;404;50;21;20200;2828;;;
empecher;8;404;65;24;26260;3232;;;
superieur;9;404;78;27;31512;3636;;;
aliments;8;404;73;24;29492;3232;;;
mille;5;404;61;15;24644;2020;;;
italienne;9;404;71;27;28684;3636;;;
suffit;6;403;57;18;22971;2418;;;
alimentation;12;403;97;36;39091;4836;;;
george;6;403;45;18;18135;2418;;;
portes;6;403;45;18;18135;2418;;;
dame;4;403;31;12;12493;1612;;;
peche;5;403;35;15;14105;2015;;;
puissant;8;402;63;24;25326;3216;;;
reaction;8;401;53;24;21253;3208;;;
devrait;7;401;57;21;22857;2807;;;
hongrie;7;401;54;21;21654;2807;;;
cent;4;401;26;12;10426;1604;;;
cherche;7;401;52;21;20852;2807;;;
conseils;8;401;64;24;25664;3208;;;
flotte;6;401;54;18;21654;2406;;;
affaire;7;399;48;21;19152;2793;;;
titres;6;399;55;18;21945;2394;;;
martin;6;399;51;18;20349;2394;;;
echange;7;399;45;21;17955;2793;;;
carbone;7;399;36;21;14364;2793;;;
envers;6;398;47;18;18706;2388;;;
domination;10;398;74;30;29452;3980;;;
tome;4;397;37;12;14689;1588;;;
relief;6;397;55;18;21835;2382;;;
instrument;10;397;89;30;35333;3970;;;
augmente;8;397;66;24;26202;3176;;;
sinon;5;397;33;15;13101;1985;;;
candidats;9;397;57;27;22629;3573;;;
concerne;8;397;45;24;17865;3176;;;
caractere;9;396;56;27;22176;3564;;;
endroits;8;396;60;24;23760;3168;;;
attendre;8;395;55;24;21725;3160;;;
spectacle;9;395;66;27;26070;3555;;;
vecu;4;395;35;12;13825;1580;;;
princesse;9;395;66;27;26070;3555;;;
souris;6;395;53;18;20935;2370;;;
portent;7;394;50;21;19700;2758;;;
augmentation;12;394;92;36;36248;4728;;;
berlin;6;394;48;18;18912;2364;;;
maritime;8;394;80;24;31520;3152;;;
definitivement;14;394;123;42;48462;5516;;;
impossible;10;393;91;30;35763;3930;;;
sociaux;7;393;58;21;22794;2751;;;
completement;12;393;105;36;41265;4716;;;
opera;5;393;29;15;11397;1965;;;
vetements;9;393;81;27;31833;3537;;;
seigneurs;9;393;75;27;29475;3537;;;
medecin;7;393;55;21;21615;2751;;;
materiel;8;393;75;24;29475;3144;;;
caracteristiques;16;393;124;48;48732;6288;;;
roches;6;393;44;18;17292;2358;;;
christ;6;392;53;18;20776;2352;;;
avais;5;392;38;15;14896;1960;;;
evenement;9;392;73;27;28616;3528;;;
attaques;8;392;60;24;23520;3136;;;
comte;5;392;42;15;16464;1960;;;
courte;6;392;46;18;18032;2352;;;
turcs;5;391;43;15;16813;1955;;;
bible;5;391;40;15;15640;1955;;;
predateurs;10;391;75;30;29325;3910;;;
gout;4;391;35;12;13685;1564;;;
voulait;7;391;66;21;25806;2737;;;
element;7;391;64;21;25024;2737;;;
changement;10;390;74;30;28860;3900;;;
reseaux;7;390;59;21;23010;2730;;;
categories;10;390;74;30;28860;3900;;;
fera;4;390;26;12;10140;1560;;;
midi;4;389;43;12;16727;1556;;;
willy;5;389;67;15;26063;1945;;;
cercle;6;389;46;18;17894;2334;;;
rose;4;389;29;12;11281;1556;;;
nommee;6;388;53;18;20564;2328;;;
ours;4;388;33;12;12804;1552;;;
peninsule;9;388;73;27;28324;3492;;;
christianisme;13;388;113;39;43844;5044;;;
prisonniers;11;388;82;33;31816;4268;;;
garder;6;387;41;18;15867;2322;;;
adresse;7;387;49;21;18963;2709;;;
suivi;5;387;54;15;20898;1935;;;
solution;8;387;69;24;26703;3096;;;
morte;5;386;45;15;17370;1930;;;
note;4;386;26;12;10036;1544;;;
rock;4;385;31;12;11935;1540;;;
garcons;7;385;43;21;16555;2695;;;
rive;4;385;38;12;14630;1540;;;
morceaux;8;385;68;24;26180;3080;;;
cinquieme;9;384;78;27;29952;3456;;;
organise;8;384;56;24;21504;3072;;;
inspire;7;384;56;21;21504;2688;;;
chant;5;384;32;15;12288;1920;;;
matieres;8;383;70;24;26810;3064;;;
nations;7;383;46;21;17618;2681;;;
telle;5;383;52;15;19916;1915;;;
absence;7;382;39;21;14898;2674;;;
hauts;5;382;43;15;16426;1910;;;
certaine;8;382;55;24;21010;3056;;;
disparition;11;382;84;33;32088;4202;;;
graines;7;382;51;21;19482;2674;;;
acteur;6;381;44;18;16764;2286;;;
gagne;5;381;32;15;12192;1905;;;
monuments;9;381;80;27;30480;3429;;;
diametre;8;381;67;24;25527;3048;;;
orleans;7;381;50;21;19050;2667;;;
connues;7;381;45;21;17145;2667;;;
limite;6;381;68;18;25908;2286;;;
reference;9;380;61;27;23180;3420;;;
alphabet;8;380;57;24;21660;3040;;;
reprendre;9;380;61;27;23180;3420;;;
offre;5;380;36;15;13680;1900;;;
commencent;10;380;77;30;29260;3800;;;
elevage;7;380;59;21;22420;2660;;;
memoire;7;380;68;21;25840;2660;;;
web;3;380;24;9;9120;1140;;;
archipel;8;380;64;24;24320;3040;;;
capables;8;379;51;24;19329;3032;;;
chretienne;10;379;73;30;27667;3790;;;
representent;12;379;87;36;32973;4548;;;
bacteries;9;379;64;27;24256;3411;;;
israel;6;379;52;18;19708;2274;;;
republicains;12;379;93;36;35247;4548;;;
cycle;5;378;46;15;17388;1890;;;
savant;6;378;41;18;15498;2268;;;
revenir;7;378;57;21;21546;2646;;;
visible;7;378;68;21;25704;2646;;;
redaction;9;378;59;27;22302;3402;;;
occupation;10;378;65;30;24570;3780;;;
propriete;9;377;68;27;25636;3393;;;
visite;6;377;60;18;22620;2262;;;
vii;3;377;34;9;12818;1131;;;
issue;5;377;47;15;17719;1885;;;
vaut;4;377;36;12;13572;1508;;;
pousse;6;377;47;18;17719;2262;;;
transports;10;377;72;30;27144;3770;;;
evenements;10;376;82;30;30832;3760;;;
messages;8;376;68;24;25568;3008;;;
devaient;8;376;60;24;22560;3008;;;
accepte;7;376;43;21;16168;2632;;;
ressources;10;376;78;30;29328;3760;;;
echelle;7;376;64;21;24064;2632;;;
capacite;8;376;50;24;18800;3008;;;
camps;5;376;38;15;14288;1880;;;
revenus;7;375;58;21;21750;2625;;;
chacune;7;375;45;21;16875;2625;;;
invente;7;375;55;21;20625;2625;;;
colonie;7;375;51;21;19125;2625;;;
utile;5;375;53;15;19875;1875;;;
tourne;6;375;45;18;16875;2250;;;
chimique;8;375;77;24;28875;3000;;;
malade;6;374;48;18;17952;2244;;;
auparavant;10;374;63;30;23562;3740;;;
douze;5;374;45;15;16830;1870;;;
windows;7;373;61;21;22753;2611;;;
frederic;8;373;60;24;22380;2984;;;
quitter;7;372;64;21;23808;2604;;;
flandre;7;372;50;21;18600;2604;;;
arabes;6;372;34;18;12648;2232;;;
echec;5;372;34;15;12648;1860;;;
croissance;10;372;66;30;24552;3720;;;
bronze;6;372;44;18;16368;2232;;;
vide;4;371;36;12;13356;1484;;;
patrimoine;10;371;80;30;29680;3710;;;
invasion;8;371;59;24;21889;2968;;;
observer;8;371;60;24;22260;2968;;;
buts;4;371;34;12;12614;1484;;;
nez;3;371;27;9;10017;1113;;;
drapeau;7;371;44;21;16324;2597;;;
participe;9;370;67;27;24790;3330;;;
wikipedia;9;370;81;27;29970;3330;;;
duche;5;370;39;15;14430;1850;;;
violence;8;369;65;24;23985;2952;;;
voitures;8;369;73;24;26937;2952;;;
parle;5;369;38;15;14022;1845;;;
fruit;5;369;48;15;17712;1845;;;
auraient;8;369;57;24;21033;2952;;;
regle;5;369;45;15;16605;1845;;;
lycee;5;369;48;15;17712;1845;;;
periodes;8;369;59;24;21771;2952;;;
disponible;10;368;77;30;28336;3680;;;
roche;5;368;35;15;12880;1840;;;
attaquer;8;368;59;24;21712;2944;;;
traverse;8;368;64;24;23552;2944;;;
presenter;9;368;66;27;24288;3312;;;
projets;7;368;57;21;20976;2576;;;
depend;6;367;36;18;13212;2202;;;
tenir;5;367;40;15;14680;1835;;;
envoye;6;367;50;18;18350;2202;;;
directeur;9;367;73;27;26791;3303;;;
lion;4;367;34;12;12478;1468;;;
capitaine;9;367;60;27;22020;3303;;;
complexe;8;367;73;24;26791;2936;;;
expliquer;9;366;85;27;31110;3294;;;
differente;10;366;76;30;27816;3660;;;
mourir;6;366;58;18;21228;2196;;;
revolte;7;366;63;21;23058;2562;;;
generaux;8;366;63;24;23058;2928;;;
marseille;9;366;88;27;32208;3294;;;
discours;8;365;64;24;23360;2920;;;
reduire;7;365;58;21;21170;2555;;;
arriver;7;365;57;21;20805;2555;;;
tellement;9;365;88;27;32120;3285;;;
economiques;11;365;86;33;31390;4015;;;
echapper;8;365;52;24;18980;2920;;;
populaires;10;365;80;30;29200;3650;;;
artiste;7;365;58;21;21170;2555;;;
petrole;7;365;57;21;20805;2555;;;
representants;13;365;92;39;33580;4745;;;
contributions;13;365;97;39;35405;4745;;;
hautes;6;364;50;18;18200;2184;;;
www;3;364;39;9;14196;1092;;;
james;5;364;46;15;16744;1820;;;
million;7;363;74;21;26862;2541;;;
utilisant;9;363;83;27;30129;3267;;;
normalement;11;363;92;33;33396;3993;;;
dizaines;8;363;67;24;24321;2904;;;
quartiers;9;363;74;27;26862;3267;;;
georges;7;362;54;21;19548;2534;;;
organiser;9;362;64;27;23168;3258;;;
euro;4;362;31;12;11222;1448;;;
primaire;8;362;69;24;24978;2896;;;
peintre;7;362;53;21;19186;2534;;;
cap;3;362;14;9;5068;1086;;;
bonnes;6;362;33;18;11946;2172;;;
sauver;6;361;50;18;18050;2166;;;
anniversaire;12;361;87;36;31407;4332;;;
difficiles;10;361;90;30;32490;3610;;;
arrivent;8;361;63;24;22743;2888;;;
bouche;6;361;42;18;15162;2166;;;
pate;4;361;26;12;9386;1444;;;
modernes;8;361;61;24;22021;2888;;;
vin;3;361;27;9;9747;1083;;;
antoine;7;361;44;21;15884;2527;;;
sicile;6;361;57;18;20577;2166;;;
coreen;6;361;36;18;12996;2166;;;
crees;5;360;36;15;12960;1800;;;
social;6;360;47;18;16920;2160;;;
sel;3;360;30;9;10800;1080;;;
decrit;6;360;47;18;16920;2160;;;
sommes;6;360;60;18;21600;2160;;;
modifications;13;360;103;39;37080;4680;;;
