word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
regime;6;1237;23;12;28451;7422;;
maniere;7;1233;26;14;32058;8631;;
arrive;6;1231;17;6;20927;7386;;
reine;5;1229;22;8;27038;6145;;
super;5;1228;17;6;20876;6140;;
sert;4;1227;16;8;19632;4908;;
passer;6;1222;24;10;29328;7332;;
naissance;9;1222;24;8;29328;10998;;
pris;4;1221;17;8;20757;4884;;
plein;5;1213;16;6;19408;6065;;
politiques;10;1211;24;12;29064;12110;;
droits;6;1207;18;8;21726;7242;;
eleves;6;1205;26;12;31330;7230;;
pape;4;1197;14;8;16758;4788;;
xixe;4;1193;27;8;32211;4772;;
simple;6;1192;20;8;23840;7152;;
tant;4;1191;15;6;17865;4764;;
asie;4;1186;24;8;28464;4744;;
latin;5;1185;16;8;18960;5925;;
surface;7;1185;27;10;31995;8295;;
autriche;8;1184;29;10;34336;9472;;
education;9;1183;22;8;26026;10647;;
europeenne;10;1181;27;12;31887;11810;;
nouveaux;8;1180;31;10;36580;9440;;
philippe;8;1180;13;6;15340;9440;;
regne;5;1180;21;10;24780;5900;;
sens;4;1178;18;8;21204;4712;;
noir;4;1172;23;8;26956;4688;;
points;6;1171;19;8;22249;7026;;
utiliser;8;1170;19;6;22230;9360;;
celles;6;1168;21;10;24528;7008;;
service;7;1166;20;10;23320;8162;;
memes;5;1164;22;10;25608;5820;;
uni;3;1162;10;6;11620;3486;;
iles;4;1162;21;8;24402;4648;;
situation;9;1161;19;8;22059;10449;;
construction;12;1161;34;18;39474;13932;;
petites;7;1159;29;14;33611;8113;;
projet;6;1157;20;10;23140;6942;;
gros;4;1156;19;6;21964;4624;;
signifie;8;1151;22;8;25322;9208;;
photo;5;1150;16;8;18400;5750;;
henri;5;1147;15;4;17205;5735;;
vite;4;1146;17;6;19482;4584;;
action;6;1145;18;8;20610;6870;;
displaystyle;12;1139;19;10;21641;13668;;
gauche;6;1135;22;8;24970;6810;;
blanc;5;1132;23;10;26036;5660;;
catholique;10;1129;20;8;22580;11290;;
russe;5;1125;25;8;28125;5625;;
musee;5;1124;23;8;25852;5620;;
facon;5;1123;16;10;17968;5615;;
americain;9;1123;32;18;35936;10107;;
club;4;1123;18;8;20214;4492;;
compose;7;1117;22;10;24574;7819;;
rencontre;9;1112;22;10;24464;10008;;
production;10;1112;23;10;25576;11120;;
date;4;1109;14;8;15526;4436;;
rendre;6;1109;23;10;25507;6654;;
conditions;10;1109;22;12;24398;11090;;
decide;6;1109;13;12;14417;6654;;
retour;6;1108;20;8;22160;6648;;
choses;6;1106;21;10;23226;6636;;
vivre;5;1105;24;8;26520;5525;;
semaine;7;1101;19;8;20919;7707;;
coupe;5;1099;20;10;21980;5495;;
objets;6;1098;23;8;25254;6588;;
fort;4;1096;14;6;15344;4384;;
construit;9;1093;20;10;21860;9837;;
cm;2;1092;14;4;15288;2184;;
allemands;9;1091;27;12;29457;9819;;
terme;5;1084;23;10;24932;5420;;
pu;2;1084;9;4;9756;2168;;
personnage;10;1078;22;10;23716;10780;;
grec;4;1078;16;8;17248;4312;;
culture;7;1078;21;8;22638;7546;;
creation;8;1077;21;10;22617;8616;;
main;4;1075;15;8;16125;4300;;
appeles;7;1073;31;14;33263;7511;;
voit;4;1067;20;8;21340;4268;;
ancienne;8;1063;17;8;18071;8504;;
genre;5;1063;16;6;17008;5315;;
economique;10;1061;31;20;32891;10610;;
romaine;7;1061;30;12;31830;7427;;
aucun;5;1060;21;6;22260;5300;;
forment;7;1060;28;12;29680;7420;;
permettent;10;1057;25;12;26425;10570;;
troupes;7;1056;25;12;26400;7392;;
juste;5;1056;21;6;22176;5280;;
zone;4;1055;20;6;21100;4220;;
mise;4;1055;20;8;21100;4220;;
printemps;9;1051;24;12;25224;9459;;
vitesse;7;1050;23;8;24150;7350;;
majorite;8;1047;25;10;26175;8376;;
vue;3;1047;19;6;19893;3141;;
desormais;9;1043;36;18;37548;9387;;
six;3;1042;15;6;15630;3126;;
elu;3;1041;13;6;13533;3123;;
national;8;1040;28;10;29120;8320;;
vraiment;8;1038;17;4;17646;8304;;
pense;5;1036;16;8;16576;5180;;
actuellement;12;1035;13;6;13455;12420;;
difficile;9;1033;16;8;16528;9297;;
climat;6;1033;21;10;21693;6198;;
classe;6;1033;21;10;21693;6198;;
feu;3;1032;18;6;18576;3096;;
objet;5;1030;17;6;17510;5150;;
idees;5;1030;23;10;23690;5150;;
haute;5;1029;23;8;23667;5145;;
lyon;4;1029;15;6;15435;4116;;
pourrait;8;1027;25;12;25675;8216;;
retrouve;8;1026;31;16;31806;8208;;
coup;4;1025;14;8;14350;4100;;
recherche;9;1023;18;8;18414;9207;;
langues;7;1020;21;10;21420;7140;;
toi;3;1020;19;6;19380;3060;;
v;1;1020;8;2;8160;1020;;
assemblee;9;1019;26;10;26494;9171;;
mots;4;1018;20;8;20360;4072;;
accord;6;1015;20;10;20300;6090;;
eviter;6;1015;29;12;29435;6090;;
aime;4;1013;21;8;21273;4052;;
oiseaux;7;1011;17;6;17187;7077;;
image;5;1010;26;8;26260;5050;;
peux;4;1010;19;8;19190;4040;;
finalement;10;1007;10;4;10070;10070;;
devenu;6;1005;17;8;17085;6030;;
planete;7;1004;22;14;22088;7028;;
version;7;1004;26;10;26104;7028;;
maladie;7;1001;23;8;23023;7007;;
developpement;13;999;44;26;43956;12987;;
carriere;8;999;28;12;27972;7992;;
ocean;5;998;19;8;18962;4990;;
courant;7;997;20;8;19940;6979;;
lois;4;996;19;8;18924;3984;;
terres;6;996;25;12;24900;5976;;
tel;3;995;16;6;15920;2985;;
livres;6;993;22;8;21846;5958;;
gaz;3;992;17;6;16864;2976;;
pratique;8;991;17;8;16847;7928;;
scientifiques;13;990;18;8;17820;12870;;
traite;6;986;22;10;21692;5916;;
travaux;7;985;28;14;27580;6895;;
