word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
britannique;11;894;43;22;38442;9834
presence;8;894;31;16;27714;7152
journee;7;892;31;14;27652;6244
anciens;7;892;25;14;22300;6244
foret;5;892;25;10;22300;4460
automne;7;892;31;14;27652;6244
sept;4;891;21;8;18711;3564
lune;4;891;16;8;14256;3564
faisant;7;890;26;14;23140;6230
route;5;890;26;10;23140;4450
libre;5;888;17;10;15096;4440
cree;4;888;15;8;13320;3552
rend;4;887;18;8;15966;3548
of;2;886;13;4;11518;1772
siecles;7;885;31;14;27435;6195
football;8;884;31;16;27404;7072
morts;5;884;22;10;19448;4420
couleurs;8;883;32;16;28256;7064
jesus;5;882;24;10;21168;4410
cuisine;7;882;28;14;24696;6174
wikipedia;9;881;34;18;29954;7929
travers;7;880;29;14;25520;6160
meilleur;8;879;27;16;23733;7032
londres;7;878;24;14;21072;6146
antiquite;9;878;38;18;33364;7902
second;6;877;23;12;20171;5262
credit;6;875;21;12;18375;5250
avis;4;875;20;8;17500;3500
attaque;7;874;30;14;26220;6118
vivant;6;872;28;12;24416;5232
elements;8;872;31;16;27032;6976
new;3;871;18;6;15678;2613
amis;4;871;20;8;17420;3484
europeens;9;871;39;18;33969;7839
i;1;870;5;2;4350;870
roman;5;870;25;10;21750;4350
informations;12;869;50;24;43450;10428
dieux;5;868;21;10;18228;4340
moitie;6;867;21;12;18207;5202
arrivee;7;867;31;14;26877;6069
depart;6;865;23;12;19895;5190
jouer;5;863;21;10;18123;4315
forte;5;863;21;10;18123;4315
joueurs;7;862;30;14;25860;6034
femelle;7;861;22;14;18942;6027
fais;4;856;15;8;12840;3424
sait;4;856;18;8;15408;3424
peau;4;855;16;8;13680;3420
bretagne;8;854;30;16;25620;6832
problemes;9;851;33;18;28083;7659
demi;4;851;10;8;8510;3404
nee;3;850;18;6;15300;2550
emission;8;850;28;16;23800;6800
britanniques;12;848;47;24;39856;10176
domaine;7;847;21;14;17787;5929
insectes;8;846;33;16;27918;6768
video;5;845;22;10;18590;4225
americaine;10;845;35;20;29575;8450
commun;6;843;23;12;19389;5058
source;6;843;25;12;21075;5058
auteur;6;842;29;12;24418;5052
obtenir;7;841;28;14;23548;5887
juifs;5;839;20;10;16780;4195
contrairement;13;837;48;26;40176;10881
seuls;5;836;21;10;17556;4180
pieces;6;835;20;12;16700;5010
finale;6;835;19;12;15865;5010
heure;5;833;21;10;17493;4165
siege;5;833;21;10;17493;4165
modele;6;830;19;12;15770;4980
nourriture;10;829;46;20;38134;8290
pont;4;829;20;8;16580;3316
longueur;8;827;30;16;24810;6616
contient;8;827;32;16;26464;6616
toutefois;9;825;38;18;31350;7425
obtient;7;821;29;14;23809;5747
utilisee;8;820;32;16;26240;6560
pouvait;7;820;29;14;23780;5740
ciel;4;813;13;8;10569;3252
message;7;813;23;14;18699;5691
physique;8;812;32;16;25984;6496
arbres;6;812;29;12;23548;4872
comprendre;10;811;33;20;26763;8110
tels;4;810;17;8;13770;3240
territoires;11;810;42;22;34020;8910
fond;4;810;17;8;13770;3240
recoit;6;808;27;12;21816;4848
regles;6;806;29;12;23374;4836
images;6;806;21;12;16926;4836
altitude;8;806;35;16;28210;6448
peuples;7;806;26;14;20956;5642
election;8;805;29;16;23345;6440
pattes;6;805;25;12;20125;4830
concours;8;803;32;16;25696;6424
puissance;9;803;31;18;24893;7227
match;5;802;18;10;14436;4010
particulierement;16;802;58;32;46516;12832
filles;6;802;21;12;16842;4812
voici;5;800;21;10;16800;4000
familles;8;800;26;16;20800;6400
bout;4;800;22;8;17600;3200
communes;8;800;30;16;24000;6400
jacques;7;799;26;14;20774;5593
humains;7;799;30;14;23970;5593
p;1;797;4;2;3188;797
aucune;6;796;27;12;21492;4776
semaines;8;794;29;16;23026;6352
franco;6;794;21;12;16674;4764
avons;5;793;25;10;19825;3965
temple;6;793;21;12;16653;4758
derniers;8;792;27;16;21384;6336
internet;8;792;33;16;26136;6336
parc;4;792;15;8;11880;3168
fete;4;791;19;8;15029;3164
armes;5;790;22;10;17380;3950
mode;4;789;12;8;9468;3156
present;7;788;32;14;25216;5516
occasion;8;788;29;16;22852;6304
sport;5;787;26;10;20462;3935
endroit;7;787;28;14;22036;5509
rois;4;787;20;8;15740;3148
mariage;7;785;23;14;18055;5495
activite;8;784;32;16;25088;6272
electrique;10;784;36;20;28224;7840
activites;9;783;37;18;28971;7047
chretiens;9;783;35;18;27405;7047
manger;6;780;22;12;17160;4680
quel;4;779;15;8;11685;3116
discuter;8;778;27;16;21006;6224
voire;5;777;21;10;16317;3885
noire;5;776;24;10;18624;3880
realite;7;776;32;14;24832;5432
valeur;6;775;25;12;19375;4650
eme;3;775;8;6;6200;2325
province;8;775;29;16;22475;6200
comprend;8;775;27;16;20925;6200
directement;11;774;35;22;27090;8514
ecoles;6;772;20;12;15440;4632
americains;10;771;37;20;28527;7710
urss;4;770;17;8;13090;3080
creee;5;770;21;10;16170;3850
reseau;6;770;27;12;20790;4620
matiere;7;769;28;14;21532;5383
religieux;9;769;36;18;27684;6921
dynastie;8;769;29;16;22301;6152
association;11;767;43;22;32981;8437
types;5;766;23;10;17618;3830
autoroute;9;766;42;18;32172;6894
univers;7;765;28;14;21420;5355
lire;4;765;13;8;9945;3060
acces;5;763;18;10;13734;3815
chaine;6;763;20;12;15260;4578
chasse;6;761;24;12;18264;4566
montagnes;9;761;34;18;25874;6849
facilement;10;760;31;20;23560;7600
kilometres;10;760;40;20;30400;7600
minutes;7;760;27;14;20520;5320
village;7;758;24;14;18192;5306
questions;9;757;36;18;27252;6813
ta;2;756;10;4;7560;1512
programme;9;756;30;18;22680;6804
feuilles;8;755;30;16;22650;6040
etoiles;7;754;27;14;20358;5278
passage;7;753;23;14;17319;5271
chemin;6;753;20;12;15060;4518
salle;5;751;19;10;14269;3755
cathedrale;10;749;43;20;32207;7490
entree;6;748;26;12;19448;4488
mont;4;748;17;8;12716;2992
code;4;748;12;8;8976;2992
pression;8;747;30;16;22410;5976
principaux;10;747;38;20;28386;7470
masse;5;746;20;10;14920;3730
raconte;7;744;31;14;23064;5208
lieux;5;744;18;10;13392;3720
designe;7;742;21;14;15582;5194
sante;5;742;22;10;16324;3710
large;5;742;17;10;12614;3710
simplement;10;741;36;20;26676;7410
blanche;7;740;24;14;17760;5180
former;6;740;25;12;18500;4440
fleuve;6;740;24;12;17760;4440
wp;2;740;17;4;12580;1480
grecs;5;739;21;10;15519;3695
superficie;10;738;37;20;27306;7380
york;4;737;22;8;16214;2948
poste;5;737;20;10;14740;3685
manque;6;736;22;12;16192;4416
hauteur;7;735;32;14;23520;5145
japonais;8;735;31;16;22785;5880
fonctions;9;734;38;18;27892;6606
humain;6;734;26;12;19084;4404
inde;4;734;17;8;12478;2936
moyens;6;734;25;12;18350;4404
mesures;7;734;26;14;19084;5138
garde;5;734;18;10;13212;3670
suisse;6;733;25;12;18325;4398
quartier;8;732;34;16;24888;5856
importants;10;732;43;20;31476;7320
commerce;8;732;26;16;19032;5856
apparait;8;732;34;16;24888;5856
lutte;5;732;20;10;14640;3660
trouvent;8;731;36;16;26316;5848
samedi;6;731;23;12;16813;4386
importantes;11;730;46;22;33580;8030
montre;6;729;23;12;16767;4374
semble;6;727;19;12;13813;4362
puisque;7;727;28;14;20356;5089
construire;10;727;39;20;28353;7270
entier;6;726;22;12;15972;4356
belge;5;726;19;10;13794;3630
voie;4;724;16;8;11584;2896
atteint;7;722;30;14;21660;5054
train;5;722;20;10;14440;3610
chanson;7;722;26;14;18772;5054
communaute;10;722;37;20;26714;7220
xxe;3;722;22;6;15884;2166
continue;8;721;31;16;22351;5768
kg;2;720;17;4;12240;1440
atteindre;9;719;33;18;23727;6471
duree;5;719;20;10;14380;3595
participe;9;719;30;18;21570;6471
fruits;6;719;26;12;18694;4314
avance;6;716;23;12;16468;4296
proches;7;716;23;14;16468;5012
voyage;6;716;25;12;17900;4296
propose;7;714;26;14;18564;4998
votre;5;714;23;10;16422;3570
russes;6;714;29;12;20706;4284
veulent;7;713;28;14;19964;4991
course;6;713;24;12;17112;4278
travailler;10;713;36;20;25668;7130
connait;7;712;27;14;19224;4984
lac;3;712;9;6;6408;2136
position;8;710;32;16;22720;5680
police;6;710;19;12;13490;4260
marque;6;709;24;12;17016;4254
du;2;708;7;4;4956;1416
decision;8;707;27;16;19089;5656
paysans;7;707;26;14;18382;4949
partout;7;706;30;14;21180;4942
belle;5;706;18;10;12708;3530
montagne;8;706;29;16;20474;5648
protection;10;704;38;20;26752;7040
grece;5;703;20;10;14060;3515
riche;5;702;20;10;14040;3510
chat;4;701;16;8;11216;2804
maitre;6;701;21;12;14721;4206
actuelle;8;701;29;16;20329;5608
composee;8;700;32;16;22400;5600
iv;2;698;11;4;7678;1396
laisse;6;697;19;12;13243;4182
compagnie;9;696;29;18;20184;6264
explique;8;695;31;16;21545;5560
unique;6;695;26;12;18070;4170
securite;8;695;32;16;22240;5560
armees;6;695;28;12;19460;4170
eaux;4;694;17;8;11798;2776
poids;5;693;19;10;13167;3465
appel;5;693;22;10;15246;3465
lignes;6;692;20;12;13840;4152
pied;4;692;12;8;8304;2768
ait;3;690;14;6;9660;2070
soient;6;688;25;12;17200;4128
sur;3;687;16;6;10992;2061
michel;6;686;18;12;12348;4116
universite;10;686;38;20;26068;6860
permettre;9;685;32;18;21920;6165
facile;6;685;17;12;11645;4110
bord;4;685;19;8;13015;2740
membre;6;685;17;12;11645;4110
heros;5;685;24;10;16440;3425
grecque;7;684;27;14;18468;4788
cheval;6;683;22;12;15026;4098
paul;4;683;16;8;10928;2732
tr;2;682;10;4;6820;1364
dure;4;681;13;8;8853;2724
g;1;681;7;2;4767;681
utilises;8;680;32;16;21760;5440
parlement;9;680;30;18;20400;6120
necessaire;10;680;38;20;25840;6800
fleurs;6;679;25;12;16975;4074
piece;5;678;16;10;10848;3390
utilisateurs;12;678;45;24;30510;8136
uniquement;10;677;40;20;27080;6770
utilisation;11;677;41;22;27757;7447
quantite;8;677;33;16;22341;5416
decouvert;9;676;32;18;21632;6084
decide;6;676;14;12;9464;4056
crise;5;675;18;10;12150;3375
chinois;7;674;25;14;16850;4718
permis;6;673;22;12;14806;4038
symbole;7;673;27;14;18171;4711
peur;4;669;16;8;10704;2676
attention;9;668;38;18;25384;6012
royal;5;666;26;10;17316;3330
noms;4;666;20;8;13320;2664
principale;10;665;32;20;21280;6650
influence;9;665;35;18;23275;5985
risque;6;664;27;12;17928;3984
pages;5;663;15;10;9945;3315
interdit;8;662;32;16;21184;5296
regarder;8;661;30;16;19830;5288
entreprises;11;660;40;22;26400;7260
constitution;12;660;50;24;33000;7920
economie;8;660;29;16;19140;5280
marins;6;659;23;12;15157;3954
faible;6;659;17;12;11203;3954
actuel;6;658;24;12;15792;3948
compris;7;657;26;14;17082;4599
journal;7;657;29;14;19053;4599
justice;7;657;27;14;17739;4599
formes;6;656;24;12;15744;3936
jaune;5;655;20;10;13100;3275
forces;6;655;22;12;14410;3930
guerres;7;654;28;14;18312;4578
commence;8;654;24;16;15696;5232
artistes;8;653;34;16;22202;5224
resistance;10;653;39;20;25467;6530
occupe;6;651;24;12;15624;3906
musulmans;9;651;35;18;22785;5859
entreprise;10;651;36;20;23436;6510
changer;7;650;23;14;14950;4550
arbre;5;650;25;10;16250;3250
formation;9;650;35;18;22750;5850
bleu;4;648;17;8;11016;2592
technique;9;647;33;18;21351;5823
moderne;7;645;23;14;14835;4515
froid;5;644;18;10;11592;3220
sortie;6;643;26;12;16718;3858
royale;6;643;29;12;18647;3858
noirs;5;643;26;10;16718;3215
tombe;5;643;19;10;12217;3215
camp;4;642;16;8;10272;2568
rh;2;642;17;4;10914;1284
mains;5;641;19;10;12179;3205
citoyens;8;641;32;16;20512;5128
culte;5;641;20;10;12820;3205
professeur;10;641;36;20;23076;6410
devait;6;641;20;12;12820;3846
xviiie;6;641;30;12;19230;3846
internationale;14;640;51;28;32640;8960
techniques;10;638;37;20;23606;6380
situe;5;637;22;10;14014;3185
hors;4;637;22;8;14014;2548
pouvoirs;8;636;34;16;21624;5088
plante;6;636;21;12;13356;3816
historique;10;634;44;20;27896;6340
milliers;8;633;27;16;17091;5064
dispose;7;633;23;14;14559;4431
tente;5;633;24;10;15192;3165
resultat;8;632;36;16;22752;5056
decouverte;10;629;35;20;22015;6290
faisait;7;628;25;14;15700;4396
affaires;8;626;29;16;18154;5008
vent;4;626;19;8;11894;2504
rester;6;625;26;12;16250;3750
virus;5;625;25;10;15625;3125
italien;7;625;27;14;16875;4375
raisons;7;624;33;14;20592;4368
freres;6;623;27;12;16821;3738
chute;5;623;19;10;11837;3115
derriere;8;623;29;16;18067;4984
terrain;7;622;26;14;16172;4354
dessous;7;622;26;14;16172;4354
agriculture;11;622;46;22;28612;6842
principe;8;621;28;16;17388;4968
produire;8;621;30;16;18630;4968
distance;8;621;25;16;15525;4968
sovietique;10;621;48;20;29808;6210
textes;6;621;26;12;16146;3726
etres;5;620;19;10;11780;3100
es;2;619;7;4;4333;1238
honneur;7;618;31;14;19158;4326
ligue;5;618;16;10;9888;3090
chambre;7;617;21;14;12957;4319
queue;5;617;20;10;12340;3085
seine;5;617;20;10;12340;3085
imp;3;615;13;6;7995;1845
catholiques;11;615;41;22;25215;6765
canada;6;614;19;12;11666;3684
arabe;5;613;20;10;12260;3065
marine;6;613;21;12;12873;3678
atlantique;10;613;41;20;25133;6130
espagnol;8;612;29;16;17748;4896
aupres;6;612;28;12;17136;3672
alpes;5;611;21;10;12831;3055
eleve;5;610;18;10;10980;3050
choix;5;610;19;10;11590;3050
xiv;3;610;21;6;12810;1830
francaises;10;609;37;20;22533;6090
sorti;5;609;24;10;14616;3045
riches;6;609;24;12;14616;3654
theorie;7;609;30;14;18270;4263
services;8;608;29;16;17632;4864
charge;6;608;20;12;12160;3648
decouvrir;9;607;32;18;19424;5463
nouvel;6;607;28;12;16996;3642
defense;7;606;24;14;14544;4242
comporte;8;605;32;16;19360;4840
huit;4;605;21;8;12705;2420
bruxelles;9;604;35;18;21140;5436
retrouver;9;604;40;18;24160;5436
male;4;604;15;8;9060;2416
laisser;7;603;24;14;14472;4221
connus;6;603;26;12;15678;3618
portugal;8;603;32;16;19296;4824
rapide;6;602;26;12;15652;3612
ecriture;8;600;30;16;18000;4800
legende;7;600;21;14;12600;4200
autrefois;9;599;37;18;22163;5391
parvient;8;598;31;16;18538;4784
potter;6;598;26;12;15548;3588
arriere;7;597;29;14;17313;4179
divers;6;597;21;12;12537;3582
maisons;7;596;26;14;15496;4172
adore;5;593;23;10;13639;2965
presse;6;592;21;12;12432;3552
riviere;7;592;31;14;18352;4144
tuer;4;592;18;8;10656;2368
tes;3;591;14;6;8274;1773
transport;9;591;38;18;22458;5319
sainte;6;591;26;12;15366;3546
officielle;10;589;33;20;19437;5890
contraire;9;589;34;18;20026;5301
ami;3;589;14;6;8246;1767
mediterranee;12;588;46;24;27048;7056
importance;10;588;38;20;22344;5880
international;13;587;49;26;28763;7631
industrie;9;587;38;18;22306;5283
nombres;7;586;28;14;16408;4102
recu;4;586;20;8;11720;2344
fortement;9;586;35;18;20510;5274
connaitre;9;585;35;18;20475;5265
certain;7;585;25;14;14625;4095
existence;9;585;33;18;19305;5265
enseignement;12;585;41;24;23985;7020
al;2;584;10;4;5840;1168
amour;5;584;26;10;15184;2920
progressivement;15;584;55;30;32120;8760
autorite;8;584;36;16;21024;4672
ch;2;584;7;4;4088;1168
ressemble;9;584;32;18;18688;5256
defaite;7;584;24;14;14016;4088
mission;7;584;27;14;15768;4088
campagne;8;584;27;16;15768;4672
oui;3;583;17;6;9911;1749
statut;6;581;30;12;17430;3486
administration;14;580;57;28;33060;8120
partis;6;577;22;12;12694;3462
cousin;6;577;26;12;15002;3462
generale;8;576;33;16;19008;4608
batiments;9;576;38;18;21888;5184
mathematiques;13;575;51;26;29325;7475
etats;5;575;20;10;11500;2875
neanmoins;9;575;39;18;22425;5175
correspond;10;574;37;20;21238;5740
capable;7;574;24;14;13776;4018
poisson;7;574;31;14;17794;4018
vivants;7;574;32;14;18368;4018
participer;10;573;34;20;19482;5730
chaleur;7;573;26;14;14898;4011
vallee;6;573;25;12;14325;3438
donnees;7;572;29;14;16588;4004
navires;7;572;34;14;19448;4004
nourrit;7;572;35;14;20020;4004
consiste;8;571;30;16;17130;4568
cellules;8;571;26;16;14846;4568
frontiere;9;570;36;18;20520;5130
lettres;7;569;26;14;14794;3983
doute;5;569;18;10;10242;2845
orient;6;568;26;12;14768;3408
radio;5;568;24;10;13632;2840
carte;5;568;18;10;10224;2840
mur;3;567;15;6;8505;1701
categorie;9;567;39;18;22113;5103
milliards;9;567;28;18;15876;5103
zones;5;567;23;10;13041;2835
forme;5;566;20;10;11320;2830
provoque;8;566;32;16;18112;4528
dimanche;8;565;21;16;11865;4520
danger;6;565;19;12;10735;3390
decouvre;8;565;27;16;15255;4520
utilisent;9;565;36;18;20340;5085
mouvements;10;565;39;20;22035;5650
regulierement;13;564;54;26;30456;7332
prison;6;564;23;12;12972;3384
experience;10;564;36;20;20304;5640
sortes;6;564;28;12;15792;3384
allies;6;564;24;12;13536;3384
viennent;8;563;32;16;18016;4504
sais;4;563;17;8;9571;2252
tours;5;563;25;10;14075;2815
importe;7;563;28;14;15764;3941
deviennent;10;563;35;20;19705;5630
servir;6;562;25;12;14050;3372
comte;5;562;18;10;10116;2810
numero;6;561;27;12;15147;3366
qualite;7;560;27;14;15120;3920
australie;9;560;35;18;19600;5040
viande;6;558;24;12;13392;3348
science;7;557;25;14;13925;3899
forets;6;557;31;12;17267;3342
permettant;10;557;37;20;20609;5570
principales;11;557;36;22;20052;6127
nomme;5;557;22;10;12254;2785
adultes;7;556;31;14;17236;3892
bourgogne;9;556;37;18;20572;5004
sexualite;9;556;37;18;20572;5004
mario;5;555;20;10;11100;2775
signe;5;554;19;10;10526;2770
pologne;7;554;25;14;13850;3878
relations;9;554;37;18;20498;4986
metier;6;554;21;12;11634;3324
victimes;8;551;30;16;16530;4408
antique;7;551;29;14;15979;3857
quelqu;6;550;24;12;13200;3300
bande;5;550;17;10;9350;2750
chien;5;550;18;10;9900;2750
esclaves;8;550;27;16;14850;4400
quitte;6;550;25;12;13750;3300
peine;5;549;18;10;9882;2745
fil;3;549;11;6;6039;1647
ukraine;7;549;30;14;16470;3843
anciennes;9;549;32;18;17568;4941
apprendre;9;548;36;18;19728;4932
suivante;8;548;36;16;19728;4384
sciences;8;548;29;16;15892;4384
chefs;5;547;16;10;8752;2735
apparition;10;547;44;20;24068;5470
fit;3;547;13;6;7111;1641
joseph;6;547;25;12;13675;3282
puisqu;6;546;26;12;14196;3276
classique;9;546;37;18;20202;4914
environnement;13;545;51;26;27795;7085
rue;3;545;18;6;9810;1635
extreme;7;545;26;14;14170;3815
seigneur;8;545;33;16;17985;4360
aime;4;544;15;8;8160;2176
contenu;7;544;29;14;15776;3808
suivant;7;543;32;14;17376;3801
vol;3;543;15;6;8145;1629
fondee;6;543;26;12;14118;3258
communiste;10;543;38;20;20634;5430
difference;10;542;33;20;17886;5420
totalement;10;542;39;20;21138;5420
demander;8;541;22;16;11902;4328
sujets;6;541;28;12;15148;3246
salut;5;541;24;10;12984;2705
rouges;6;540;28;12;15120;3240
provinces;9;539;35;18;18865;4851
mondial;7;538;22;14;11836;3766
naturel;7;536;33;14;17688;3752
devenue;7;536;25;14;13400;3752
bras;4;536;19;8;10184;2144
xvie;4;536;23;8;12328;2144
bresil;6;536;25;12;13400;3216
etude;5;535;18;10;9630;2675
maladies;8;535;26;16;13910;4280
hitler;6;535;25;12;13375;3210
beau;4;534;17;8;9078;2136
celebres;8;533;28;16;14924;4264
simon;5;533;22;10;11726;2665
sommet;6;532;26;12;13832;3192
alexandre;9;532;32;18;17024;4788
langage;7;531;21;14;11151;3717
realise;7;531;31;14;16461;3717
senat;5;531;23;10;12213;2655
bonaparte;9;531;39;18;20709;4779
expression;10;531;39;20;20709;5310
moteur;6;530;25;12;13250;3180
pouvaient;9;530;35;18;18550;4770
diverses;8;529;29;16;15341;4232
difficultes;11;529;36;22;19044;5819
canal;5;529;18;10;9522;2645
equipes;7;529;31;14;16399;3703
avions;6;528;29;12;15312;3168
usage;5;528;20;10;10560;2640
restent;7;528;32;14;16896;3696
perd;4;528;14;8;7392;2112
construite;10;528;41;20;21648;5280
stade;5;528;20;10;10560;2640
revient;7;527;32;14;16864;3689
information;11;527;46;22;24242;5797
k;1;527;9;2;4743;527
disparu;7;526;24;14;12624;3682
objectif;8;525;29;16;15225;4200
mammiferes;10;525;41;20;21525;5250
combats;7;525;24;14;12600;3675
quatrieme;9;524;35;18;18340;4716
basse;5;524;22;10;11528;2620
ouverture;9;524;39;18;20436;4716
servent;7;524;30;14;15720;3668
quelle;6;523;20;12;10460;3138
lance;5;523;14;10;7322;2615
veux;4;523;20;8;10460;2092
litterature;11;523;45;22;23535;5753
lille;5;523;17;10;8891;2615
competition;11;522;43;22;22446;5742
total;5;522;22;10;11484;2610
suivre;6;521;27;12;14067;3126
loup;4;521;18;8;9378;2084
malheureusement;15;520;55;30;28600;7800
rejoint;7;520;34;14;17680;3640
lait;4;520;14;8;7280;2080
outils;6;520;28;12;14560;3120
marche;6;520;19;12;9880;3120
donnent;7;517;27;14;13959;3619
batiment;8;516;34;16;17544;4128
lien;4;516;13;8;6708;2064
voiture;7;515;30;14;15450;3605
envie;5;515;20;10;10300;2575
maire;5;515;18;10;9270;2575
ecrivain;8;514;29;16;14906;4112
olympiques;10;514;43;20;22102;5140
refuse;6;513;27;12;13851;3078
civile;6;512;22;12;11264;3072
vert;4;512;18;8;9216;2048
venir;5;511;21;10;10731;2555
double;6;511;18;12;9198;3066
faite;5;510;18;10;9180;2550
in;2;510;10;4;5100;1020
edition;7;509;28;14;14252;3563
ts;2;509;12;4;6108;1018
electricite;11;509;39;22;19851;5599
john;4;509;18;8;9162;2036
avion;5;508;25;10;12700;2540
ailes;5;508;19;10;9652;2540
possedent;9;508;41;18;20828;4572
utc;3;508;15;6;7620;1524
jeunesse;8;507;29;16;14703;4056
cirque;6;507;26;12;13182;3042
exterieur;9;507;39;18;19773;4563
prennent;8;507;30;16;15210;4056
oubliee;7;507;35;14;17745;3549
change;6;506;19;12;9614;3036
mythologie;10;506;37;20;18722;5060
adulte;6;506;27;12;13662;3036
actions;7;505;29;14;14645;3535
sources;7;505;29;14;14645;3535
solaire;7;505;29;14;14645;3535
sein;4;505;17;8;8585;2020
unite;5;504;21;10;10584;2520
dessin;6;504;20;12;10080;3024
francs;6;504;22;12;11088;3024
champion;8;504;28;16;14112;4032
communistes;11;504;42;22;21168;5544
soir;4;503;18;8;9054;2012
essentiellement;15;502;49;30;24598;7530
athenes;7;502;32;14;16064;3514
chaud;5;501;18;10;9018;2505
officiellement;14;501;47;28;23547;7014
cesar;5;501;17;10;8517;2505
annonce;7;500;27;14;13500;3500
gagner;6;499;24;12;11976;2994
conflit;7;499;26;14;12974;3493
protestants;11;499;44;22;21956;5489
arc;3;499;16;6;7984;1497
tiers;5;499;20;10;9980;2495
europeen;8;498;34;16;16932;3984
oiseau;6;498;25;12;12450;2988
germanique;10;498;42;20;20916;4980
central;7;498;28;14;13944;3486
deroule;7;497;28;14;13916;3479
court;5;497;22;10;10934;2485
defendre;8;497;26;16;12922;3976
matin;5;496;21;10;10416;2480
veritable;9;496;33;18;16368;4464
cadre;5;496;15;10;7440;2480
monarchie;9;496;31;18;15376;4464
pensent;7;495;29;14;14355;3465
marche;6;495;19;12;9405;2970
danse;5;495;17;10;8415;2475
originaire;10;495;37;20;18315;4950
biens;5;495;21;10;10395;2475
voter;5;495;23;10;11385;2475
sucre;5;495;20;10;9900;2475
pourra;6;494;24;12;11856;2964
opposition;10;494;46;20;22724;4940
neuf;4;494;18;8;8892;1976
operation;9;494;40;18;19760;4446
dangereux;9;493;32;18;15776;4437
division;8;492;29;16;14268;3936
belges;6;492;23;12;11316;2952
futur;5;492;24;10;11808;2460
machine;7;492;22;14;10824;3444
porter;6;491;25;12;12275;2946
meilleure;9;491;30;18;14730;4419
publie;6;490;20;12;9800;2940
choisi;6;490;21;12;10290;2940
autorites;9;490;40;18;19600;4410
decisions;9;489;31;18;15159;4401
rares;5;488;26;10;12688;2440
architecture;12;488;47;24;22936;5856
contact;7;487;27;14;13149;3409
front;5;486;22;10;10692;2430
ordinateur;10;485;39;20;18915;4850
encyclopedie;12;485;43;24;20855;5820
probablement;12;484;40;24;19360;5808
television;10;484;42;20;20328;4840
ceci;4;484;14;8;6776;1936
liquide;7;484;24;14;11616;3388
convention;10;484;41;20;19844;4840
continent;9;484;35;18;16940;4356
sortir;6;483;28;12;13524;2898
departements;12;483;44;24;21252;5796
wiki;4;483;21;8;10143;1932
entierement;11;481;44;22;21164;5291
os;2;481;13;4;6253;962
esprit;6;480;25;12;12000;2880
melange;7;480;24;14;11520;3360
eut;3;480;15;6;7200;1440
tradition;9;479;34;18;16286;4311
occidentale;11;479;38;22;18202;5269
males;5;479;19;10;9101;2395
mexique;7;479;27;14;12933;3353
bateau;6;478;25;12;11950;2868
guillaume;9;478;35;18;16730;4302
travaille;9;478;31;18;14818;4302
sable;5;478;18;10;8604;2390
phenomene;9;477;42;18;20034;4293
faits;5;477;19;10;9063;2385
perdu;5;477;19;10;9063;2385
puisse;6;477;22;12;10494;2862
trouve;6;476;26;12;12376;2856
pacifique;9;476;27;18;12852;4284
gris;4;476;18;8;8568;1904
partisans;9;476;32;18;15232;4284
eleve;5;475;18;10;8550;2375
euros;5;475;23;10;10925;2375
longues;7;475;25;14;11875;3325
loire;5;475;18;10;8550;2375
colonies;8;475;31;16;14725;3800
champs;6;474;21;12;9954;2844
modifier;8;473;25;16;11825;3784
pain;4;473;16;8;7568;1892
vieux;5;473;23;10;10879;2365
indique;7;472;29;14;13688;3304
souhaite;8;472;32;16;15104;3776
massif;6;472;22;12;10384;2832
renaissance;11;472;43;22;20296;5192
xviie;5;472;26;10;12272;2360
clerge;6;472;24;12;11328;2832
populations;11;472;46;22;21712;5192
pouvez;6;472;27;12;12744;2832
ecologie;8;471;26;16;12246;3768
rare;4;471;22;8;10362;1884
mi;2;471;7;4;3297;942
elus;4;471;18;8;8478;1884
eglises;7;471;29;14;13659;3297
fonctionnement;14;471;56;28;26376;6594
vi;2;470;10;4;4700;940
remporte;8;469;33;16;15477;3752
monnaie;7;468;24;14;11232;3276
rejoindre;9;468;37;18;17316;4212
oppose;6;468;30;12;14040;2808
quant;5;468;23;10;10764;2340
joue;4;466;17;8;7922;1864
installer;9;466;33;18;15378;4194
temoigne;8;466;30;16;13980;3728
pauvres;7;466;29;14;13514;3262
candidat;8;466;26;16;12116;3728
entrer;6;465;24;12;11160;2790
constantinople;14;465;57;28;26505;6510
assurer;7;465;32;14;14880;3255
deesse;6;465;26;12;12090;2790
nourrir;7;464;34;14;15776;3248
interet;7;464;34;14;15776;3248
nicolas;7;463;27;14;12501;3241
aventures;9;462;40;18;18480;4158
apparaissent;12;462;49;24;22638;5544
uf;2;462;13;4;6006;924
noblesse;8;462;33;16;15246;3696
terrestre;9;462;35;18;16170;4158
papier;6;461;22;12;10142;2766
auguste;7;461;35;14;16135;3227
algerie;7;461;26;14;11986;3227
eteint;6;461;26;12;11986;2766
religieuse;10;460;37;20;17020;4600
constitue;9;460;36;18;16560;4140
remporte;8;460;33;16;15180;3680
calendrier;10;459;32;20;14688;4590
realiser;8;459;35;16;16065;3672
sites;5;459;20;10;9180;2295
tableau;7;459;25;14;11475;3213
blancs;6;459;23;12;10557;2754
tient;5;458;20;10;9160;2290
espagnols;9;458;33;18;15114;4122
termine;7;458;25;14;11450;3206
developper;10;457;35;20;15995;4570
lutter;6;457;24;12;10968;2742
