word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;;
simon;5;533;25;11;13325;2665;;;
sommet;6;532;34;14;18088;3192;;;
alexandre;9;532;19;11;10108;4788;;;
langage;7;531;24;14;12744;3717;;;
realise;7;531;36;21;19116;3717;;;
senat;5;531;27;15;14337;2655;;;
bonaparte;9;531;25;11;13275;4779;;;
expression;10;531;31;14;16461;5310;;;
moteur;6;530;25;11;13250;3180;;;
pouvaient;9;530;34;17;18020;4770;;;
diverses;8;529;22;11;11638;4232;;;
difficultes;11;529;28;17;14812;5819;;;
canal;5;529;18;11;9522;2645;;;
equipes;7;529;41;21;21689;3703;;;
avions;6;528;28;14;14784;3168;;;
usage;5;528;24;11;12672;2640;;;
restent;7;528;35;14;18480;3696;;;
perd;4;528;20;12;10560;2112;;;
construite;10;528;27;14;14256;5280;;;
stade;5;528;27;14;14256;2640;;;
revient;7;527;32;14;16864;3689;;;
information;11;527;28;14;14756;5797;;;
k;1;527;7;3;3689;527;;;
disparu;7;526;27;14;14202;3682;;;
objectif;8;525;17;8;8925;4200;;;
mammiferes;10;525;27;14;14175;5250;;;
combats;7;525;26;14;13650;3675;;;
quatrieme;9;524;30;14;15720;4716;;;
basse;5;524;30;14;15720;2620;;;
ouverture;9;524;28;11;14672;4716;;;
servent;7;524;36;17;18864;3668;;;
quelle;6;523;26;11;13598;3138;;;
lance;5;523;19;11;9937;2615;;;
veux;4;523;25;12;13075;2092;;;
litterature;11;523;25;11;13075;5753;;;
lille;5;523;21;11;10983;2615;;;
competition;11;522;55;33;28710;5742;;;
total;5;522;25;11;13050;2610;;;
suivre;6;521;39;17;20319;3126;;;
loup;4;521;24;12;12504;2084;;;
malheureusement;15;520;20;11;10400;7800;;;
rejoint;7;520;34;14;17680;3640;;;
lait;4;520;18;12;9360;2080;;;
outils;6;520;27;11;14040;3120;;;
marche;6;520;25;14;13000;3120;;;
donnent;7;517;35;20;18095;3619;;;
batiment;8;516;40;24;20640;4128;;;
lien;4;516;22;11;11352;2064;;;
voiture;7;515;30;14;15450;3605;;;
envie;5;515;29;14;14935;2575;;;
maire;5;515;21;11;10815;2575;;;
ecrivain;8;514;37;24;19018;4112;;;
olympiques;10;514;26;11;13364;5140;;;
refuse;6;513;28;11;14364;3078;;;
civile;6;512;23;11;11776;3072;;;
vert;4;512;24;12;12288;2048;;;
venir;5;511;29;14;14819;2555;;;
double;6;511;23;11;11753;3066;;;
faite;5;510;23;15;11730;2550;;;
in;2;510;9;6;4590;1020;;;
edition;7;509;23;11;11707;3563;;;
ts;2;509;14;6;7126;1018;;;
electricite;11;509;51;33;25959;5599;;;
john;4;509;17;8;8653;2036;;;
avion;5;508;25;11;12700;2540;;;
ailes;5;508;21;11;10668;2540;;;
possedent;9;508;48;27;24384;4572;;;
utc;3;508;16;9;8128;1524;;;
jeunesse;8;507;29;14;14703;4056;;;
cirque;6;507;23;11;11661;3042;;;
exterieur;9;507;49;27;24843;4563;;;
prennent;8;507;33;17;16731;4056;;;
oubliee;7;507;35;21;17745;3549;;;
change;6;506;22;14;11132;3036;;;
mythologie;10;506;26;11;13156;5060;;;
adulte;6;506;20;11;10120;3036;;;
actions;7;505;29;17;14645;3535;;;
sources;7;505;35;14;17675;3535;;;
solaire;7;505;28;14;14140;3535;;;
sein;4;505;21;12;10605;2020;;;
unite;5;504;20;8;10080;2520;;;
dessin;6;504;34;17;17136;3024;;;
francs;6;504;29;18;14616;3024;;;
champion;8;504;23;14;11592;4032;;;
communistes;11;504;44;23;22176;5544;;;
soir;4;503;23;12;11569;2012;;;
essentiellement;15;502;27;11;13554;7530;;;
athenes;7;502;21;11;10542;3514;;;
chaud;5;501;23;14;11523;2505;;;
officiellement;14;501;17;8;8517;7014;;;
cesar;5;501;22;15;11022;2505;;;
annonce;7;500;25;14;12500;3500;;;
gagner;6;499;18;11;8982;2994;;;
conflit;7;499;28;17;13972;3493;;;
protestants;11;499;36;17;17964;5489;;;
arc;3;499;14;9;6986;1497;;;
tiers;5;499;27;14;13473;2495;;;
europeen;8;498;43;24;21414;3984;;;
oiseau;6;498;16;8;7968;2988;;;
germanique;10;498;31;14;15438;4980;;;
central;7;498;21;11;10458;3486;;;
deroule;7;497;37;21;18389;3479;;;
court;5;497;26;15;12922;2485;;;
defendre;8;497;35;24;17395;3976;;;
matin;5;496;26;14;12896;2480;;;
veritable;9;496;44;27;21824;4464;;;
cadre;5;496;18;11;8928;2480;;;
monarchie;9;496;26;14;12896;4464;;;
pensent;7;495;37;20;18315;3465;;;
marche;6;495;25;14;12375;2970;;;
danse;5;495;22;11;10890;2475;;;
originaire;10;495;20;8;9900;4950;;;
biens;5;495;24;15;11880;2475;;;
voter;5;495;28;11;13860;2475;;;
sucre;5;495;28;11;13860;2475;;;
pourra;6;494;32;18;15808;2964;;;
opposition;10;494;41;20;20254;4940;;;
neuf;4;494;18;8;8892;1976;;;
operation;9;494;23;8;11362;4446;;;
dangereux;9;493;23;14;11339;4437;;;
division;8;492;24;11;11808;3936;;;
belges;6;492;27;14;13284;2952;;;
futur;5;492;25;11;12300;2460;;;
machine;7;492;22;14;10824;3444;;;
porter;6;491;26;11;12766;2946;;;
meilleure;9;491;20;11;9820;4419;;;
publie;6;490;21;11;10290;2940;;;
choisi;6;490;26;14;12740;2940;;;
autorites;9;490;46;23;22540;4410;;;
decisions;9;489;42;27;20538;4401;;;
rares;5;488;26;11;12688;2440;;;
architecture;12;488;36;20;17568;5856;;;
contact;7;487;28;17;13636;3409;;;
front;5;486;30;14;14580;2430;;;
ordinateur;10;485;27;14;13095;4850;;;
encyclopedie;12;485;26;14;12610;5820;;;
probablement;12;484;25;11;12100;5808;;;
television;10;484;26;14;12584;4840;;;
ceci;4;484;18;11;8712;1936;;;
liquide;7;484;23;11;11132;3388;;;
convention;10;484;28;14;13552;4840;;;
continent;9;484;39;23;18876;4356;;;
sortir;6;483;35;14;16905;2898;;;
departements;12;483;62;36;29946;5796;;;
wiki;4;483;23;12;11109;1932;;;
entierement;11;481;26;14;12506;5291;;;
os;2;481;13;6;6253;962;;;
esprit;6;480;27;11;12960;2880;;;
melange;7;480;30;21;14400;3360;;;
eut;3;480;18;9;8640;1440;;;
tradition;9;479;30;14;14370;4311;;;
occidentale;11;479;23;14;11017;5269;;;
males;5;479;23;15;11017;2395;;;
mexique;7;479;24;11;11496;3353;;;
bateau;6;478;25;14;11950;2868;;;
guillaume;9;478;13;5;6214;4302;;;
travaille;9;478;31;14;14818;4302;;;
sable;5;478;23;11;10994;2390;;;
phenomene;9;477;45;27;21465;4293;;;
faits;5;477;25;15;11925;2385;;;
perdu;5;477;26;11;12402;2385;;;
puisse;6;477;34;17;16218;2862;;;
trouve;6;476;22;8;10472;2856;;;
pacifique;9;476;22;11;10472;4284;;;
gris;4;476;21;12;9996;1904;;;
partisans;9;476;39;20;18564;4284;;;
eleve;5;475;24;15;11400;2375;;;
euros;5;475;31;14;14725;2375;;;
longues;7;475;29;14;13775;3325;;;
loire;5;475;24;11;11400;2375;;;
colonies;8;475;36;20;17100;3800;;;
champs;6;474;28;18;13272;2844;;;
modifier;8;473;36;23;17028;3784;;;
pain;4;473;19;12;8987;1892;;;
vieux;5;473;25;11;11825;2365;;;
indique;7;472;23;11;10856;3304;;;
souhaite;8;472;31;14;14632;3776;;;
massif;6;472;31;14;14632;2832;;;
renaissance;11;472;31;14;14632;5192;;;
xviie;5;472;30;15;14160;2360;;;
clerge;6;472;20;11;9440;2832;;;
populations;11;472;34;14;16048;5192;;;
pouvez;6;472;34;17;16048;2832;;;
ecologie;8;471;35;24;16485;3768;;;
rare;4;471;28;11;13188;1884;;;
mi;2;471;9;6;4239;942;;;
elus;4;471;23;12;10833;1884;;;
eglises;7;471;36;21;16956;3297;;;
fonctionnement;14;471;53;29;24963;6594;;;
vi;2;470;12;6;5640;940;;;
remporte;8;469;38;17;17822;3752;;;
monnaie;7;468;26;14;12168;3276;;;
rejoindre;9;468;43;23;20124;4212;;;
oppose;6;468;20;8;9360;2808;;;
quant;5;468;23;11;10764;2340;;;
joue;4;466;24;11;11184;1864;;;
installer;9;466;45;26;20970;4194;;;
temoigne;8;466;40;24;18640;3728;;;
pauvres;7;466;25;11;11650;3262;;;
candidat;8;466;17;11;7922;3728;;;
entrer;6;465;36;17;16740;2790;;;
constantinople;14;465;37;20;17205;6510;;;
assurer;7;465;42;20;19530;3255;;;
deesse;6;465;32;18;14880;2790;;;
nourrir;7;464;34;14;15776;3248;;;
interet;7;464;37;21;17168;3248;;;
nicolas;7;463;19;8;8797;3241;;;
aventures;9;462;29;14;13398;4158;;;
apparaissent;12;462;31;14;14322;5544;;;
uf;2;462;12;6;5544;924;;;
noblesse;8;462;24;11;11088;3696;;;
terrestre;9;462;36;17;16632;4158;;;
papier;6;461;30;14;13830;2766;;;
auguste;7;461;21;11;9681;3227;;;
algerie;7;461;32;21;14752;3227;;;
eteint;6;461;30;18;13830;2766;;;
religieuse;10;460;35;17;16100;4600;;;
constitue;9;460;35;20;16100;4140;;;
remporte;8;460;38;17;17480;3680;;;
calendrier;10;459;21;14;9639;4590;;;
realiser;8;459;42;24;19278;3672;;;
sites;5;459;29;14;13311;2295;;;
tableau;7;459;19;11;8721;3213;;;
blancs;6;459;27;14;12393;2754;;;
tient;5;458;25;11;11450;2290;;;
espagnols;9;458;30;14;13740;4122;;;
termine;7;458;21;8;9618;3206;;;
developper;10;457;53;30;24221;4570;;;
lutter;6;457;25;11;11425;2742;;;
etend;5;457;24;15;10968;2285;;;
dos;3;455;16;9;7280;1365;;;
installe;8;455;23;11;10465;3640;;;
mange;5;455;19;11;8645;2275;;;
couple;6;455;32;17;14560;2730;;;
somme;5;453;26;11;11778;2265;;;
ministres;9;453;28;14;12684;4077;;;
alliance;8;453;27;17;12231;3624;;;
reportage;9;452;46;23;20792;4068;;;
fr;2;452;12;6;5424;904;;;
jules;5;452;23;11;10396;2260;;;
continuer;9;451;33;17;14883;4059;;;
montrer;7;450;38;21;17100;3150;;;
thomas;6;450;19;8;8550;2700;;;
robert;6;450;20;8;9000;2700;;;
evolution;9;450;25;11;11250;4050;;;
administrateur;14;450;27;14;12150;6300;;;
tonnes;6;449;28;14;12572;2694;;;
maximum;7;448;29;14;12992;3136;;;
fonde;5;448;20;8;8960;2240;;;
croix;5;448;25;15;11200;2240;;;
publique;8;447;37;20;16539;3576;;;
vienne;6;447;26;11;11622;2682;;;
via;3;446;16;9;7136;1338;;;
different;9;446;21;11;9366;4014;;;
pieds;5;445;24;11;10680;2225;;;
recherches;10;445;50;29;22250;4450;;;
neige;5;444;22;11;9768;2220;;;
developpe;9;444;47;27;20868;3996;;;
arts;4;444;22;12;9768;1776;;;
detruit;7;442;38;21;16796;3094;;;
officiel;8;442;35;24;15470;3536;;;
prusse;6;442;30;14;13260;2652;;;
exposition;10;441;29;14;12789;4410;;;
proximite;9;441;30;14;13230;3969;;;
remplace;8;441;32;14;14112;3528;;;
jardin;6;441;24;11;10584;2646;;;
anti;4;440;19;12;8360;1760;;;
vingt;5;440;20;8;8800;2200;;;
noel;4;440;23;11;10120;1760;;;
reprend;7;440;39;21;17160;3080;;;
atmosphere;10;439;22;11;9658;4390;;;
utilisees;9;439;46;27;20194;3951;;;
metal;5;439;24;14;10536;2195;;;
vaste;5;439;26;11;11414;2195;;;
david;5;438;15;8;6570;2190;;;
representant;12;438;27;11;11826;5256;;;
acheter;7;438;19;11;8322;3066;;;
presents;8;438;43;24;18834;3504;;;
urs;3;438;18;9;7884;1314;;;
partage;7;438;33;17;14454;3066;;;
appartient;10;438;42;20;18396;4380;;;
domaines;8;438;25;14;10950;3504;;;
section;7;438;21;11;9198;3066;;;
existent;8;437;23;11;10051;3496;;;
personnel;9;437;49;26;21413;3933;;;
envoie;6;437;26;11;11362;2622;;;
vacances;8;437;21;11;9177;3496;;;
dents;5;437;26;14;11362;2185;;;
consideree;10;437;31;17;13547;4370;;;
femelles;8;437;25;11;10925;3496;;;
reporters;9;436;37;17;16132;3924;;;
arreter;7;436;37;21;16132;3052;;;
religieuses;11;436;36;17;15696;4796;;;
and;3;436;13;9;5668;1308;;;
bateaux;7;435;24;14;10440;3045;;;
signe;5;434;22;11;9548;2170;;;
reussi;6;434;37;18;16058;2604;;;
ennemis;7;434;23;11;9982;3038;;;
gare;4;434;24;11;10416;1736;;;
championnat;11;434;31;17;13454;4774;;;
dernieres;9;433;29;14;12557;3897;;;
auteurs;7;433;28;14;12124;3031;;;
islam;5;433;21;11;9093;2165;;;
pose;4;433;23;11;9959;1732;;;
reponse;7;433;40;21;17320;3031;;;
apprend;7;432;37;21;15984;3024;;;
seraient;8;432;30;14;12960;3456;;;
coulisses;9;432;29;17;12528;3888;;;
suit;4;431;25;12;10775;1724;;;
romans;6;431;33;14;14223;2586;;;
pierres;7;431;29;14;12499;3017;;;
fabrication;11;431;29;14;12499;4741;;;
repondre;8;431;44;24;18964;3448;;;
humaine;7;431;29;14;12499;3017;;;
chance;6;430;24;17;10320;2580;;;
chansons;8;430;28;17;12040;3440;;;
nintendo;8;430;27;11;11610;3440;;;
ouvert;6;430;27;11;11610;2580;;;
cher;4;430;19;11;8170;1720;;;
centaines;9;429;27;17;11583;3861;;;
lettre;6;429;22;11;9438;2574;;;
developpe;9;429;47;27;20163;3861;;;
tue;3;429;18;9;7722;1287;;;
liens;5;429;23;11;9867;2145;;;
organise;8;429;24;11;10296;3432;;;
appelees;8;428;44;24;18832;3424;;;
murs;4;428;24;12;10272;1712;;;
pouvant;7;428;31;14;13268;2996;;;
portugais;9;428;36;17;15408;3852;;;
mauvais;7;427;24;11;10248;2989;;;
ameliorer;9;427;47;27;20069;3843;;;
classes;7;426;36;20;15336;2982;;;
halloween;9;426;28;14;11928;3834;;;
outre;5;426;21;8;8946;2130;;;
victime;7;426;22;11;9372;2982;;;
mda;3;426;13;9;5538;1278;;;
nobles;6;425;23;11;9775;2550;;;
zeus;4;425;25;11;10625;1700;;;
dinosaures;10;425;24;14;10200;4250;;;
ere;3;424;17;9;7208;1272;;;
presidentielle;14;424;67;42;28408;5936;;;
naturelle;9;424;42;20;17808;3816;;;
chevaux;7;424;31;17;13144;2968;;;
dehors;6;423;18;11;7614;2538;;;
gagne;5;423;19;11;8037;2115;;;
grave;5;423;27;14;11421;2115;;;
succede;7;422;33;21;13926;2954;;;
fabriquer;9;422;28;14;11816;3798;;;
propres;7;421;39;17;16419;2947;;;
resultats;9;421;52;27;21892;3789;;;
videos;6;421;27;11;11367;2526;;;
enfance;7;421;26;14;10946;2947;;;
payer;5;421;23;11;9683;2105;;;
conquete;8;421;29;14;12209;3368;;;
responsable;11;420;34;14;14280;4620;;;
huile;5;420;24;11;10080;2100;;;
cerveau;7;420;28;14;11760;2940;;;
finit;5;420;25;15;10500;2100;;;
frontieres;10;419;29;14;12151;4190;;;
volonte;7;419;32;14;13408;2933;;;
socialiste;10;419;30;14;12570;4190;;;
record;6;418;34;17;14212;2508;;;
plat;4;418;20;12;8360;1672;;;
etrangers;9;417;45;27;18765;3753;;;
lesquels;8;417;22;11;9174;3336;;;
extremement;11;417;25;11;10425;4587;;;
ouvriers;8;417;35;17;14595;3336;;;
envoyer;7;417;39;17;16263;2919;;;
concernant;10;416;18;8;7488;4160;;;
normandie;9;416;39;20;16224;3744;;;
aspect;6;416;27;11;11232;2496;;;
soutien;7;416;36;17;14976;2912;;;
designer;8;416;25;14;10400;3328;;;
anne;4;416;16;8;6656;1664;;;
methode;7;416;33;21;13728;2912;;;
navire;6;416;27;11;11232;2496;;;
iranienne;9;416;28;14;11648;3744;;;
consommation;12;415;31;17;12865;4980;;;
forcement;9;415;27;14;11205;3735;;;
turquie;7;415;33;14;13695;2905;;;
peinture;8;415;24;11;9960;3320;;;
publie;6;415;21;11;8715;2490;;;
chevaliers;10;415;27;14;11205;4150;;;
individus;9;415;33;17;13695;3735;;;
meilleurs;9;414;21;11;8694;3726;;;
episode;7;414;37;21;15318;2898;;;
revanche;8;414;30;14;12420;3312;;;
charge;6;414;25;14;10350;2484;;;
marin;5;414;23;15;9522;2070;;;
iraniennes;10;414;29;14;12006;4140;;;
obligatoire;11;413;33;20;13629;4543;;;
star;4;413;23;12;9499;1652;;;
mettent;7;413;36;20;14868;2891;;;
vis;3;413;18;9;7434;1239;;;
faites;6;412;18;8;7416;2472;;;
race;4;412;19;12;7828;1648;;;
ajouter;7;412;20;8;8240;2884;;;
mari;4;412;18;12;7416;1648;;;
immense;7;411;25;11;10275;2877;;;
couronne;8;411;31;17;12741;3288;;;
application;11;411;38;20;15618;4521;;;
vapeur;6;411;25;11;10275;2466;;;
sociale;7;411;32;21;13152;2877;;;
choisir;7;410;25;14;10250;2870;;;
obtenu;6;410;25;11;10250;2460;;;
proies;6;409;30;14;12270;2454;;;
enorme;6;409;32;18;13088;2454;;;
planetes;8;409;40;24;16360;3272;;;
versailles;10;409;28;11;11452;4090;;;
proces;6;409;30;18;12270;2454;;;
reconnu;7;408;26;11;10608;2856;;;
augmenter;9;408;28;14;11424;3672;;;
chercher;8;408;29;17;11832;3264;;;
jerusalem;9;408;28;14;11424;3672;;;
ennemi;6;408;22;11;8976;2448;;;
vendredi;8;407;24;11;9768;3256;;;
nucleaire;9;407;23;11;9361;3663;;;
photos;6;406;24;11;9744;2436;;;
covid;5;406;25;15;10150;2030;;;
bassin;6;406;28;14;11368;2436;;;
deplacer;8;406;37;24;15022;3248;;;
jusque;6;406;34;14;13804;2436;;;
europeennes;11;406;58;33;23548;4466;;;
remplacer;9;405;42;20;17010;3645;;;
alba;4;405;23;11;9315;1620;;;
declare;7;404;32;21;12928;2828;;;
empecher;8;404;39;24;15756;3232;;;
superieur;9;404;54;27;21816;3636;;;
aliments;8;404;39;24;15756;3232;;;
mille;5;404;22;11;8888;2020;;;
italienne;9;404;22;11;8888;3636;;;
suffit;6;403;27;11;10881;2418;;;
alimentation;12;403;25;14;10075;4836;;;
george;6;403;14;5;5642;2418;;;
portes;6;403;36;17;14508;2418;;;
dame;4;403;22;11;8866;1612;;;
peche;5;403;22;15;8866;2015;;;
puissant;8;402;37;17;14874;3216;;;
reaction;8;401;41;24;16441;3208;;;
devrait;7;401;27;14;10827;2807;;;
hongrie;7;401;27;14;10827;2807;;;
cent;4;401;18;11;7218;1604;;;
cherche;7;401;21;11;8421;2807;;;
conseils;8;401;36;20;14436;3208;;;
flotte;6;401;23;11;9223;2406;;;
affaire;7;399;16;8;6384;2793;;;
titres;6;399;32;14;12768;2394;;;
martin;6;399;21;11;8379;2394;;;
echange;7;399;28;21;11172;2793;;;
carbone;7;399;22;14;8778;2793;;;
envers;6;398;28;14;11144;2388;;;
domination;10;398;37;20;14726;3980;;;
tome;4;397;22;12;8734;1588;;;
relief;6;397;33;17;13101;2382;;;
instrument;10;397;30;14;11910;3970;;;
augmente;8;397;25;11;9925;3176;;;
sinon;5;397;19;8;7543;1985;;;
candidats;9;397;22;14;8734;3573;;;
concerne;8;397;36;20;14292;3176;;;
caractere;9;396;28;17;11088;3564;;;
endroits;8;396;27;14;10692;3168;;;
attendre;8;395;41;23;16195;3160;;;
spectacle;9;395;27;11;10665;3555;;;
vecu;4;395;22;12;8690;1580;;;
princesse;9;395;31;14;12245;3555;;;
souris;6;395;33;14;13035;2370;;;
portent;7;394;38;17;14972;2758;;;
augmentation;12;394;29;14;11426;4728;;;
berlin;6;394;27;14;10638;2364;;;
maritime;8;394;30;17;11820;3152;;;
definitivement;14;394;66;42;26004;5516;;;
impossible;10;393;13;5;5109;3930;;;
sociaux;7;393;36;20;14148;2751;;;
completement;12;393;29;14;11397;4716;;;
opera;5;393;25;11;9825;1965;;;
vetements;9;393;50;27;19650;3537;;;
seigneurs;9;393;27;14;10611;3537;;;
medecin;7;393;29;21;11397;2751;;;
materiel;8;393;38;24;14934;3144;;;
caracteristiques;16;393;22;14;8646;6288;;;
roches;6;393;31;14;12183;2358;;;
christ;6;392;29;18;11368;2352;;;
avais;5;392;28;14;10976;1960;;;
evenement;9;392;47;27;18424;3528;;;
attaques;8;392;35;17;13720;3136;;;
comte;5;392;26;14;10192;1960;;;
courte;6;392;36;17;14112;2352;;;
turcs;5;391;30;14;11730;1955;;;
bible;5;391;22;11;8602;1955;;;
predateurs;10;391;51;30;19941;3910;;;
gout;4;391;24;12;9384;1564;;;
voulait;7;391;29;11;11339;2737;;;
element;7;391;35;21;13685;2737;;;
changement;10;390;21;14;8190;3900;;;
reseaux;7;390;39;21;15210;2730;;;
categories;10;390;47;30;18330;3900;;;
fera;4;390;21;12;8190;1560;;;
midi;4;389;21;11;8169;1556;;;
willy;5;389;28;11;10892;1945;;;
cercle;6;389;23;14;8947;2334;;;
rose;4;389;28;11;10892;1556;;;
nommee;6;388;29;14;11252;2328;;;
ours;4;388;24;11;9312;1552;;;
peninsule;9;388;46;27;17848;3492;;;
christianisme;13;388;43;23;16684;5044;;;
prisonniers;11;388;35;17;13580;4268;;;
garder;6;387;27;14;10449;2322;;;
adresse;7;387;21;11;8127;2709;;;
suivi;5;387;36;14;13932;1935;;;
solution;8;387;30;14;11610;3096;;;
morte;5;386;25;11;9650;1930;;;
note;4;386;28;11;10808;1544;;;
rock;4;385;25;11;9625;1540;;;
garcons;7;385;34;21;13090;2695;;;
rive;4;385;29;11;11165;1540;;;
morceaux;8;385;26;14;10010;3080;;;
cinquieme;9;384;22;11;8448;3456;;;
organise;8;384;24;11;9216;3072;;;
inspire;7;384;22;11;8448;2688;;;
chant;5;384;21;15;8064;1920;;;
matieres;8;383;28;14;10724;3064;;;
nations;7;383;27;14;10341;2681;;;
telle;5;383;24;11;9192;1915;;;
absence;7;382;25;11;9550;2674;;;
hauts;5;382;24;11;9168;1910;;;
certaine;8;382;33;17;12606;3056;;;
disparition;11;382;32;17;12224;4202;;;
graines;7;382;26;14;9932;2674;;;
acteur;6;381;24;14;9144;2286;;;
gagne;5;381;19;11;7239;1905;;;
monuments;9;381;29;14;11049;3429;;;
diametre;8;381;23;14;8763;3048;;;
orleans;7;381;24;11;9144;2667;;;
connues;7;381;33;17;12573;2667;;;
limite;6;381;23;11;8763;2286;;;
reference;9;380;46;27;17480;3420;;;
alphabet;8;380;23;11;8740;3040;;;
reprendre;9;380;47;23;17860;3420;;;
offre;5;380;21;8;7980;1900;;;
commencent;10;380;41;23;15580;3800;;;
elevage;7;380;32;21;12160;2660;;;
memoire;7;380;35;21;13300;2660;;;
web;3;380;16;9;6080;1140;;;
archipel;8;380;34;20;12920;3040;;;
capables;8;379;25;14;9475;3032;;;
chretienne;10;379;45;30;17055;3790;;;
representent;12;379;66;36;25014;4548;;;
bacteries;9;379;21;11;7959;3411;;;
israel;6;379;17;8;6443;2274;;;
republicains;12;379;59;36;22361;4548;;;
cycle;5;378;18;8;6804;1890;;;
savant;6;378;30;14;11340;2268;;;
revenir;7;378;35;14;13230;2646;;;
visible;7;378;32;17;12096;2646;;;
redaction;9;378;43;27;16254;3402;;;
occupation;10;378;35;20;13230;3780;;;
propriete;9;377;29;14;10933;3393;;;
visite;6;377;29;14;10933;2262;;;
vii;3;377;17;9;6409;1131;;;
issue;5;377;20;8;7540;1885;;;
vaut;4;377;26;11;9802;1508;;;
pousse;6;377;32;14;12064;2262;;;
transports;10;377;41;20;15457;3770;;;
evenements;10;376;53;30;19928;3760;;;
messages;8;376;32;17;12032;3008;;;
devaient;8;376;29;17;10904;3008;;;
accepte;7;376;20;14;7520;2632;;;
ressources;10;376;36;17;13536;3760;;;
echelle;7;376;30;21;11280;2632;;;
capacite;8;376;24;14;9024;3008;;;
camps;5;376;24;15;9024;1880;;;
revenus;7;375;43;20;16125;2625;;;
chacune;7;375;20;11;7500;2625;;;
invente;7;375;28;14;10500;2625;;;
colonie;7;375;28;14;10500;2625;;;
utile;5;375;25;15;9375;1875;;;
tourne;6;375;30;14;11250;2250;;;
chimique;8;375;27;14;10125;3000;;;
malade;6;374;23;14;8602;2244;;;
auparavant;10;374;25;11;9350;3740;;;
douze;5;374;22;11;8228;1870;;;
windows;7;373;27;11;10071;2611;;;
frederic;8;373;22;8;8206;2984;;;
quitter;7;372;30;14;11160;2604;;;
flandre;7;372;30;17;11160;2604;;;
arabes;6;372;25;14;9300;2232;;;
echec;5;372;19;15;7068;1860;;;
croissance;10;372;36;20;13392;3720;;;
bronze;6;372;28;14;10416;2232;;;
vide;4;371;23;11;8533;1484;;;
patrimoine;10;371;31;14;11501;3710;;;
invasion;8;371;27;14;10017;2968;;;
observer;8;371;25;11;9275;2968;;;
buts;4;371;26;11;9646;1484;;;
nez;3;371;19;9;7049;1113;;;
drapeau;7;371;19;8;7049;2597;;;
participe;9;370;41;23;15170;3330;;;
wikipedia;9;370;26;11;9620;3330;;;
duche;5;370;23;11;8510;1850;;;
violence;8;369;26;11;9594;2952;;;
voitures;8;369;31;14;11439;2952;;;
parle;5;369;26;14;9594;1845;;;
fruit;5;369;25;11;9225;1845;;;
auraient;8;369;27;11;9963;2952;;;
regle;5;369;26;15;9594;1845;;;
lycee;5;369;20;8;7380;1845;;;
periodes;8;369;40;24;14760;2952;;;
disponible;10;368;32;17;11776;3680;;;
roche;5;368;26;11;9568;1840;;;
attaquer;8;368;29;14;10672;2944;;;
traverse;8;368;34;17;12512;2944;;;
presenter;9;368;47;27;17296;3312;;;
projets;7;368;30;14;11040;2576;;;
depend;6;367;29;18;10643;2202;;;
tenir;5;367;26;14;9542;1835;;;
envoye;6;367;28;11;10276;2202;;;
directeur;9;367;22;11;8074;3303;;;
lion;4;367;21;11;7707;1468;;;
capitaine;9;367;14;8;5138;3303;;;
complexe;8;367;33;17;12111;2936;;;
expliquer;9;366;37;17;13542;3294;;;
differente;10;366;47;30;17202;3660;;;
mourir;6;366;23;11;8418;2196;;;
revolte;7;366;43;21;15738;2562;;;
generaux;8;366;42;24;15372;2928;;;
marseille;9;366;26;14;9516;3294;;;
discours;8;365;23;14;8395;2920;;;
reduire;7;365;37;21;13505;2555;;;
arriver;7;365;38;20;13870;2555;;;
tellement;9;365;23;11;8395;3285;;;
economiques;11;365;55;33;20075;4015;;;
echapper;8;365;41;24;14965;2920;;;
populaires;10;365;44;23;16060;3650;;;
artiste;7;365;26;11;9490;2555;;;
petrole;7;365;37;21;13505;2555;;;
representants;13;365;71;39;25915;4745;;;
contributions;13;365;51;29;18615;4745;;;
hautes;6;364;25;11;9100;2184;;;
www;3;364;22;8;8008;1092;;;
james;5;364;18;8;6552;1820;;;
million;7;363;36;20;13068;2541;;;
utilisant;9;363;16;5;5808;3267;;;
normalement;11;363;25;11;9075;3993;;;
dizaines;8;363;22;11;7986;2904;;;
quartiers;9;363;35;17;12705;3267;;;
georges;7;362;15;5;5430;2534;;;
organiser;9;362;46;26;16652;3258;;;
euro;4;362;23;12;8326;1448;;;
primaire;8;362;33;17;11946;2896;;;
peintre;7;362;22;11;7964;2534;;;
cap;3;362;14;9;5068;1086;;;
bonnes;6;362;30;14;10860;2172;;;
sauver;6;361;28;11;10108;2166;;;
anniversaire;12;361;25;14;9025;4332;;;
difficiles;10;361;30;17;10830;3610;;;
arrivent;8;361;37;20;13357;2888;;;
bouche;6;361;28;14;10108;2166;;;
pate;4;361;19;12;6859;1444;;;
modernes;8;361;28;14;10108;2888;;;
vin;3;361;17;9;6137;1083;;;
antoine;7;361;15;8;5415;2527;;;
sicile;6;361;24;11;8664;2166;;;
coreen;6;361;27;18;9747;2166;;;
crees;5;360;25;15;9000;1800;;;
social;6;360;33;17;11880;2160;;;
sel;3;360;17;9;6120;1080;;;
decrit;6;360;27;18;9720;2160;;;
sommes;6;360;28;11;10080;2160;;;
modifications;13;360;28;14;10080;4680;;;
journaliste;11;359;32;14;11488;3949;;;
