word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
beauty;6;72;31;12;2232;432
career;6;68;26;12;1768;408
characteristic;14;68;65;28;4420;952
compared;8;70;41;16;2870;560
completed;9;69;44;18;3036;621
dogs;4;70;22;8;1540;280
duty;4;68;23;8;1564;272
educational;11;71;52;22;3692;781
historical;10;71;48;20;3408;710
independent;11;72;48;22;3456;792
largely;7;69;38;14;2622;483
lips;4;69;23;8;1587;276
minimum;7;68;39;14;2652;476
odd;3;69;16;6;1104;207
ordinary;8;73;40;16;2920;584
page;4;73;21;8;1533;292
powers;6;74;31;12;2294;444
practical;9;69;46;18;3174;621
principles;10;71;53;20;3763;710
sit;3;70;13;6;910;210
twice;5;76;24;10;1824;380
warm;4;70;22;8;1540;280
wind;4;70;22;8;1540;280
du;2;67;13;4;871;134
moreover;8;67;38;16;2546;536
paris;5;67;26;10;1742;335
actions;7;68;31;14;2108;476
answered;8;67;37;16;2479;536
appropriate;11;68;54;22;3672;748
asking;6;67;33;12;2211;402
calls;5;69;27;10;1863;345
clean;5;72;23;10;1656;360
connection;10;68;43;20;2924;680
declared;8;67;39;16;2613;536
despite;7;104;32;14;3328;728
dress;5;68;24;10;1632;340
employees;9;67;44;18;2948;603
excellent;9;68;42;18;2856;612
fellow;6;68;32;12;2176;408
fighting;8;76;42;16;3192;608
liberal;7;76;36;14;2736;532
minute;6;68;28;12;1904;408
occurred;8;67;42;16;2814;536
phase;5;73;24;10;1752;365
potential;9;67;39;18;2613;603
rain;4;71;18;8;1278;284
reference;9;68;38;18;2584;612
statements;10;68;39;20;2652;680
telephone;9;77;38;18;2926;693
july;4;66;28;8;1848;264
t;1;66;3;2;198;66
aircraft;8;72;38;16;2736;576
background;10;67;58;20;3886;670
broken;6;66;31;12;2046;396
chair;5;66;25;10;1650;330
division;8;107;42;16;4494;856
emotional;9;68;39;18;2652;612
fashion;7;70;33;14;2310;490
fingers;7;66;35;14;2310;462
helped;6;66;30;12;1980;396
impact;6;67;31;12;2077;402
initial;7;68;32;14;2176;476
issues;6;66;30;12;1980;396
membership;10;73;52;20;3796;730
ought;5;68;26;10;1768;340
ourselves;9;66;46;18;3036;594
plays;5;67;29;10;1943;335
policies;8;68;41;16;2788;544
politics;8;70;41;16;2870;560
rapidly;7;66;40;14;2640;462
sections;8;71;35;16;2485;568
shoulder;8;66;41;16;2706;528
significance;12;66;60;24;3960;792
