word,Nb_char (C_w),Freq (F_w),Nb_scan (S_w),Nb_act,S_w x F_w,C_w x F_w,,,
de  ,4,369294,17,8,6277998,1477176,,,
la  ,4,231160,16,8,3698560,924640,,,
le ,3,201192,7,6,1408344,603576,,,
les ,4,172027,11,8,1892297,688108,,,
et ,3,162818,10,6,1628180,488454,,,
a ,2,142169,8,4,1137352,284338,,,"3,65686698874534"
est ,4,139273,14,8,1949822,557092,,,
en ,3,131424,10,6,1314240,394272,,,
des ,4,128016,10,8,1280160,512064,,,
d ,2,106690,5,4,533450,213380,,,
un ,3,98321,12,6,1179852,294963,,,
il ,3,86530,10,6,865300,259590,,,
du ,3,81566,9,6,734094,244698,,,
une ,4,77779,15,8,1166685,311116,,,
qui ,4,63007,15,8,945105,252028,,,
dans ,5,62106,16,10,993696,310530,,,
pour ,5,59206,20,10,1184120,296030,,,
par ,4,55637,12,8,667644,222548,,,
au ,3,46340,14,6,648760,139020,,,
que ,4,45724,14,8,640136,182896,,,
plus ,5,41215,18,10,741870,206075,,,
sont ,5,40154,22,10,883388,200770,,,
se ,3,35559,11,6,391149,106677,,,
c ,2,34853,8,4,278824,69706,,,
sur ,4,34442,18,8,619956,137768,,,
ou ,3,31878,14,6,446292,95634,,,
on ,3,30509,13,6,396617,91527,,,
son ,4,30237,17,8,514029,120948,,,
pas ,4,29643,13,8,385359,118572,,,
ce ,3,29011,8,6,232088,87033,,,
s ,2,28036,8,4,224288,56072,,,
elle ,5,27267,14,10,381738,136335,,,
avec ,5,26472,20,10,529440,132360,,,
qu ,3,25763,13,6,334919,77289,,,
mais ,5,25550,16,10,408800,127750,,,
ne ,3,24536,13,6,318968,73608,,,
comme ,6,22075,18,12,397350,132450,,,
n ,2,21546,10,4,215460,43092,,,
sa ,3,18696,12,6,224352,56088,,,
ils ,4,17444,14,8,244216,69776,,,
ont ,4,17423,18,8,313614,69692,,,
ete ,4,17041,14,8,238574,68164,,,
y ,2,16352,10,4,163520,32704,,,
aux ,4,16302,20,8,326040,65208,,,
tres ,5,16228,18,10,292104,81140,,,
aussi ,6,15694,25,12,392350,94164,,,
ses ,4,15661,16,8,250576,62644,,,
cette ,6,15351,20,12,307020,92106,,,
fait ,5,14532,17,10,247044,72660,,,
peut ,5,13949,19,10,265031,69745,,,
leur ,5,13586,16,10,217376,67930,,,
deux ,5,13274,16,10,212384,66370,,,
etre ,5,13146,17,10,223482,65730,,,
meme ,5,12315,14,10,172410,61575,,,
etait ,6,11616,22,12,255552,69696,,,
entre ,6,11581,21,12,243201,69486,,,
je ,3,11517,10,6,115170,34551,,,
france ,7,10672,21,14,224112,74704,,,
apres ,6,10577,26,12,275002,63462,,,
autres ,7,10414,29,14,302006,72898,,,
pays ,5,10308,17,10,175236,51540,,,
ces ,4,10300,12,8,123600,41200,,,
ans ,4,10179,16,8,162864,40716,,,
lui ,4,10160,13,8,132080,40640,,,
o ,2,9817,12,4,117804,19634,,,
alors ,6,9631,24,12,231144,57786,,,
faire ,6,9379,18,12,168822,56274,,,
si ,3,9322,11,6,102542,27966,,,
tout ,5,9271,23,10,213233,46355,,,
j ,2,9028,10,4,90280,18056,,,
bien ,5,8969,19,10,170411,44845,,,
donc ,5,8648,14,10,121072,43240,,,
ville ,6,8242,20,12,164840,49452,,,
sous ,5,8064,22,10,177408,40320,,,
monde ,6,7979,18,12,143622,47874,,,
roi ,4,7628,19,8,144932,30512,,,
nom ,4,7508,19,8,142652,30032,,,
guerre ,7,7165,26,14,186290,50155,,,
siecle ,7,7152,28,14,200256,50064,,,
tous ,5,7150,23,10,164450,35750,,,
partie ,7,7136,23,14,164128,49952,,,
plusieurs ,10,6946,36,20,250056,69460,,,
depuis ,7,6924,25,14,173100,48468,,,
dont ,5,6896,17,10,117232,34480,,,
contre ,7,6824,25,14,170600,47768,,,
beaucoup ,9,6674,34,18,226916,60066,,,
ainsi ,6,6582,24,12,157968,39492,,,
leurs ,6,6562,20,12,131240,39372,,,
pendant ,8,6537,27,16,176499,52296,,,
puis ,5,6508,18,10,117144,32540,,,
grand ,6,6287,22,12,138314,37722,,,
car ,4,6265,13,8,81445,25060,,,
peu ,4,6180,14,8,86520,24720,,,
avoir ,6,6113,26,12,158938,36678,,,
grande ,7,6074,23,14,139702,42518,,,
t ,2,6042,8,4,48336,12084,,,
tu ,3,5996,17,6,101932,17988,,,
egalement ,10,5973,34,20,203082,59730,,,
sans ,5,5962,20,10,119240,29810,,,
nord ,5,5949,22,10,130878,29745,,,
sud ,4,5944,17,8,101048,23776,,,
souvent ,8,5906,36,16,212616,47248,,,
francais ,9,5880,32,18,188160,52920,,,
avant ,6,5756,26,12,149656,34536,,,
exemple ,8,5715,26,16,148590,45720,,,
cela ,5,5619,13,10,73047,28095,,,
encore ,7,5618,23,14,129214,39326,,,
jusqu ,6,5599,26,12,145574,33594,,,
fois ,5,5568,19,10,105792,27840,,,
temps ,6,5539,22,12,121858,33234,,,
eau ,4,5501,14,8,77014,22004,,,
premier ,8,5399,24,16,129576,43192,,,
elles ,6,5315,18,12,95670,31890,,,
nous ,5,5290,24,10,126960,26450,,,
vers ,5,5257,19,10,99883,26285,,,
dire ,5,5243,15,10,78645,26215,,,
autre ,6,5155,25,12,128875,30930,,,
vie ,4,5033,14,8,70462,20132,,,
mort ,5,5033,20,10,100660,25165,,,
trois ,6,4965,23,12,114195,29790,,,
avait ,6,4938,25,12,123450,29628,,,
m ,2,4929,9,4,44361,9858,,,
premiere ,9,4885,27,18,131895,43965,,,
moins ,6,4855,21,12,101955,29130,,,
certains ,9,4815,31,18,149265,43335,,,
annees ,7,4804,32,14,153728,33628,,,
cet ,4,4792,13,8,62296,19168,,,
peuvent ,8,4739,31,16,146909,37912,,,
paris ,6,4580,19,12,87020,27480,,,
fin ,4,4441,15,8,66615,17764,,,
quand ,6,4420,22,12,97240,26520,,,
personnes ,10,4306,35,20,150710,43060,,,
vous ,5,4254,22,10,93588,21270,,,
etaient ,8,4244,28,16,118832,33952,,,
lieu ,5,4206,15,10,63090,21030,,,
ai ,3,4152,12,6,49824,12456,,,
doit ,5,4141,16,10,66256,20705,,,
terre ,6,4134,22,12,90948,24804,,,
trouve ,7,4133,29,14,119857,28931,,,
etat ,5,4129,18,10,74322,20645,,,
e ,2,4058,5,4,20290,8116,,,
faut ,5,4051,19,10,76969,20255,,,
nombreux ,9,4048,36,18,145728,36432,,,
soit ,5,4037,21,10,84777,20185,,,
vikidia ,8,4014,32,16,128448,32112,,,
quelques ,9,4005,32,18,128160,36045,,,
chaque ,7,4001,25,14,100025,28007,,,
annee ,6,3983,27,12,107541,23898,,,
europe ,7,3982,26,14,103532,27874,,,
environ ,8,3972,32,16,127104,31776,,,
non ,4,3971,20,8,79420,15884,,,
devient ,8,3965,26,16,103090,31720,,,
fut ,4,3909,17,8,66453,15636,,,
saint ,6,3907,27,12,105489,23442,,,
enfants ,8,3894,31,16,120714,31152,,,
existe ,7,3881,26,14,100906,27167,,,
etats ,6,3856,22,12,84832,23136,,,
celui ,6,3828,19,12,72732,22968,,,
selon ,6,3821,24,12,91704,22926,,,
cas ,4,3800,15,8,57000,15200,,,
ci ,3,3762,13,6,48906,11286,,,
pouvoir ,8,3692,32,16,118144,29536,,,
famille ,8,3687,24,16,88488,29496,,,
forme ,6,3674,22,12,80828,22044,,,
lors ,5,3644,18,10,65592,18220,,,
fils ,5,3609,17,10,61353,18045,,,
va ,3,3583,12,6,42996,10749,,,
empire ,7,3559,22,14,78298,24913,,,
place ,6,3539,15,12,53085,21234,,,
nombre ,7,3534,26,14,91884,24738,,,
partir ,7,3507,25,14,87675,24549,,,
francaise ,10,3506,35,20,122710,35060,,,
hui ,4,3495,18,8,62910,13980,,,
aujourd ,8,3487,32,16,111584,27896,,,
permet ,7,3471,23,14,79833,24297,,,
histoire ,9,3413,36,18,122868,30717,,,
toutes ,7,3380,30,14,101400,23660,,,
notamment ,10,3369,40,20,134760,33690,,,
mer ,4,3366,15,8,50490,13464,,,
royaume ,8,3360,35,16,117600,26880,,,
jours ,6,3343,25,12,83575,20058,,,
grace ,6,3343,21,12,70203,20058,,,
habitants ,10,3290,38,20,125020,32900,,,
cours ,6,3260,23,12,74980,19560,,,
jour ,5,3258,22,10,71676,16290,,,
me ,3,3237,8,6,25896,9711,,,
homme ,6,3232,22,12,71104,19392,,,
armee ,6,3220,27,12,86940,19320,,,
toujours ,9,3200,38,18,121600,28800,,,
petit ,6,3191,24,12,76584,19146,,,
region ,7,3179,30,14,95370,22253,,,
unis ,5,3165,19,10,60135,15825,,,
celle ,6,3159,16,12,50544,18954,,,
discussion ,11,3156,37,22,116772,34716,,,
pres ,5,3147,17,10,53499,15735,,,
h ,2,3115,12,4,37380,6230,,,
sera ,5,3114,18,10,56052,15570,,,
politique ,10,3111,36,20,111996,31110,,,
km ,3,3101,17,6,52717,9303,,,
surtout ,8,3087,38,16,117306,24696,,,
ne ,3,3058,13,6,39754,9174,,,
epoque ,7,3047,32,14,97504,21329,,,
effet ,6,3043,19,12,57817,18258,,,
gouvernement ,13,3037,51,26,154887,39481,,,
animaux ,8,3033,31,16,94023,24264,,,
debut ,6,3019,22,12,66418,18114,,,
cependant ,10,3018,34,20,102612,30180,,,
ouest ,6,2997,27,12,80919,17982,,,
mars ,5,2986,18,10,53748,14930,,,
age ,4,2958,16,8,47328,11832,,,
louis ,6,2947,21,12,61887,17682,,,
mai ,4,2914,12,8,34968,11656,,,
toute ,6,2905,26,12,75530,17430,,,
afin ,5,2886,21,10,60606,14430,,,
population ,11,2880,44,22,126720,31680,,,
compte ,7,2868,24,14,68832,20076,,,
pere ,5,2868,21,10,60228,14340,,,
te ,3,2851,11,6,31361,8553,,,
juin ,5,2850,20,10,57000,14250,,,
hommes ,7,2849,27,14,76923,19943,,,
eux ,4,2837,16,8,45392,11348,,,
president ,10,2820,33,20,93060,28200,,,
voir ,5,2805,20,10,56100,14025,,,
mois ,5,2804,18,10,50472,14020,,,
suite ,6,2791,24,12,66984,16746,,,
nombreuses ,11,2788,41,22,114308,30668,,,
nouveau ,8,2785,34,16,94690,22280,,,
corps ,6,2756,24,12,66144,16536,,,
parfois ,8,2751,29,16,79779,22008,,,
octobre ,8,2732,29,16,79228,21856,,,
ile ,4,2730,13,8,35490,10920,,,
cest ,5,2727,18,10,49086,13635,,,
ceux ,5,2718,19,10,51642,13590,,,
millions ,9,2717,30,18,81510,24453,,,
groupe ,7,2712,28,14,75936,18984,,,
republique ,11,2712,43,22,116616,29832,,,
pourquoi ,9,2711,38,18,103018,24399,,,
certaines ,10,2701,33,20,89133,27010,,,
dit ,4,2699,12,8,32388,10796,,,
janvier ,8,2682,29,16,77778,21456,,,
reste ,6,2673,24,12,64152,16038,,,
septembre ,10,2648,36,20,95328,26480,,,
nouvelle ,9,2641,35,18,92435,23769,,,
grands ,7,2632,25,14,65800,18424,,,
des ,4,2626,10,8,26260,10504,,,
trop ,5,2618,21,10,54978,13090,,,
ensuite ,8,2614,29,16,75806,20912,,,
personne ,9,2608,31,18,80848,23472,,,
chez ,5,2602,16,10,41632,13010,,,
quatre ,7,2587,27,14,69849,18109,,,
origine ,8,2580,29,16,74820,20640,,,
la ,3,2559,8,6,20472,7677,,,
r ,2,2550,12,4,30600,5100,,,
allemagne ,10,2546,33,20,84018,25460,,,
empereur ,9,2519,31,18,78089,22671,,,
article ,8,2515,29,16,72935,20120,,,
appelle ,8,2496,29,16,72384,19968,,,
general ,8,2495,31,16,77345,19960,,,
eu ,3,2492,11,6,27412,7476,,,
b ,2,2477,11,4,27247,4954,,,
font ,5,2476,22,10,54472,12380,,,
jeu ,4,2464,16,8,39424,9856,,,
juillet ,8,2463,30,16,73890,19704,,,
avril ,6,2456,26,12,63856,14736,,,
deja ,5,2443,18,10,43974,12215,,,
ca ,3,2400,12,6,28800,7200,,,
suis ,5,2398,21,10,50358,11990,,,
capitale ,9,2393,31,18,74183,21537,,,
centre ,7,2340,25,14,58500,16380,,,
petits ,7,2331,27,14,62937,16317,,,
veut ,5,2329,21,10,48909,11645,,,
tard ,5,2312,19,10,43928,11560,,,
anglais ,8,2305,28,16,64540,18440,,,
site ,5,2292,18,10,41256,11460,,,
tour ,5,2290,22,10,50380,11450,,,
ii ,3,2284,15,6,34260,6852,,,
droit ,6,2280,21,12,47880,13680,,,
etant ,6,2271,23,12,52233,13626,,,
dernier ,8,2256,25,16,56400,18048,,,
ensemble ,9,2216,27,18,59832,19944,,,
especes ,8,2215,28,16,62020,17720,,,
decembre ,9,2210,26,18,57460,19890,,,
novembre ,9,2205,35,18,77175,19845,,,
seul ,5,2202,20,10,44040,11010,,,
fevrier ,8,2200,34,16,74800,17600,,,
point ,6,2188,24,12,52512,13128,,,
langue ,7,2188,22,14,48136,15316,,,
aout ,5,2187,27,10,59049,10935,,,
italie ,7,2185,25,14,54625,15295,,,
jean ,5,2183,17,10,37111,10915,,,
notre ,6,2171,27,12,58617,13026,,,
travail ,8,2169,28,16,60732,17352,,,
grandes ,8,2166,27,16,58482,17328,,,
merci ,6,2152,22,12,47344,12912,,,
assez ,6,2145,25,12,53625,12870,,,
or ,3,2133,18,6,38394,6399,,,
ecole ,6,2132,18,12,38376,12792,,,
systeme ,8,2124,32,16,67968,16992,,,
serie ,6,2116,21,12,44436,12696,,,
long ,5,2098,16,10,33568,10490,,,
moyen ,6,2080,23,12,47840,12480,,,
parti ,6,2070,22,12,45540,12420,,,
mere ,5,2070,21,10,43470,10350,,,
ier ,4,2068,14,8,28952,8272,,,
periode ,8,2062,28,16,57736,16496,,,
durant ,7,2057,25,14,51425,14399,,,
agit ,5,2050,22,10,45100,10250,,,
differentes ,12,2044,45,24,91980,24528,,,
ayant ,6,2034,27,12,54918,12204,,,
jeux ,5,2020,20,10,40400,10100,,,
bonjour ,8,2017,38,16,76646,16136,,,
afrique ,8,2003,32,16,64096,16024,,,
chef ,5,1984,14,10,27776,9920,,,
autour ,7,1982,33,14,65406,13874,,,
differents ,11,1973,40,22,78920,21703,,,
generalement ,13,1972,49,26,96628,25636,,,
x ,2,1968,13,4,25584,3936,,,
page ,5,1967,13,10,25571,9835,,,
charles ,8,1966,28,16,55048,15728,,,
plupart ,8,1963,30,16,58890,15704,,,
doivent ,8,1962,28,16,54936,15696,,,
jeune ,6,1960,21,12,41160,11760,,,
tete ,5,1958,22,10,43076,9790,,,
mondiale ,9,1955,26,18,50830,17595,,,
villes ,7,1953,24,14,46872,13671,,,
rome ,5,1953,22,10,42966,9765,,,
mot ,4,1952,17,8,33184,7808,,,
part ,5,1952,17,10,33184,9760,,,
seconde ,8,1952,29,16,56608,15616,,,
petite ,7,1943,25,14,48575,13601,,,
metres ,7,1935,24,14,46440,13545,,,
dieu ,5,1929,18,10,34722,9645,,,
femmes ,7,1924,24,14,46176,13468,,,
face ,5,1923,13,10,24999,9615,,,
belgique ,9,1890,33,18,62370,17010,,,
cause ,6,1889,21,12,39669,11334,,,
musique ,8,1888,30,16,56640,15104,,,
situee ,7,1886,29,14,54694,13202,,,
jeunes ,7,1876,25,14,46900,13132,,,
ur ,3,1868,11,6,20548,5604,,,
haut ,5,1865,24,10,44760,9325,,,
appele ,7,1865,26,14,48490,13055,,,
aide ,5,1865,17,10,31705,9325,,,
donne ,6,1856,18,12,33408,11136,,,
pierre ,7,1848,22,14,40656,12936,,,
av ,3,1848,17,6,31416,5544,,,
ancien ,7,1846,23,14,42458,12922,,,
moment ,7,1846,25,14,46150,12922,,,
equipe ,7,1831,29,14,53099,12817,,,
ailleurs ,9,1828,32,18,58496,16452,,,
russie ,7,1827,31,14,56637,12789,,,
important ,10,1822,41,20,74702,18220,,,
soleil ,7,1816,25,14,45400,12712,,,
regions ,8,1815,34,16,61710,14520,,,
utilise ,8,1811,28,16,50708,14488,,,
avaient ,8,1802,31,16,55862,14416,,,
deuxieme ,9,1801,27,18,48627,16209,,,
connu ,6,1801,24,12,43224,10806,,,
jamais ,7,1789,23,14,41147,12523,,,
parmi ,6,1784,20,12,35680,10704,,,
mon ,4,1783,15,8,26745,7132,,,
lorsque ,8,1780,29,16,51620,14240,,,
ordre ,6,1778,22,12,39116,10668,,,
passe ,6,1778,19,12,33782,10668,,,
etc ,4,1773,15,8,26595,7092,,,
comment ,8,1762,27,16,47574,14096,,,
