word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
marie ;6;1352;34;12;45968;8112
films ;6;1348;37;12;49876;8088
argent ;7;1343;39;14;52377;9401
droite ;7;1342;45;14;60390;9394
mes ;4;1342;23;8;30866;5368
ados ;5;1341;26;10;34866;6705
ici ;4;1341;22;8;29502;5364
devenir ;8;1339;52;16;69628;10712
chose ;6;1332;33;12;43956;7992
besoin ;7;1330;38;14;50540;9310
appelee ;8;1327;50;16;66350;10616
principalement ;15;1325;87;30;115275;19875
romains ;8;1322;44;16;58168;10576
longtemps ;10;1318;58;20;76444;13180
seront ;7;1318;45;14;59310;9226
coree ;6;1315;39;12;51285;7890
scientifique ;13;1315;77;26;101255;17095
espece ;7;1314;42;14;55188;9198
heures ;7;1313;45;14;59085;9191
laquelle ;9;1310;61;18;79910;11790
troisieme ;10;1310;60;20;78600;13100
uvre ;5;1310;38;10;49780;6550
rapidement ;11;1307;63;22;82341;14377
enfin ;6;1303;36;12;46908;7818
force ;6;1302;40;12;52080;7812
conseil ;8;1301;47;16;61147;10408
proche ;7;1300;44;14;57200;9100
duc ;4;1299;24;8;31176;5196
nomme ;6;1297;33;12;42801;7782
produits ;9;1296;58;18;75168;11664
vivent ;7;1294;46;14;59524;9058
societe ;8;1293;46;16;59478;10344
ton ;4;1287;25;8;32175;5148
texte ;6;1286;42;12;54012;7716
nationale ;10;1279;53;20;67787;12790
presente ;9;1277;58;18;74066;11493
plantes ;8;1275;47;16;59925;10200
vote ;5;1270;34;10;43180;6350
er ;3;1267;23;6;29141;3801
idee ;5;1263;30;10;37890;6315
allemand ;9;1257;48;18;60336;11313
parler ;7;1255;49;14;61495;8785
derniere ;9;1253;59;18;73927;11277
nouvelles ;10;1253;67;20;83951;12530
dessus ;7;1252;41;14;51332;8764
nuit ;5;1246;31;10;38626;6230
religion ;9;1241;55;18;68255;11169
saison ;7;1241;36;14;44676;8687
utilise ;8;1240;50;16;62000;9920
presque ;8;1240;56;16;69440;9920
rapport ;8;1239;54;16;66906;9912
public ;7;1238;42;14;51996;8666
japon ;6;1238;34;12;42092;7428
interieur ;10;1238;66;20;81708;12380
peuple ;7;1237;49;14;60613;8659
regime ;7;1237;41;14;50717;8659
maniere ;8;1233;45;16;55485;9864
arrive ;7;1231;47;14;57857;8617
reine ;6;1229;39;12;47931;7374
super ;6;1228;42;12;51576;7368
sert ;5;1227;34;10;41718;6135
passer ;7;1222;42;14;51324;8554
naissance ;10;1222;47;20;57434;12220
pris ;5;1221;34;10;41514;6105
plein ;6;1213;39;12;47307;7278
