word,Nb_char (C_w),Freq (F_w),Nb_scan (S_w),Nb_act,S_w x F_w,C_w x F_w,,
cree ,5,1640,36,15,59040,8200,,
eglise ,7,1639,46,21,75394,11473,,
seulement ,10,1635,69,30,112815,16350,,
vont ,5,1633,36,15,58788,8165,,
te ,3,1632,22,9,35904,4896,,
parce ,6,1623,38,18,61674,9738,,
revolution ,11,1603,76,33,121828,17633,,
bon ,4,1598,26,12,41548,6392,,
parents ,8,1592,52,24,82784,12736,,
lumiere ,8,1590,58,24,92220,12720,,
porte ,6,1589,41,18,65149,9534,,
question ,9,1576,61,27,96136,14184,,
aurait ,7,1573,43,21,67639,11011,,
cinq ,5,1571,36,15,56556,7855,,
possede ,8,1566,50,24,78300,12528,,
college ,8,1563,50,24,78150,12504,,
prendre ,8,1559,59,24,91981,12472,,
fonction ,9,1557,57,27,88749,14013,,
rouge ,6,1555,41,18,63755,9330,,
the ,4,1555,28,12,43540,6220,,
mouvement ,10,1548,71,30,109908,15480,,
tes ,4,1546,27,12,41742,6184,,
seule ,6,1543,41,18,63263,9258,,
departement ,12,1543,80,36,123440,18516,,
couleur ,8,1539,54,24,83106,12312,,
ministre ,9,1533,64,27,98112,13797,,
ligne ,6,1530,42,18,64260,9180,,
devant ,7,1516,47,21,71252,10612,,
romain ,7,1513,47,21,71111,10591,,
succes ,7,1507,43,21,64801,10549,,
mieux ,6,1505,43,18,64715,9030,,
militaire ,10,1503,67,30,100701,15030,,
creer ,6,1501,44,18,66044,9006,,
moi ,4,1495,28,12,41860,5980,,
bonne ,6,1488,41,18,61008,8928,,
mis ,4,1487,28,12,41636,5948,,
chine ,6,1487,42,18,62454,8922,,
abord ,6,1486,35,18,52010,8916,,
savoir ,7,1484,45,21,66780,10388,,
mesure ,7,1482,50,21,74100,10374,,
taille ,7,1481,44,21,65164,10367,,
serait ,7,1481,45,21,66645,10367,,
air ,4,1477,27,12,39879,5908,,
situe ,6,1475,41,18,60475,8850,,
ni ,3,1475,24,9,35400,4425,,
nos ,4,1475,27,12,39825,5900,,
bataille ,9,1475,51,27,75225,13275,,
malgre ,7,1474,45,21,66330,10318,,
milieu ,7,1469,50,21,73450,10283,,
met ,4,1457,29,12,42253,5828,,
