word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
cest ;5;2727;19;10;51813;13635
ceux ;5;2718;17;10;46206;13590
millions ;9;2717;24;18;65208;24453
groupe ;7;2712;21;14;56952;18984
republique ;11;2712;33;22;89496;29832
pourquoi ;9;2711;23;18;62353;24399
certaines ;10;2701;27;20;72927;27010
dit ;4;2699;11;8;29689;10796
janvier ;8;2682;23;16;61686;21456
reste ;6;2673;19;12;50787;16038
septembre ;10;2648;26;20;68848;26480
nouvelle ;9;2641;27;18;71307;23769
grands ;7;2632;21;14;55272;18424
des ;4;2626;10;8;26260;10504
trop ;5;2618;19;10;49742;13090
ensuite ;8;2614;24;16;62736;20912
personne ;9;2608;22;18;57376;23472
chez ;5;2602;16;10;41632;13010
quatre ;7;2587;19;14;49153;18109
origine ;8;2580;24;16;61920;20640
la ;3;2559;7;6;17913;7677
r ;2;2550;10;4;25500;5100
allemagne ;10;2546;30;20;76380;25460
empereur ;9;2519;30;18;75570;22671
article ;8;2515;23;16;57845;20120
appelle ;8;2496;23;16;57408;19968
general ;8;2495;26;16;64870;19960
eu ;3;2492;12;6;29904;7476
b ;2;2477;13;4;32201;4954
font ;5;2476;17;10;42092;12380
jeu ;4;2464;15;8;36960;9856
juillet ;8;2463;26;16;64038;19704
avril ;6;2456;20;12;49120;14736
deja ;5;2443;19;10;46417;12215
ca ;3;2400;15;6;36000;7200
suis ;5;2398;17;10;40766;11990
capitale ;9;2393;27;18;64611;21537
centre ;7;2340;20;14;46800;16380
petits ;7;2331;21;14;48951;16317
veut ;5;2329;19;10;44251;11645
tard ;5;2312;19;10;43928;11560
anglais ;8;2305;24;16;55320;18440
site ;5;2292;16;10;36672;11460
tour ;5;2290;17;10;38930;11450
ii ;3;2284;16;6;36544;6852
droit ;6;2280;17;12;38760;13680
etant ;6;2271;20;12;45420;13626
dernier ;8;2256;19;16;42864;18048
ensemble ;9;2216;25;18;55400;19944
especes ;8;2215;28;16;62020;17720
decembre ;9;2210;29;18;64090;19890
novembre ;9;2205;27;18;59535;19845
seul ;5;2202;17;10;37434;11010
fevrier ;8;2200;30;16;66000;17600
point ;6;2188;16;12;35008;13128
langue ;7;2188;18;14;39384;15316
aout ;5;2187;20;10;43740;10935
italie ;7;2185;23;14;50255;15295
jean ;5;2183;17;10;37111;10915
notre ;6;2171;22;12;47762;13026
travail ;8;2169;26;16;56394;17352
grandes ;8;2166;23;16;49818;17328
merci ;6;2152;21;12;45192;12912
assez ;6;2145;21;12;45045;12870
or ;3;2133;15;6;31995;6399
ecole ;6;2132;21;12;44772;12792
systeme ;8;2124;25;16;53100;16992
serie ;6;2116;20;12;42320;12696
long ;5;2098;14;10;29372;10490
